when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2020-11-20 06,45.75,154.5,999.1,1010.3,11.2,11.3,450.0,0.7,2.517,23.9,32.8,31.0,40.9,44.0,155.0,199.0
2020-11-20 06,53.25,218.75,1007.7,1017.3,9.6,8.9,400.0,0.63,2.222,19.8,25.9,29.1,39.7,51.0,218.75,250.0
2020-11-20 06,33.25,221.25,1014.6,1025.5,11.0,10.7,360.0,0.31,2.959,29.0,50.4,33.8,47.5,35.75,222.25,293.0
2020-11-20 12,57.0,191.0,971.5,998.8,27.3,31.4,650.0,2.12,4.838,39.5,53.8,37.0,52.4,59.0,195.5,346.0
2020-11-20 12,57.0,155.0,999.8,1008.0,8.2,8.4,580.0,0.43,1.453,14.1,16.2,22.9,30.1,54.75,148.25,489.0
2020-11-20 12,43.0,147.25,1000.4,1012.5,12.1,12.8,580.0,0.76,2.211,23.4,30.3,30.8,38.0,40.25,149.25,348.0
2020-11-20 12,46.25,160.75,1000.5,1010.1,9.6,9.8,490.0,0.61,1.995,20.1,25.8,31.3,45.8,44.5,162.75,250.0
2020-11-20 12,52.75,225.75,1008.4,1021.6,13.3,13.2,340.0,0.5,3.877,29.5,45.5,31.4,45.7,51.25,223.75,216.0
2020-11-20 12,33.5,222.0,1014.9,1025.1,10.2,9.8,360.0,0.49,2.733,27.4,46.2,34.6,51.3,35.75,222.25,251.0
2020-11-20 18,58.0,195.0,969.6,1000.2,30.6,34.0,610.0,1.41,5.567,43.2,61.3,45.7,64.0,58.75,196.0,102.0
2020-11-20 18,45.0,157.5,998.3,1008.6,10.3,10.8,520.0,0.62,2.079,21.3,27.4,31.4,43.7,44.0,160.0,227.0
2020-11-20 18,57.0,155.5,998.6,1007.7,9.1,9.2,530.0,0.53,1.731,16.3,19.3,23.2,31.2,54.25,149.25,497.0
2020-11-20 18,53.75,228.25,1011.6,1021.7,10.1,9.9,260.0,0.8,3.813,26.9,44.1,31.3,44.9,50.5,227.75,363.0
2020-11-20 18,33.75,222.5,1017.2,1026.5,9.4,8.9,360.0,0.71,2.479,25.5,41.6,32.4,43.7,36.0,223.25,259.0
2020-11-21 00,58.0,192.5,964.1,999.1,35.0,36.5,490.0,2.7,7.439,50.8,81.9,37.1,53.0,57.5,190.5,131.0
2020-11-21 00,46.75,166.5,997.9,1007.4,9.5,9.7,480.0,0.61,2.027,20.2,26.0,31.2,40.5,45.75,172.75,493.0
2020-11-21 00,56.5,155.5,999.9,1008.3,8.3,8.7,580.0,0.48,1.492,14.5,16.7,24.2,32.6,53.0,151.75,457.0
2020-11-21 00,33.75,222.75,1016.0,1024.5,8.6,8.0,330.0,0.83,2.429,24.5,40.8,30.0,40.7,36.0,223.5,259.0
2020-11-21 06,56.5,212.0,985.6,1008.1,22.4,23.4,510.0,1.36,4.589,36.1,51.4,42.2,67.1,59.0,208.5,347.0
2020-11-21 06,47.5,172.0,997.6,1005.5,8.0,8.2,490.0,0.52,1.683,17.2,21.3,31.2,40.9,46.25,178.25,495.0
2020-11-21 06,42.25,158.5,997.8,1009.0,11.2,12.6,630.0,0.72,2.002,22.1,27.8,27.4,35.7,43.25,153.5,423.0
2020-11-21 06,34.0,223.0,1019.2,1025.5,6.3,6.1,290.0,0.93,2.097,21.2,35.0,30.5,39.6,35.75,223.5,200.0
2020-11-21 12,58.0,211.0,981.9,1006.9,25.1,25.6,470.0,1.78,5.442,39.9,59.9,47.0,67.4,59.0,211.0,111.0
2020-11-21 12,42.5,161.75,995.7,1009.4,13.7,15.7,650.0,0.87,2.409,25.7,33.3,29.5,44.1,39.25,161.75,361.0
2020-11-21 12,48.25,177.25,996.4,1004.8,8.3,8.3,450.0,0.58,1.835,18.1,23.0,29.7,38.1,46.25,180.75,345.0
2020-11-21 18,42.5,166.75,991.3,1008.1,16.8,19.2,640.0,0.98,2.995,30.6,41.4,35.3,49.0,41.75,168.5,167.0
2020-11-21 18,47.0,177.25,992.2,1004.7,12.4,13.7,600.0,0.64,2.284,23.1,29.1,36.8,52.8,46.0,179.25,189.0
2020-11-22 00,44.25,174.0,987.8,1007.1,19.3,22.5,690.0,0.65,3.258,32.6,43.6,40.2,59.6,40.75,173.0,398.0
2020-11-22 00,52.5,146.25,997.9,1012.7,14.8,15.5,570.0,0.73,2.72,25.1,32.0,29.2,40.8,48.5,147.25,450.0
2020-11-22 00,48.0,210.0,1002.2,1014.4,12.2,11.6,280.0,0.67,4.139,30.2,52.0,37.4,53.5,46.25,211.5,225.0
2020-11-22 06,45.25,178.5,982.7,1006.8,24.0,25.9,580.0,1.36,4.464,39.6,58.7,43.5,64.0,44.75,180.5,167.0
2020-11-22 06,53.5,148.0,989.3,1009.1,19.8,20.2,510.0,1.28,3.957,32.8,45.9,31.4,43.6,53.5,143.5,298.0
2020-11-22 06,48.5,215.25,1004.0,1015.8,11.7,11.4,290.0,0.6,3.942,29.3,49.1,33.9,46.6,46.5,217.5,279.0
2020-11-22 12,48.5,186.0,979.2,1004.3,25.1,28.0,620.0,1.19,4.51,39.5,56.2,44.6,70.9,45.0,186.0,389.0
2020-11-22 12,53.0,148.0,985.0,1008.3,23.3,23.8,510.0,1.69,4.657,37.3,54.4,41.5,58.8,51.0,145.75,270.0
2020-11-22 12,49.0,220.25,1005.5,1015.5,10.0,10.0,330.0,0.47,3.02,24.9,37.3,32.6,45.4,47.5,222.0,211.0
2020-11-22 18,51.0,191.25,971.9,1002.9,31.0,33.5,580.0,1.68,5.777,46.0,69.4,46.3,59.3,47.75,188.0,431.0
2020-11-22 18,54.75,152.25,982.6,1003.5,20.9,22.9,620.0,1.28,3.687,32.0,42.1,41.5,61.5,50.5,150.0,496.0
2020-11-22 18,56.25,223.0,1000.1,1008.3,8.2,9.1,300.0,0.64,3.023,23.2,33.9,29.0,41.8,53.25,226.0,385.0
2020-11-22 18,41.0,146.75,1004.5,1013.4,8.8,8.7,400.0,0.44,2.166,21.8,30.8,30.5,45.6,39.75,144.75,219.0
2020-11-22 18,57.75,236.0,1007.2,1015.9,8.7,8.0,240.0,1.2,3.328,23.3,36.7,11.3,25.6,59.0,243.5,459.0
2020-11-23 00,53.5,195.75,962.9,1002.1,39.2,41.4,550.0,1.89,7.533,54.2,87.5,50.2,71.2,50.75,194.25,322.0
2020-11-23 00,54.75,161.75,978.4,1000.7,22.3,24.3,600.0,1.46,4.052,34.3,46.3,36.2,55.2,51.75,165.5,416.0
2020-11-23 00,50.75,228.75,999.9,1013.1,13.2,12.4,250.0,1.22,4.948,32.5,59.6,37.4,50.6,50.25,228.0,77.0
2020-11-23 00,56.25,223.75,999.9,1006.6,6.7,7.6,220.0,0.54,3.471,23.7,39.0,24.9,36.9,53.75,229.0,435.0
2020-11-23 00,42.0,152.5,1000.5,1011.1,10.6,10.5,320.0,0.71,3.286,27.8,45.8,37.9,57.3,42.0,152.75,21.0
2020-11-23 06,55.5,200.25,957.5,1001.6,44.0,46.7,560.0,1.35,8.348,58.1,94.5,49.9,75.1,52.5,201.0,337.0
2020-11-23 06,56.5,163.0,969.5,996.9,27.4,28.5,490.0,2.53,5.806,42.7,65.0,38.4,53.0,57.5,163.5,115.0
2020-11-23 06,43.0,157.5,995.4,1008.5,13.0,12.8,370.0,0.94,3.451,29.7,47.2,38.1,52.2,43.0,156.25,102.0
2020-11-23 06,51.0,230.75,1000.5,1012.3,11.8,11.1,200.0,0.9,5.552,32.6,66.7,34.2,47.3,50.75,230.25,45.0
2020-11-23 12,56.25,206.25,957.5,1002.3,44.7,48.3,590.0,1.26,8.192,57.9,92.0,46.9,71.3,53.0,205.75,363.0
2020-11-23 12,55.75,164.5,968.1,995.6,27.5,29.1,530.0,2.43,5.495,42.0,62.0,39.8,60.8,56.0,162.75,113.0
2020-11-23 12,45.25,163.75,990.1,1005.2,15.2,15.5,450.0,1.24,3.444,30.6,45.3,38.4,53.9,45.25,164.25,39.0
2020-11-23 18,56.75,209.75,958.8,1003.0,44.2,47.7,590.0,1.4,8.091,57.2,90.3,48.4,73.2,54.75,207.0,281.0
2020-11-23 18,55.75,168.5,968.0,993.1,25.1,29.2,650.0,2.15,4.489,37.6,50.7,39.3,56.6,56.5,165.0,232.0
2020-11-23 18,46.5,168.75,984.2,1002.6,18.4,19.5,500.0,1.55,3.89,34.1,50.0,40.4,57.3,49.0,172.5,395.0
2020-11-24 00,56.75,214.5,963.7,1004.4,40.7,43.6,590.0,1.26,7.396,53.5,82.5,46.7,68.0,54.5,210.5,354.0
2020-11-24 00,56.25,171.25,967.9,990.2,22.2,30.0,790.0,1.8,3.792,33.9,42.6,35.7,50.5,55.75,167.0,270.0
2020-11-24 06,54.5,181.5,968.1,993.0,24.9,33.7,820.0,1.74,4.108,36.9,47.1,42.7,63.5,51.0,182.5,395.0
2020-11-24 06,57.0,218.5,970.2,1005.2,35.0,37.3,570.0,1.43,6.541,48.4,72.8,43.2,60.6,53.25,216.0,446.0
2020-11-24 06,58.0,155.5,988.5,995.1,6.6,8.0,680.0,0.91,1.182,11.8,13.0,21.4,32.2,57.75,163.75,488.0
2020-11-24 12,57.5,184.5,959.5,990.9,31.4,41.2,810.0,1.93,5.082,42.8,56.2,41.7,58.9,54.25,188.5,439.0
2020-11-24 12,56.75,221.25,977.9,1007.3,29.4,30.2,500.0,1.72,6.043,44.2,67.4,41.7,58.5,54.25,216.25,420.0
2020-11-24 18,55.5,223.25,986.4,1009.3,22.9,23.6,460.0,1.27,5.125,38.5,58.0,39.1,56.7,53.25,219.75,338.0
2020-11-25 00,54.0,226.5,994.4,1011.4,17.0,16.9,420.0,0.97,4.016,31.6,46.3,39.1,55.1,52.75,223.75,229.0
2020-11-25 06,52.25,229.25,1002.0,1013.9,11.9,11.2,350.0,0.5,3.197,25.8,37.7,35.3,48.7,50.5,225.5,325.0
2020-11-25 12,37.25,147.5,1015.2,1021.3,6.2,6.0,270.0,0.3,2.231,21.0,34.4,30.1,43.9,36.0,149.75,244.0
2020-11-25 18,38.5,149.5,1010.9,1018.9,8.0,7.8,310.0,0.56,2.503,23.4,37.5,31.6,46.2,36.5,152.5,346.0
2020-11-26 00,40.75,155.0,1007.6,1017.9,10.2,9.8,300.0,0.84,3.267,27.5,46.7,35.4,48.9,40.5,154.75,35.0
2020-11-26 06,43.25,161.5,998.6,1013.8,15.2,14.5,250.0,1.11,5.804,37.7,79.1,47.2,64.2,43.0,161.75,34.0
2020-11-26 06,33.75,155.5,1012.4,1017.4,5.0,4.9,150.0,0.47,3.257,23.0,54.7,33.8,44.1,33.5,155.5,28.0
2020-11-26 12,45.5,167.25,991.8,1010.6,18.7,17.9,280.0,1.73,6.378,41.2,83.5,44.0,65.2,45.0,167.5,59.0
2020-11-26 18,52.5,169.0,984.3,997.1,12.7,17.0,780.0,1.28,2.176,21.8,25.6,29.5,40.1,50.25,170.0,260.0
2020-11-26 18,46.25,220.75,1014.1,1020.3,6.3,6.2,250.0,0.47,2.469,20.4,31.9,32.1,41.1,44.75,219.25,204.0
2020-11-26 18,37.25,209.0,1017.7,1023.8,6.1,5.7,310.0,0.35,1.849,19.0,28.5,27.0,35.9,37.25,208.0,89.0
2020-11-27 00,53.75,173.25,974.9,996.7,21.8,23.4,540.0,2.63,4.342,35.7,50.3,35.1,51.0,49.75,176.5,498.0
2020-11-27 00,53.75,209.5,993.3,1010.1,16.8,15.9,280.0,1.06,5.665,36.4,65.6,36.5,45.3,53.0,208.75,97.0
2020-11-27 00,48.0,224.0,1010.5,1018.6,8.1,7.9,280.0,0.66,2.835,23.0,35.6,32.3,44.9,47.5,224.25,59.0
2020-11-27 00,37.5,212.25,1015.7,1022.8,7.1,6.7,340.0,0.45,1.981,20.4,30.4,34.5,47.2,36.75,210.75,157.0
2020-11-27 06,54.5,175.5,967.3,996.2,28.8,28.4,370.0,3.57,7.67,48.7,87.9,49.9,74.0,53.75,175.25,85.0
2020-11-27 06,51.75,185.0,972.1,1002.6,30.5,30.8,460.0,3.2,6.693,47.9,79.5,45.0,64.2,51.25,185.0,56.0
2020-11-27 06,55.25,211.75,990.0,1009.3,19.4,18.7,270.0,0.99,6.912,40.9,78.5,36.5,49.6,54.5,211.25,89.0
2020-11-27 06,49.75,227.75,1009.5,1017.4,7.9,7.7,270.0,0.99,2.842,22.5,34.8,31.7,42.5,50.0,229.75,146.0
2020-11-27 06,38.0,215.0,1016.9,1024.0,7.0,6.7,330.0,0.4,2.028,20.5,30.7,30.0,41.0,39.0,215.25,113.0
2020-11-27 12,55.25,177.75,968.0,996.9,28.9,28.6,370.0,3.22,7.731,48.8,87.8,45.5,67.5,54.5,176.25,127.0
2020-11-27 12,53.25,188.5,968.8,1000.7,31.8,33.2,510.0,3.19,6.514,47.9,75.9,44.2,65.3,52.25,190.75,188.0
2020-11-27 12,57.25,213.0,987.8,1006.6,18.9,18.4,260.0,0.62,7.063,40.7,78.4,37.0,50.9,55.75,213.25,167.0
2020-11-27 12,50.5,230.0,1008.1,1016.3,8.2,8.1,300.0,0.73,2.708,22.2,32.7,29.6,48.6,48.75,229.75,195.0
2020-11-27 18,54.0,192.25,966.7,998.6,31.8,34.0,520.0,2.72,6.541,48.1,75.5,46.6,68.4,52.75,191.75,143.0
2020-11-27 18,55.25,179.0,972.5,998.0,25.5,25.5,390.0,2.73,6.534,44.0,74.2,43.9,65.0,54.5,178.25,96.0
2020-11-27 18,37.75,147.0,1007.0,1016.0,9.0,8.9,420.0,0.92,2.126,22.5,32.4,27.0,40.4,37.75,148.75,154.0
2020-11-28 00,54.25,195.5,965.0,997.6,32.6,35.3,530.0,2.44,6.665,48.9,76.6,46.0,69.0,52.25,195.0,225.0
2020-11-28 00,55.5,179.5,978.1,1000.0,21.9,22.0,370.0,2.29,5.945,40.5,67.3,42.7,59.4,54.5,179.5,111.0
2020-11-28 00,55.5,155.0,1000.9,1010.8,9.9,12.8,810.0,0.37,1.586,16.0,18.0,24.8,32.5,52.75,155.75,310.0
2020-11-28 00,39.5,148.5,1003.0,1016.2,13.2,13.5,480.0,1.21,2.811,28.2,41.2,29.0,45.7,37.0,146.0,353.0
2020-11-28 06,54.5,199.25,965.0,997.8,32.8,36.7,600.0,1.99,6.113,47.3,70.1,46.6,69.4,51.75,199.0,306.0
2020-11-28 06,55.5,180.0,983.1,1002.6,19.5,19.0,340.0,1.72,5.579,37.8,63.2,41.0,58.5,54.5,178.5,147.0
2020-11-28 06,40.75,151.25,995.4,1013.4,18.0,18.9,540.0,1.07,3.5,33.8,50.0,34.1,46.5,38.0,155.25,460.0
2020-11-28 06,55.0,154.5,1003.7,1011.9,8.2,9.3,680.0,0.35,1.373,13.9,15.6,21.0,28.7,59.0,155.0,446.0
2020-11-28 12,54.25,203.0,967.3,997.7,30.4,36.2,670.0,2.07,5.41,44.3,62.2,43.6,64.6,51.0,204.5,375.0
2020-11-28 12,42.75,156.25,986.8,1012.5,25.7,26.8,530.0,1.09,5.064,43.4,69.6,39.0,56.3,41.0,159.5,332.0
2020-11-28 12,55.0,180.5,988.3,1005.9,17.6,16.8,300.0,1.21,5.607,36.6,63.9,41.6,59.8,54.0,179.25,137.0
2020-11-28 12,57.75,168.0,1001.9,1009.4,7.5,7.3,230.0,0.31,3.155,22.2,34.8,32.2,40.7,55.25,174.75,499.0
2020-11-28 12,54.5,154.25,1005.7,1012.1,6.4,7.3,660.0,0.33,1.107,11.5,12.7,24.2,32.8,58.5,154.5,445.0
2020-11-28 18,55.0,207.25,968.5,997.0,28.5,36.8,760.0,2.01,4.838,41.4,55.1,40.7,56.8,51.75,208.75,375.0
2020-11-28 18,45.0,159.0,972.8,1009.3,36.5,37.1,460.0,2.4,8.07,56.9,106.5,49.8,76.0,43.25,157.5,228.0
2020-11-28 18,53.75,182.75,993.4,1005.9,12.6,12.1,240.0,0.54,5.055,32.0,58.5,37.8,54.7,52.5,181.75,154.0
2020-11-29 00,46.5,163.0,964.2,1007.8,43.5,44.6,480.0,2.22,9.283,62.8,119.4,51.6,79.8,43.75,162.75,306.0
2020-11-29 00,56.25,211.25,972.0,996.6,24.6,32.8,790.0,1.89,4.147,36.5,46.5,35.8,52.3,55.25,217.5,406.0
2020-11-29 06,47.0,168.5,961.3,1005.3,44.0,47.2,570.0,1.37,8.278,61.0,105.6,52.3,85.4,44.5,166.5,318.0
2020-11-29 06,58.0,214.0,975.2,996.7,21.6,27.4,750.0,1.76,3.653,32.1,40.2,34.4,48.6,56.5,218.25,305.0
2020-11-29 12,47.5,173.25,961.7,1002.8,41.1,46.2,640.0,1.04,7.221,57.0,91.4,53.0,92.3,44.0,171.75,406.0
2020-11-29 12,54.25,154.0,1005.5,1012.1,6.6,8.0,780.0,0.55,1.024,10.8,11.8,20.1,27.0,53.5,161.5,498.0
2020-11-29 18,47.5,178.0,960.9,999.1,38.2,44.8,690.0,0.81,6.492,53.8,82.2,50.1,79.7,44.25,178.0,361.0
2020-11-29 18,54.25,154.0,1005.9,1012.9,7.0,9.1,840.0,0.63,1.083,11.5,12.5,16.0,21.7,53.5,161.5,498.0
2020-11-30 00,48.5,184.0,961.8,994.8,33.0,42.9,800.0,0.7,5.358,47.8,66.8,45.4,69.7,44.25,182.5,486.0
2020-11-30 00,53.0,226.75,991.7,1005.9,14.2,14.2,430.0,0.88,3.296,27.5,38.5,39.1,58.0,53.75,229.0,171.0
2020-11-30 00,54.5,153.75,1007.2,1014.3,7.1,10.1,910.0,0.64,1.109,11.8,12.7,17.2,23.0,54.5,151.75,129.0
2020-11-30 06,48.5,186.75,960.8,992.2,31.4,40.5,790.0,0.73,5.132,46.1,63.9,41.0,62.0,44.25,186.0,476.0
2020-11-30 06,55.0,228.75,989.7,1003.8,14.1,14.7,490.0,1.41,2.997,25.8,34.1,41.2,52.1,50.75,229.0,473.0
2020-11-30 06,53.75,153.5,1006.1,1014.2,8.1,10.9,870.0,0.6,1.249,13.2,14.5,22.1,30.8,54.25,152.25,99.0
2020-11-30 12,48.5,190.25,961.2,989.6,28.4,37.8,820.0,0.69,4.615,42.7,57.5,38.8,54.8,49.75,186.75,290.0
2020-11-30 12,53.75,153.5,1005.2,1014.2,8.9,11.7,840.0,0.71,1.39,14.5,16.1,22.0,30.1,53.75,152.25,82.0
2020-11-30 18,48.5,193.5,962.3,987.7,25.4,35.1,860.0,0.43,4.078,39.0,50.8,37.9,52.3,48.25,189.25,315.0
2020-11-30 18,52.5,165.75,1000.1,1006.4,6.3,6.3,440.0,0.46,1.436,14.1,16.9,21.9,29.6,48.25,164.75,478.0
2020-11-30 18,53.25,153.75,1002.4,1012.5,10.1,12.6,770.0,0.86,1.638,16.8,19.1,23.9,33.0,53.5,152.0,119.0
2020-12-01 00,56.25,203.0,964.4,986.9,22.5,31.0,830.0,1.34,3.741,33.8,42.0,42.1,62.0,59.0,208.5,448.0
2020-12-01 00,49.5,197.0,965.1,986.4,21.2,32.2,950.0,0.29,3.394,33.8,41.7,32.9,48.7,46.75,191.75,495.0
2020-12-01 00,52.5,165.75,997.4,1005.8,8.4,9.1,550.0,0.79,1.649,16.3,19.4,21.2,28.6,52.25,164.75,73.0
2020-12-01 00,53.0,154.25,1001.2,1011.2,10.0,13.3,810.0,0.85,1.645,17.0,19.2,27.8,37.7,53.0,152.0,151.0
2020-12-01 06,58.0,203.5,965.9,986.5,20.7,30.4,880.0,1.32,3.449,31.4,38.0,33.2,46.7,57.5,196.0,448.0
2020-12-01 06,52.5,166.25,993.9,1003.8,9.9,11.3,630.0,0.89,1.798,17.9,21.2,21.7,29.2,52.0,165.25,88.0
2020-12-01 06,51.75,154.5,999.0,1009.5,10.5,12.7,680.0,0.93,1.869,18.9,22.2,30.0,40.7,52.0,152.0,174.0
2020-12-01 12,52.0,201.75,970.2,988.3,18.1,26.1,890.0,0.79,2.937,28.9,34.8,28.6,41.6,48.75,206.5,494.0
2020-12-01 12,52.25,167.0,991.8,1002.5,10.7,13.1,700.0,0.98,1.865,18.8,22.0,23.9,31.6,51.5,166.5,90.0
2020-12-01 12,38.25,180.25,1003.9,1009.8,6.0,5.9,220.0,0.58,2.669,22.2,40.2,30.6,44.8,37.75,180.0,60.0
2020-12-01 18,53.5,204.0,972.2,989.8,17.6,24.9,870.0,0.83,2.867,27.8,33.3,27.7,39.2,53.0,199.75,288.0
2020-12-01 18,52.0,168.25,989.4,1000.8,11.5,14.2,720.0,0.83,1.971,19.9,23.3,24.2,34.9,55.0,165.5,380.0
2020-12-01 18,37.75,186.0,1001.3,1008.0,6.7,6.6,220.0,0.56,2.986,24.1,45.5,33.9,44.7,37.5,186.0,28.0
2020-12-02 00,58.0,207.5,974.3,991.3,17.0,25.6,920.0,0.99,2.783,26.2,30.6,28.4,40.5,60.5,213.25,429.0
2020-12-02 00,51.75,169.25,988.4,1001.1,12.7,15.3,710.0,0.86,2.16,21.5,25.7,26.2,36.3,54.0,165.5,355.0
2020-12-02 00,37.75,191.0,998.6,1007.0,8.4,8.1,240.0,0.51,3.377,26.9,51.5,35.2,48.7,35.5,190.25,259.0
2020-12-02 06,51.5,170.25,987.5,1000.5,12.9,15.4,710.0,0.71,2.175,21.7,25.9,27.1,36.8,52.75,165.5,353.0
2020-12-02 06,47.25,183.75,991.0,998.5,7.5,7.3,350.0,0.89,2.099,19.4,26.7,26.8,35.3,46.25,184.25,118.0
2020-12-02 06,37.75,197.0,998.6,1008.0,9.4,9.1,230.0,0.66,3.939,29.4,60.0,39.3,56.3,37.5,197.25,35.0
2020-12-02 12,51.25,171.75,988.4,1000.9,12.6,15.1,710.0,0.64,2.123,21.3,25.4,26.7,35.8,53.0,167.5,349.0
2020-12-02 12,48.0,185.0,989.0,998.4,9.4,9.5,410.0,1.14,2.306,21.4,29.0,25.1,35.4,47.25,184.75,85.0
2020-12-02 12,38.75,202.5,994.3,1008.0,13.6,13.1,230.0,0.83,5.71,37.2,85.1,41.4,59.8,37.75,203.0,119.0
2020-12-02 18,49.0,185.5,986.3,997.8,11.4,11.6,420.0,1.51,2.752,24.5,34.0,26.0,35.2,50.0,186.25,124.0
2020-12-02 18,43.0,188.0,989.1,1002.2,13.1,14.1,590.0,0.88,2.388,25.0,32.7,31.4,46.9,40.5,186.75,297.0
2020-12-02 18,50.75,172.25,989.1,1000.7,11.6,14.0,690.0,0.7,2.025,20.5,24.4,31.9,44.4,48.0,167.5,460.0
2020-12-02 18,40.5,207.25,990.9,1009.3,18.4,17.6,220.0,1.22,7.982,44.8,114.7,41.2,56.6,40.25,207.75,51.0
2020-12-03 00,49.5,185.5,983.6,998.1,14.5,15.2,480.0,1.88,3.163,28.1,38.8,29.2,40.0,50.5,185.5,111.0
2020-12-03 00,42.25,211.5,984.5,1009.4,24.9,23.8,210.0,1.56,11.334,54.1,157.3,57.2,81.0,41.75,211.0,69.0
2020-12-03 00,44.0,192.0,984.8,1001.1,16.3,17.3,540.0,1.09,3.205,30.6,43.1,35.1,54.6,43.75,194.5,202.0
2020-12-03 00,50.25,173.25,991.5,1001.2,9.6,11.6,650.0,0.87,1.777,18.2,21.6,33.5,47.3,47.0,170.25,423.0
2020-12-03 00,35.5,146.25,1011.5,1018.9,7.4,7.1,270.0,0.41,2.628,24.0,42.2,31.9,42.1,35.25,146.5,36.0
2020-12-03 06,46.75,193.0,979.7,1000.9,21.2,21.7,490.0,1.78,4.42,37.2,56.6,37.9,55.1,44.25,198.0,479.0
2020-12-03 06,49.25,185.0,982.6,999.6,17.1,18.4,550.0,2.07,3.339,30.2,41.1,34.8,43.8,49.5,191.25,453.0
2020-12-03 06,45.0,216.0,986.0,1012.2,26.2,25.4,270.0,0.91,9.422,52.5,124.4,50.7,71.8,44.25,215.0,115.0
2020-12-03 06,49.0,175.0,994.2,1001.8,7.6,8.7,630.0,0.79,1.384,14.8,17.1,32.0,47.6,45.0,174.0,451.0
2020-12-03 06,36.25,151.0,1006.0,1014.9,8.9,8.6,240.0,0.4,3.604,28.4,56.9,37.8,54.5,36.0,150.5,53.0
2020-12-03 12,49.0,191.75,978.6,1001.5,22.9,23.7,510.0,1.81,4.649,38.4,57.5,37.9,56.0,49.75,191.25,91.0
2020-12-03 12,44.25,201.0,982.2,1003.1,20.9,19.8,260.0,2.46,7.608,45.3,101.8,51.9,63.4,44.25,201.75,60.0
2020-12-03 12,47.75,219.25,987.7,1013.4,25.7,25.2,310.0,0.68,8.14,49.5,102.6,47.9,65.1,46.0,219.0,196.0
2020-12-03 12,37.5,154.0,1005.2,1014.6,9.5,9.2,320.0,0.62,2.887,26.4,44.3,35.5,47.7,36.25,155.25,178.0
2020-12-03 18,50.0,187.5,976.0,1002.6,26.6,27.6,470.0,1.42,5.877,44.4,71.6,43.3,62.9,51.0,188.75,142.0
2020-12-03 18,46.5,200.0,980.3,1001.6,21.3,20.5,280.0,2.89,7.333,44.9,94.4,40.5,58.0,47.0,201.25,110.0
2020-12-03 18,44.0,207.0,988.9,1006.5,17.5,17.0,380.0,1.92,4.471,35.8,60.1,42.4,58.0,43.25,207.25,86.0
2020-12-03 18,50.0,222.5,993.1,1015.2,22.1,21.4,360.0,0.62,5.932,41.3,72.3,38.7,54.8,48.0,224.0,248.0
2020-12-03 18,38.25,157.25,999.3,1012.5,13.2,13.2,430.0,0.86,3.08,29.8,46.4,39.6,56.7,37.0,160.0,279.0
2020-12-04 00,48.25,186.5,974.9,1004.4,29.5,29.9,430.0,1.63,6.95,49.2,86.9,42.2,61.0,48.75,184.75,140.0
2020-12-04 00,47.5,200.0,979.6,1000.5,21.0,20.7,280.0,2.73,7.389,44.9,93.5,39.2,56.4,48.5,200.75,124.0
2020-12-04 00,46.0,209.5,985.2,1005.6,20.4,19.1,260.0,2.46,7.346,43.9,95.3,42.5,59.5,45.5,210.0,68.0
2020-12-04 00,39.75,163.75,993.3,1011.1,17.9,17.8,440.0,0.99,4.048,36.0,59.1,46.5,71.2,38.25,164.75,188.0
2020-12-04 00,56.0,164.75,997.6,1004.3,6.6,7.5,700.0,0.93,1.07,11.0,12.0,20.7,29.5,59.5,159.5,498.0
2020-12-04 00,52.5,226.25,999.2,1014.3,15.1,14.6,360.0,0.39,4.068,31.0,47.9,35.9,52.3,53.0,230.0,258.0
2020-12-04 06,48.0,189.5,979.6,1004.7,25.1,25.7,510.0,1.74,5.038,41.1,63.3,39.2,56.0,45.5,189.25,279.0
2020-12-04 06,48.5,199.5,979.7,1001.7,22.1,21.7,310.0,2.71,6.996,44.5,87.2,39.3,54.5,48.0,199.25,59.0
2020-12-04 06,41.0,168.5,982.3,1007.5,25.2,24.7,400.0,2.12,6.185,46.6,88.0,43.6,63.8,39.5,171.5,304.0
2020-12-04 06,48.0,213.25,990.0,1006.6,16.6,16.7,330.0,1.6,5.076,36.6,63.7,38.3,55.3,47.25,215.25,172.0
2020-12-04 06,45.75,162.5,995.2,1003.9,8.7,8.3,320.0,1.44,2.603,22.7,33.9,29.6,39.0,45.0,161.5,114.0
2020-12-04 06,57.5,165.0,997.4,1004.0,6.7,6.7,580.0,0.67,1.154,11.4,12.8,19.4,28.1,60.5,171.5,499.0
2020-12-04 12,41.75,173.75,971.0,1004.0,33.0,32.0,360.0,2.98,8.901,57.0,124.8,48.6,71.7,41.75,172.5,104.0
2020-12-04 12,49.75,198.0,979.0,1002.9,23.9,23.0,340.0,2.29,6.778,44.6,82.9,39.4,56.3,51.5,198.0,195.0
2020-12-04 12,47.5,190.5,983.7,1001.8,18.1,18.5,510.0,1.36,3.633,32.2,46.0,37.4,53.1,45.25,190.5,250.0
2020-12-04 12,46.0,164.5,991.5,1002.9,11.4,11.3,210.0,0.97,5.37,33.2,69.7,37.7,57.5,45.5,163.75,80.0
