track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu
100,2020-11-08 06,30.75,184.0,nan,0,0,6.9,460.0,1.455,18.9,35.5,1011.9,1021.3055985645638,9.361689873157502,1015.3429016558182,3.3989929644119456,-56.064453125,55.923011129016054,5585.48046875,200.09356620263304,303.6203607883018,-150.1044921875,3.9235455989837646,21.892358398437523,-101.20759582519531,-190.9938507080078
110,2020-11-08 06,56.75,146.25,nan,0,0,10.8,430.0,2.56,21.9,38.2,999.7,1028.1701038159915,28.511656550366524,992.8168064580407,-6.8416408075843265,-207.81689453125,-122.44218414302794,5102.90087890625,1691.0107599202358,207.79842363224878,-404.02001953125,9.613252639770508,4.241601562500023,149.7578582763672,-15.122811317443848
122,2020-11-14 00,48.25,206.0,24.0,1,1,12.2,320.0,3.635,28.5,40.7,1000.9,1034.5142547570522,33.611422725802186,992.1744118859556,-8.728420145294422,68.40625,-40.62424304258802,5438.720703125,544.7802526956156,306.9023056671444,-154.05322265625,3.0979557037353516,9.994561767578148,-364.42828369140625,-537.0183715820312
131,2020-11-16 12,42.0,225.75,nan,0,0,14.2,520.0,2.862,28.4,48.2,999.6,1024.262067863874,24.61698729746786,1013.4154558356978,13.770375269291549,124.3466796875,96.23644079221978,5590.41552734375,1177.2806023695207,232.59977147741023,-247.6669921875,3.310868740081787,17.003839111328148,-361.9139099121094,-365.1339111328125
151,2020-11-21 06,42.25,158.5,48.0,0,1,11.2,630.0,2.002,22.1,35.7,997.8,1023.6971780428012,25.85599151936367,998.5496629682538,0.7084764448162559,130.55126953125,144.39708212294312,5565.6025390625,1584.6305499443704,359.2559826187643,-229.90869140625,7.979743480682373,13.062341308593773,-408.9588317871094,-476.77984619140625
149,2020-11-21 06,47.5,172.0,nan,0,0,8.0,490.0,1.683,17.2,40.9,997.6,1017.8452631360182,20.26353706179941,993.3636035067364,-4.218122567482396,177.138671875,119.14035297298366,5511.74609375,875.5275971599823,330.9719549912524,-275.9912109375,6.713613510131836,7.493585205078148,-566.7992553710938,-280.3409423828125
151,2020-11-22 18,51.0,191.25,12.0,1,1,31.0,580.0,5.777,46.0,59.3,971.9,1024.626715076315,52.687261951314895,985.8154148776057,13.87596175260569,218.3076171875,186.53213224234344,5518.48486328125,1359.4899521537218,308.0355270662795,-244.0048828125,3.3692502975463867,7.269342041015648,-223.5863800048828,-525.60986328125
167,2020-11-27 00,37.5,212.25,nan,0,0,7.1,340.0,1.981,20.4,47.2,1015.7,1030.461035120446,14.764685022789763,1021.5631253244484,5.866775226792129,47.974609375,9.380475002936599,5553.8974609375,1689.9584536250695,349.51236784186085,-169.03076171875,2.1495048999786377,19.350457763671898,-186.7707977294922,-230.28330993652344
170,2020-11-28 12,42.75,156.25,12.0,1,1,25.7,530.0,5.064,43.4,56.3,986.8,1026.1456846744366,39.2969908267803,1008.3857474434809,21.53705359582466,110.48828125,69.41872302284024,5525.626953125,784.4002216356932,263.8636728324242,-290.140625,11.780384063720703,11.682519531250023,-294.65582275390625,-540.9785766601562
175,2020-12-01 00,52.5,165.75,nan,0,0,8.4,550.0,1.649,16.3,28.6,997.4,1026.272477852226,28.880632149101075,967.637534394322,-29.75431130880304,-115.1337890625,-73.2165636372755,5154.203125,1525.2535174343348,258.1341745028887,-344.18212890625,3.856067657470703,5.063317871093773,52.91270065307617,-178.09519958496094
178,2020-12-02 18,40.5,207.25,6.0,1,1,18.4,220.0,7.982,44.8,56.6,990.9,1011.8373608288192,20.950336903037964,1007.8377146168232,16.950690691041927,95.7568359375,109.95076722419041,5490.82763671875,1999.5544634792027,290.89682887450647,-394.36083984375,2.8529841899871826,15.761529541015648,-182.6508331298828,-325.0502014160156
175,2020-12-02 18,50.75,172.25,nan,0,0,11.6,690.0,2.025,20.5,44.4,989.1,1020.7411088062759,31.59499064221336,987.0262041954966,-2.1199139685659247,-149.40185546875,-107.55186678829648,5153.505859375,223.11393285000435,184.52200551211348,-392.607421875,2.7965195178985596,5.118920898437523,63.84465026855469,-175.1816864013672
181,2020-12-04 06,41.0,168.5,12.0,1,1,25.2,400.0,6.185,46.6,63.8,982.3,1020.5904384156544,38.298934509404376,982.4657953691511,0.17429146290112385,169.26025390625,-73.00688628693429,5573.45947265625,1287.024765980318,320.7889170966413,-339.171875,8.136173248291016,14.550897216796898,-246.48751831054688,-606.070556640625
197,2020-12-09 06,48.0,208.0,nan,0,0,17.0,290.0,5.583,37.5,52.1,1001.9,1020.4728803472607,18.610941870698184,1017.7109121687229,15.84897369216037,-7.8125,-2.7738824878216137,5322.4140625,1137.5419590447323,332.32506940557255,-175.07373046875,2.492867946624756,8.167810058593773,-181.42410278320312,-190.5927276611328
204,2020-12-11 18,38.0,205.0,6.0,1,1,20.8,350.0,5.765,43.5,62.6,988.6,1020.4325389904326,31.79990959590134,996.9451853708824,8.312555976351177,46.21923828125,127.29743742302536,5517.32470703125,1986.846364158683,303.6729241465813,-219.7265625,2.4933888912200928,15.886956787109398,-159.9993438720703,-460.8860778808594
199,2020-12-11 18,51.0,202.5,nan,0,0,31.3,390.0,7.937,51.6,60.8,972.0,1012.051448982288,40.02331177525673,1001.281185332279,29.2530481252478,191.89013671875,208.61516722259347,5428.78759765625,1747.9660033663301,279.72400903065994,-273.2919921875,1.5747337341308594,5.897576904296898,-34.41618728637695,-136.2479248046875
216,2020-12-13 06,40.25,159.0,6.0,1,1,37.1,430.0,8.542,59.6,92.3,969.0,1015.1040515505376,46.06279178491263,1004.6443277834418,35.60306801781678,204.94580078125,45.12252693406952,5594.1064453125,1856.6028860964868,301.5351863546399,-373.29833984375,8.632455825805664,16.533319091796898,41.43475341796875,-327.3821105957031
207,2020-12-13 06,36.75,191.5,24.0,1,1,34.6,300.0,11.072,62.9,77.5,979.0,1018.1744629671033,39.218652420228295,1009.480332035544,30.524521488669052,182.0576171875,40.58106705927965,5650.55078125,1994.3825971210742,338.751740444646,-202.7744140625,4.0710272789001465,15.668359375000023,-6.987868785858154,-321.9927978515625
224,2020-12-15 12,39.5,168.75,nan,0,0,8.4,280.0,2.897,25.0,46.9,993.4,1012.7449345559703,19.324402329407803,1001.2589344347797,7.83840220821719,130.52001953125,96.97378610012338,5539.99365234375,1869.4334930874356,279.20174289876195,-446.591796875,9.270779609680176,13.622796630859398,-593.0704956054688,-401.77056884765625
243,2020-12-22 06,56.5,184.75,nan,0,0,32.3,590.0,6.142,46.7,56.3,949.3,1012.907409691428,63.61254885158428,966.1245212226644,16.829660382820634,82.39794921875,232.34373272684346,5259.29736328125,200.20393174930993,193.30838012943906,-399.1455078125,2.5990238189697266,4.037103271484398,328.4891357421875,-37.48786926269531
266,2020-12-25 06,38.0,154.25,36.0,0,1,12.3,630.0,2.226,25.4,54.3,993.2,1019.160602781313,26.001362058656696,1000.5766506166883,7.417409894032062,144.3876953125,84.97767954598612,5566.72509765625,1996.8757425880508,306.2088240419009,-412.255859375,14.128508567810059,14.568383789062523,-527.1992797851562,-481.6126708984375
266,2020-12-26 18,47.5,175.25,0.0,1,1,44.8,570.0,8.574,62.4,82.4,941.6,1015.5109721024762,73.88157757122622,968.313416729591,26.68402219834104,78.81396484375,197.06650649609136,5368.45654296875,223.1513250786638,355.172894799054,-506.98291015625,6.320305824279785,4.384301757812523,107.7840805053711,50.544456481933594
278,2020-12-29 12,36.25,174.0,0.0,1,1,27.0,320.0,8.096,53.2,91.6,981.5,1021.27236630504,39.77541806285251,999.8995016273665,18.402553385178976,99.015625,-2.8962203496786714,5554.8017578125,1520.3299594087657,323.0318953450187,-409.45166015625,7.828791618347168,14.715020751953148,1.7339459657669067,-528.9332885742188
293,2021-01-05 00,50.75,206.5,0.0,1,1,28.5,440.0,6.699,47.6,67.5,952.6,1009.9766865028787,57.33972361225369,972.1930086145323,19.556045723907346,109.19873046875,83.12478622925534,5328.81591796875,707.4677401052611,253.76721711841765,-386.85400390625,1.257449984550476,5.646966552734398,-3.0982320308685303,-95.60646057128906
306,2021-01-07 06,39.5,178.25,24.0,1,1,17.3,340.0,4.929,38.4,53.7,992.1,1013.7600513818991,21.627727163149075,995.2971290848802,3.1648048661302255,190.12060546875,-2.6277517248254947,5547.625,1999.6811301175887,314.05104535682364,-369.24609375,7.724860191345215,13.315606689453148,-244.6157989501953,-440.2053527832031
316,2021-01-10 00,56.0,162.75,nan,0,0,11.0,540.0,2.143,19.8,41.9,992.5,1021.1395217414621,28.61724390943084,962.0592431869211,-30.463034645110156,-161.474609375,-6.504543675332262,5047.46484375,1220.485764233549,244.66846785773555,-367.8291015625,6.518649101257324,0.17208251953127274,-49.5635986328125,-57.09074783325195
315,2021-01-10 00,53.75,211.5,nan,0,0,19.2,920.0,3.175,30.5,47.8,969.2,1001.4319872516959,32.23582025950839,977.5051272954322,8.308960303244703,148.35693359375,158.82968251593277,5373.419921875,1358.189422017197,254.06485700212886,-421.1005859375,2.7072367668151855,4.725610351562523,-58.435455322265625,-53.8258056640625
311,2021-01-10 00,47.0,163.5,nan,0,0,6.3,200.0,3.304,23.4,44.0,996.7,1018.4251744556541,21.698795061122837,962.7237867780026,-34.00259261652866,-142.9521484375,-85.97231995176503,5132.9326171875,1996.0431329105136,259.31233466034365,-375.2685546875,6.486059188842773,3.5574279785156477,-311.0262756347656,-627.9027709960938
327,2021-01-12 12,55.25,225.0,nan,0,0,25.0,300.0,8.115,47.2,62.9,966.4,996.6564406036688,30.257942068512534,992.4383517034363,26.039853168280047,189.08544921875,206.7352546240655,5358.7763671875,1998.7578555224784,235.49968213568968,-291.6015625,7.477278232574463,7.441918945312523,-27.99172592163086,-207.90248107910156
316,2021-01-12 12,56.75,168.0,nan,0,0,11.1,490.0,2.301,20.5,41.8,998.8,1022.7521385692814,23.957949116156442,970.4737197985769,-28.320469654548106,-115.60400390625,-3.7338558207636847,5040.228515625,1325.147813384562,268.79904457576833,-228.32373046875,8.132720947265625,2.0811706542968977,-106.8595199584961,-61.9114990234375
339,2021-01-15 18,51.5,151.0,nan,0,0,9.7,240.0,4.024,27.7,42.6,1006.1,1029.4055027453796,23.262192198504636,994.0559285467577,-12.087382000117259,-141.72314453125,-121.83500806109699,5085.26904296875,943.321492758126,284.9883525188057,-294.4267578125,4.124325275421143,0.5348754882812727,-166.23989868164062,-168.3964080810547
348,2021-01-18 06,38.25,169.0,18.0,1,1,24.5,310.0,7.614,49.9,65.8,988.1,1014.9997086978874,26.91322188148115,1007.05301962185,18.966532805443762,250.3154296875,-62.39411474071765,5675.25146484375,1714.5023582340095,340.910702530476,-346.205078125,8.915691375732422,14.578820800781273,-94.70045471191406,-448.8428955078125
349,2021-01-18 06,50.75,206.25,nan,0,0,41.0,510.0,8.362,58.1,63.6,971.1,1024.5264231038855,53.39000952966671,1008.6158387384808,37.47942516426201,216.015625,183.65042609422346,5449.80615234375,1941.2778966589074,194.30398116373118,-224.9033203125,1.3435934782028198,5.096765136718773,28.706605911254883,-433.4864196777344
352,2021-01-19 18,42.5,156.5,0.0,1,1,24.9,320.0,7.491,48.7,77.3,982.4,1033.08915496803,50.726606139905016,977.4192190599538,-4.943329768171225,-136.34326171875,77.05024108480785,5208.72265625,836.4751811760423,324.7096650869156,-439.54541015625,12.580612182617188,8.774926757812523,107.7107925415039,-501.7434387207031
354,2021-01-19 18,43.0,172.75,0.0,1,1,26.5,330.0,7.904,50.8,78.3,974.2,1015.894218014448,41.65117602226053,995.57773563656,21.334693644372464,42.275390625,74.2340264800179,5381.38525390625,1829.2532828150047,289.46107977295657,-439.54541015625,8.836030960083008,7.440850830078148,-234.8202362060547,-578.848876953125
366,2021-01-24 06,31.5,150.25,30.0,0,1,17.9,570.0,3.325,36.8,53.1,997.9,1027.4084480877477,29.53234945493523,1009.7716683491806,11.895569716368072,116.18212890625,-16.565837247413036,5680.11376953125,1975.483378326556,357.24985016704704,-150.08251953125,9.359208106994629,19.175378417968773,-18.289569854736328,-420.2449645996094
382,2021-01-28 00,36.25,189.5,nan,0,0,7.1,370.0,1.818,19.8,32.9,1016.3,1031.8740388133385,15.60249340318228,1022.1263293427592,5.854783932602913,177.02099609375,119.89309393735681,5631.45703125,1993.7103084382177,331.92034113536397,-143.80908203125,2.98195743560791,14.272637939453148,-340.45361328125,-239.4430389404297
385,2021-01-31 06,50.25,163.25,nan,0,0,26.9,740.0,4.643,41.4,52.2,967.1,1029.3309412166682,62.25110723229318,979.9279084852083,12.848074500833263,-37.19140625,242.2714718587825,5219.9658203125,202.0224955178464,195.32538371480263,-397.78466796875,4.2323126792907715,2.0132385253906477,104.13665771484375,-82.1102066040039
399,2021-02-03 18,57.25,219.25,nan,0,0,16.3,630.0,2.899,25.9,31.6,1004.3,1015.0836852279091,10.810613938846586,1015.9128386413854,11.639767352322906,195.39501953125,-114.7593724703801,5371.6220703125,1547.7491673154232,337.7906597800923,-44.77392578125,7.240424633026123,5.016809082031273,-308.3597106933594,-278.1905212402344
412,2021-02-08 12,46.25,204.75,nan,0,0,20.0,510.0,4.076,35.5,41.0,997.6,1025.8569754722923,28.293682015261084,1005.0208430928512,7.457549635819987,188.28857421875,141.67427959839682,5471.646484375,1820.9297927457646,201.3980968889518,-169.8994140625,1.5734219551086426,6.539056396484398,70.36051940917969,-158.57510375976562
428,2021-02-10 06,44.5,211.25,nan,0,0,15.5,500.0,3.15,29.5,39.5,997.7,1011.3680192219571,13.71036541336332,1011.7664439256605,14.108790117066746,174.142578125,122.5993152271295,5503.703125,1994.959258204625,266.7901414995872,-193.33154296875,2.709934711456299,8.922967529296898,-149.59259033203125,-127.44490051269531
445,2021-02-14 18,50.5,185.0,nan,0,0,26.4,890.0,4.216,39.6,48.2,966.8,1016.0980979661542,49.30628888412298,981.4497154221984,14.657906340167187,80.51318359375,154.41938526296235,5275.3603515625,533.3522981950531,187.62717213524252,-334.36572265625,2.1968789100646973,3.3175598144531477,33.84885025024414,-75.74996185302734
465,2021-02-21 06,49.0,155.25,nan,0,0,21.9,720.0,3.717,34.8,48.2,979.3,1013.7096439030312,34.36235386396868,986.1564458233349,6.809155784272434,-33.45849609375,-8.005378667390078,5208.81982421875,319.80179739711207,196.60503564995352,-398.8125,4.729769706726074,1.4193969726562727,140.35845947265625,-68.35700988769531
474,2021-02-24 06,52.25,205.25,30.0,0,1,17.1,580.0,3.206,28.8,41.2,999.6,1025.2651365429513,25.710082832013768,1016.268692726832,16.7136390158945,242.6005859375,128.25799616071632,5459.57275390625,1374.144850873856,296.0077850480105,-163.41796875,5.98065710067749,4.191705322265648,-404.6730651855469,-488.3709716796875
471,2021-02-26 06,53.75,173.25,nan,0,0,18.8,720.0,3.182,29.4,44.1,993.4,1022.9430874458708,29.513155805245788,1006.1982075932983,12.76827595267332,-10.07763671875,215.34188366723063,5192.23779296875,1990.074784174125,241.57900576229778,-359.126953125,2.828524112701416,2.7747741699218977,-48.59576416015625,-134.44886779785156
494,2021-03-04 18,55.0,217.0,nan,0,0,12.0,500.0,2.618,23.2,34.0,994.9,1028.2467588219047,33.38433206409218,987.181122531181,-7.681304226631482,31.04638671875,179.92070804303734,5210.3603515625,1807.0169997682056,180.50557932418198,-337.02978515625,3.2400383949279785,4.845483398437523,38.877174377441406,-302.17535400390625
507,2021-03-09 18,41.75,229.0,nan,0,0,14.8,620.0,2.619,27.5,44.2,1008.3,1036.0324509614989,27.739848422436353,1009.3268653762575,1.0342628371950013,-143.60009765625,-31.335870075490554,5259.5712890625,223.38472439672915,185.32783280615857,-236.19873046875,3.0235586166381836,10.968774414062523,-71.03254699707031,-269.11175537109375
529,2021-03-16 06,48.0,162.0,nan,0,0,17.6,610.0,3.24,30.5,51.0,992.1,1018.2184230457849,26.078103221566153,1004.0263119492988,11.885992125080065,150.25390625,66.20651753710165,5461.14990234375,1999.1186474229344,261.01759647002007,-198.509765625,6.188070774078369,1.7099243164062727,67.03398132324219,-186.641357421875
532,2021-03-16 06,47.75,152.75,nan,0,0,14.0,730.0,2.379,24.5,36.9,992.2,1019.7154723158758,27.485797022907036,992.7048026069481,0.4751273139793284,104.84765625,174.24244515763212,5418.1455078125,1591.574483453525,261.84207871032186,-266.59814453125,4.107436656951904,0.7119079589843977,41.228240966796875,-82.83490753173828
545,2021-03-22 00,45.0,189.5,nan,0,0,35.8,530.0,7.152,54.6,63.1,982.2,1035.6958294629846,53.50369079110965,1002.5644712964307,20.372332624555725,9.451171875,107.33973144937457,5402.19970703125,205.15909033989612,215.26438968275465,-250.62158203125,3.4782567024230957,5.491571044921898,-97.9087905883789,-144.96519470214844
544,2021-03-22 00,57.75,221.5,nan,0,0,15.0,760.0,2.38,22.4,38.7,1000.3,1018.0755805131361,17.75160590376106,1002.702143480192,2.378168870817035,67.13720703125,29.050863475878504,5281.595703125,1998.7630941355028,240.43109536055476,-51.16357421875,7.111400127410889,5.689996337890648,-124.00743103027344,-202.73184204101562
563,2021-03-27 06,45.75,160.5,nan,0,0,42.7,600.0,7.846,60.2,66.1,968.2,1024.2237578519548,56.006960976954815,994.2526416495919,26.03584477459185,31.01708984375,62.49362037684634,5456.73095703125,202.8422960416632,343.35054487367887,-351.29931640625,9.224430084228516,2.1106506347656477,44.98333740234375,-172.70359802246094
579,2021-04-05 00,55.25,154.25,nan,0,0,14.8,570.0,2.876,25.7,41.4,999.8,1022.3233851463317,22.475973036956702,996.9143352613844,-2.9330768479906055,-116.52587890625,-15.895024567110793,5201.80810546875,542.4688055233369,251.79141893486673,-267.5859375,3.5609347820281982,0.04543457031252274,-130.09902954101562,-448.20941162109375
585,2021-04-07 18,41.75,156.0,18.0,1,1,44.3,460.0,9.736,65.8,64.2,966.9,1019.091518285076,52.18307101945095,1000.9805207338104,34.07207346818541,30.43896484375,108.67187068097562,5513.36376953125,1708.7879386846014,286.3954461504555,-413.181640625,10.351158142089844,9.197015380859398,16.152029037475586,-153.18496704101562
589,2021-04-10 06,39.75,189.5,nan,0,0,8.1,490.0,1.588,18.0,32.7,1015.2,1023.4973359449041,8.30910352302908,1020.7210814024343,5.532848980559265,143.6103515625,0.928536738666365,5640.02099609375,1736.2079830037092,306.32162650375744,-307.52392578125,4.331507205963135,10.171289062500023,-92.23382568359375,-170.70303344726562
612,2021-04-18 00,40.5,185.0,nan,0,0,13.6,400.0,3.36,30.5,40.0,1008.5,1037.1203472887603,28.646043089541536,1001.4017288949564,-7.0725753042623865,25.17626953125,-259.39255309221,5508.88330078125,947.3791553124059,344.54327894771785,-140.2060546875,4.2258734703063965,12.842248535156273,-192.9559326171875,-258.71051025390625
618,2021-04-20 18,47.5,146.0,nan,0,0,22.1,390.0,5.621,41.4,43.2,992.9,1022.3745015872437,29.519032837243685,1010.140172942021,17.284704192020968,-168.25244140625,43.912870853174056,5229.48095703125,202.8422960416632,196.14777374459896,-312.314453125,8.524176597595215,-0.24234619140622726,-110.43791198730469,92.78450775146484
617,2021-04-20 18,49.5,194.0,nan,0,0,13.5,1070.0,2.225,23.8,31.5,1003.1,1032.971128987501,29.89794783515731,1000.356385744697,-2.716795407646714,-86.13037109375,69.46351256202149,5295.21826171875,1529.0668347492806,180.67652550676502,-269.27294921875,1.7516993284225464,4.231164550781273,-91.40040588378906,-163.34420776367188
635,2021-04-25 06,55.75,159.25,nan,0,0,8.6,520.0,1.677,16.0,29.7,1003.8,1022.265525646296,18.513572521296055,995.2247654684115,-8.527187656588467,45.38720703125,27.914350137763687,5347.92041015625,1978.17062070938,221.64451243372508,-295.68359375,5.182864189147949,nan,-318.8032531738281,-279.0489196777344
645,2021-04-30 00,43.25,204.5,nan,0,0,6.8,390.0,1.723,17.7,31.3,1007.3,1018.8000132522589,11.4763438186651,1008.173210896489,0.8495414628952176,-3.50048828125,-20.578258685804855,5504.51708984375,1998.7087321489769,274.70914209005343,-256.6103515625,2.6564619541168213,9.122125244140648,-239.2509307861328,-165.4434051513672
661,2021-10-05 18,52.25,174.25,nan,0,0,14.0,510.0,3.008,26.7,40.6,990.6,1018.4207887995141,27.77991965888907,1000.4188869763241,9.778017835699075,-26.6337890625,140.97400911936148,5418.5,527.3339226416002,270.0,-320.27490234375,4.307122230529785,8.334558105468773,-372.12786865234375,-438.432373046875
682,2021-10-18 00,39.75,168.25,nan,0,0,15.1,300.0,4.779,36.0,43.9,1003.6,1023.904646243304,20.341413821429,1013.1617766878618,9.598544265986789,194.087890625,134.41427701334385,5779.5224609375,1969.383318488051,325.7602454910875,-384.30126953125,9.506882667541504,21.113000488281273,-63.55134582519531,-146.1155548095703
700,2021-10-21 06,53.0,179.25,18.0,1,1,34.6,530.0,6.87,50.4,56.5,966.6,1014.423593157286,47.8572479424422,992.0833172657381,25.51697205089431,139.5556640625,-76.00406323014936,5533.63330078125,891.903861263238,321.7976479913291,-390.60546875,4.0457024574279785,7.297448730468773,-189.59010314941406,-615.9727172851562
701,2021-10-21 06,45.75,223.75,0.0,1,1,50.1,410.0,12.019,71.0,78.7,956.6,1027.0573288160572,70.44868623793218,1003.3379895250717,46.72934694694675,72.310546875,53.75027579899789,5549.7255859375,365.8502456324632,219.94107346966408,-418.7294921875,2.894174814224243,14.108331298828148,-32.46464157104492,-156.0457000732422
706,2021-10-23 06,39.5,157.5,24.0,1,1,21.6,570.0,4.011,38.5,64.5,992.5,1025.9808925607565,33.460750959194,1004.9191849002452,12.399043298682727,145.34228515625,121.78581487279695,5723.44482421875,1007.4436591086121,270.0,-294.48486328125,8.552903175354004,18.977258300781273,-202.52374267578125,-541.8959350585938
705,2021-10-23 06,57.5,150.5,nan,0,0,14.1,470.0,3.042,25.5,32.7,996.5,1023.7918360439611,27.249233504898598,995.5781114598946,-0.9644910791679422,-158.1005859375,-166.77426328546062,5195.41943359375,1978.8281880296395,188.72758007449946,-291.62158203125,4.602199554443359,3.3735290527343977,-16.550697326660156,-159.2903594970703
715,2021-10-26 18,37.75,202.0,nan,0,0,7.8,300.0,2.553,23.7,41.1,1011.4,1033.8177361240844,22.377245401428127,1006.6818860109372,-4.758604711719045,72.1181640625,63.92654457253611,5649.87353515625,1006.9855154546481,321.6669454775991,-241.9658203125,3.6719136238098145,21.413568115234398,-444.5997314453125,-370.9691467285156
713,2021-10-26 18,45.25,196.0,nan,0,0,6.6,210.0,3.232,23.7,47.2,1010.5,1034.2061948385608,23.754717787779555,978.7634448859043,-31.688032164876972,-157.87744140625,2.0139103009751786,5316.9619140625,209.59374488284536,237.73578521704297,-235.77197265625,3.9635043144226074,11.467401123046898,-177.32693481445312,-559.4212036132812
732,2021-11-02 00,41.75,218.0,24.0,1,1,15.3,500.0,3.268,31.2,52.3,988.0,1017.1561581029655,29.10708583734049,1004.5159303829041,16.466858117279116,101.11962890625,29.516335010240198,5592.22314453125,1104.436759320952,247.2727211408788,-234.029296875,3.5814921855926514,15.382531738281273,-105.532470703125,-295.3514099121094
728,2021-11-02 00,52.25,219.25,nan,0,0,16.6,610.0,2.977,27.4,39.5,988.3,1015.9531606178857,27.666356418666965,1003.6810985152113,15.39429431599251,129.39501953125,112.65199580640116,5482.34521484375,1888.4979842273149,209.6508975141355,-234.029296875,1.9161326885223389,8.520196533203148,-164.3129425048828,-26.73014259338379
737,2021-11-03 12,38.25,154.25,18.0,1,1,19.5,640.0,3.404,35.5,62.7,995.9,1019.4639075083728,23.613138465404063,1003.5530135853213,7.70224454235256,75.9638671875,59.87538774533164,5626.37890625,1303.816081003645,245.46370154057678,-136.13037109375,6.827252388000488,20.612237548828148,26.349811553955078,-319.2711486816406
730,2021-11-03 12,40.75,221.25,nan,0,0,20.2,460.0,4.406,38.4,53.1,994.7,1024.306383600801,29.566942682832178,1005.1438404330256,10.404399515056866,47.69091796875,125.4926762014346,5551.70703125,1993.262521756048,301.5483529435721,-300.15771484375,2.782402276992798,16.430474853515648,-2.90666127204895,-369.5980529785156
