track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu
126,2020-11-14 18,52.5,156.0,nan,0,0,21.7,650.0,3.795,33.7,49.8,995.3,1028.3307104382789,32.98323729374761,1017.808272031675,22.46079888714371,70.099609375,24.940249942085735,5348.3984375,1002.2952763219131,182.90413212025913,-208.01904296875,5.363678455352783,nan,-87.12409210205078,-286.3979187011719
137,2020-11-18 18,54.75,225.0,nan,0,0,16.1,560.0,2.999,26.6,50.0,995.0,1021.6953458935285,26.726534858372247,999.269441862135,4.300630826978704,-12.8115234375,73.28740403704151,5242.076171875,1251.0747898506263,180.7348037909618,-236.2431640625,7.088527679443359,9.098352050781273,141.03172302246094,-50.105812072753906
151,2020-11-22 00,44.25,174.0,30.0,0,1,19.3,690.0,3.258,32.6,59.6,987.8,1022.7749921632183,35.02395456556201,990.6665988954817,2.915561297825434,221.21826171875,174.21320187565198,5616.64892578125,1336.19697404496,356.5839635437624,-271.939453125,6.670905590057373,11.298699951171898,-346.673583984375,-497.43310546875
157,2020-11-23 18,46.5,168.75,nan,0,0,18.4,500.0,3.89,34.1,57.3,984.2,1019.1479253590956,34.9029912770643,999.6844202316628,15.439486149631534,136.85693359375,52.04423370629302,5492.767578125,1030.8904904615317,355.74408118168975,-395.8408203125,7.302159786224365,7.661828613281273,-438.82958984375,-315.31585693359375
170,2020-11-27 18,37.75,147.0,30.0,0,1,9.0,420.0,2.126,22.5,40.4,1007.0,1035.2152605138363,28.176014908367506,1016.2480540576355,9.20880845216675,51.53662109375,81.8068344448769,5549.39892578125,1023.6449803186763,288.6371085084708,-287.185546875,11.85482406616211,16.778253173828148,-525.3172607421875,-489.6451416015625
165,2020-11-27 18,55.25,179.0,nan,0,0,25.5,390.0,6.534,44.0,65.0,972.5,1017.6314169701045,45.14478366932326,970.1987348858588,-2.287898414922438,-0.107421875,51.027847523709795,5224.26318359375,278.4669895907295,183.26231089651614,-301.60205078125,1.764594316482544,4.700097656250023,133.9666290283203,-213.7487335205078
173,2020-11-29 12,54.25,154.0,nan,0,0,6.6,780.0,1.024,10.8,27.0,1005.5,1033.5620155110676,28.063968636067557,962.0482893133129,-43.44975756168708,-114.91845703125,23.473641690620077,5126.4443359375,1173.9200388940399,260.28738727839425,-291.92822265625,3.6782755851745605,3.6685119628906477,14.4757080078125,-250.71669006347656
178,2020-12-02 00,37.75,191.0,24.0,1,1,8.4,240.0,3.377,26.9,48.7,998.6,1017.7083600335443,19.128220873388045,995.356283737558,-3.2238554225982625,36.3671875,-70.68822635880416,5494.4892578125,1998.2231983723875,313.21348240491227,-416.5673828125,3.481412172317505,16.333673095703148,-384.9493103027344,-479.3835144042969
181,2020-12-03 12,37.5,154.0,30.0,0,1,9.5,320.0,2.887,26.4,47.7,1005.2,1026.2542576170845,21.097153124896977,1004.7357901889308,-0.4213143032567359,128.279296875,-9.491669832532342,5589.25830078125,1980.9854640098526,354.2573050805633,-351.4462890625,10.578705787658691,20.272973632812523,-505.4776916503906,-438.7515869140625
190,2020-12-06 12,52.5,163.0,nan,0,0,8.7,300.0,2.839,22.6,41.1,1000.9,1021.7880987354711,20.933728618283567,978.1191992715925,-22.735170845595007,-151.19287109375,-77.0624457708501,5138.4208984375,1166.1317815519012,304.38968339178535,-359.1865234375,4.41516637802124,4.459252929687523,-11.121908187866211,-224.95030212402344
199,2020-12-10 18,42.75,205.25,nan,0,0,22.7,460.0,4.959,41.1,67.0,988.6,1007.310736790771,18.66583932983349,1011.582545810654,22.937648349716483,200.0751953125,82.98517908603966,5586.744140625,1916.148271159368,274.9158199111255,-327.49072265625,2.6113152503967285,11.713708496093773,-93.92853546142578,-92.49140930175781
195,2020-12-10 18,51.5,177.75,nan,0,0,27.7,970.0,4.419,41.4,54.1,972.5,1018.0696113651754,45.53280716595668,989.4281553101507,16.891351110931964,-27.1953125,147.35554997610262,5229.40625,201.6522985343511,194.93812059996887,-354.21875,1.731601357460022,5.004693603515648,-4.710619926452637,-107.48393249511719
202,2020-12-10 18,36.75,148.5,nan,0,0,10.3,250.0,3.856,30.0,50.3,1006.3,1022.167888990595,15.875957838251225,1003.1311011122706,-3.160830040073165,53.6591796875,-59.100271669044574,5554.8798828125,1994.463994646776,311.31237479182266,-239.92041015625,16.58698081970215,21.015313720703148,-252.39561462402344,-476.21038818359375
207,2020-12-12 12,32.25,180.5,42.0,0,1,19.5,360.0,5.199,43.0,62.3,994.4,1014.838770873763,20.432337768294246,1016.0395565137895,21.633123408320785,120.74658203125,-11.22350736480548,5704.05029296875,1975.442209137106,357.27211178128147,-184.04931640625,4.040592193603516,18.903649902343773,-86.33904266357422,-355.0702819824219
217,2020-12-14 00,49.5,156.0,0.0,1,1,38.7,450.0,8.838,58.5,71.9,959.0,1024.7953771726784,65.83779660627215,966.0204555922244,7.06287502581813,39.4365234375,103.43584286596365,5279.37744140625,1074.3521520219747,260.9495902701039,-406.765625,5.665796756744385,2.5958801269531477,173.6064453125,-107.45336151123047
207,2020-12-14 00,42.75,202.75,6.0,1,1,31.3,450.0,6.925,51.7,70.3,977.0,1015.3298441704785,38.28693645563476,1005.0775697902209,28.034662075377128,194.54296875,107.94435376752182,5536.48193359375,1464.9049768437537,321.84844103208485,-178.20654296875,2.409712076187134,10.658685302734398,-24.039112091064453,-381.5836486816406
222,2020-12-14 00,42.0,176.5,6.0,1,1,15.9,300.0,5.131,37.2,63.0,988.1,1016.7178064959289,28.580477394366426,989.0776641937529,0.9403350921903666,138.62890625,33.03435170491709,5494.92529296875,1795.7415317282773,295.18107182165556,-408.28271484375,7.065474510192871,10.874261474609398,-226.38189697265625,-152.45755004882812
221,2020-12-14 00,39.0,148.5,12.0,1,1,13.8,310.0,4.196,33.5,61.7,993.7,1032.3356512519224,38.67360291207865,983.897103876244,-9.764944463599704,16.2421875,-32.437649945181484,5436.6142578125,1147.900017814641,328.84926812126474,-406.765625,18.30847930908203,16.755151367187523,-527.1383666992188,-466.67120361328125
232,2020-12-19 12,57.25,193.0,nan,0,0,17.4,440.0,4.103,31.8,40.9,975.6,1003.5785543221536,27.9560567635599,975.7747878014427,0.15229024284894876,31.23583984375,133.33526312456328,5218.62744140625,1995.5788787127801,245.39035528240208,-290.11767578125,6.4840898513793945,2.7875915527343977,48.01862335205078,-65.75737762451172
248,2020-12-24 00,53.5,155.25,nan,0,0,13.4,200.0,6.441,35.6,49.1,990.1,1020.7150567951002,30.582549470881418,982.596797270597,-7.535710053621756,-125.119140625,-80.3328637908098,5076.216796875,822.5747155937466,275.7599641670131,-306.54931640625,4.6034111976623535,2.8278747558593977,-136.7430877685547,-158.7639617919922
266,2020-12-26 00,46.25,167.5,18.0,1,1,31.5,710.0,5.319,47.1,49.8,964.8,1015.7361280612249,50.95603772919367,986.4712144902425,21.69112415821121,150.20849609375,55.363659594487274,5472.6328125,1985.8077163932346,275.506693313861,-467.10498046875,8.233010292053223,4.876855468750023,-109.34002685546875,-547.0336303710938
278,2020-12-28 18,35.25,157.5,18.0,1,1,10.7,290.0,3.488,29.8,49.4,1003.9,1024.1240671467478,20.200971443622848,995.4580716700272,-8.465024033097848,67.34423828125,-41.027916687163234,5544.62353515625,1974.889683851726,327.6973447410656,-385.73046875,9.51109790802002,19.264978027343773,-306.0671691894531,-510.29315185546875
284,2020-12-31 06,48.0,168.0,0.0,1,1,55.6,470.0,12.198,74.3,89.0,927.7,1007.746380722409,80.05967417944021,974.1378066288817,46.45110008591291,145.9736328125,40.535236489983745,5418.89599609375,202.30805479344494,236.40741833491768,-502.89892578125,8.496933937072754,3.2653747558593977,-145.018798828125,-232.27923583984375
298,2021-01-06 00,43.0,193.0,0.0,1,1,20.4,270.0,7.11,44.2,64.9,978.7,1019.8047562466309,41.08051308256836,979.8647576059459,1.140514441883397,35.51708984375,-26.377013690441522,5310.38037109375,1445.0021273991765,342.16205165234805,-394.35595703125,2.672480583190918,8.767846679687523,-120.5976333618164,-321.6150207519531
306,2021-01-08 00,41.25,194.5,6.0,1,1,31.3,310.0,9.741,57.4,71.5,974.3,1018.039696092529,43.71682011596647,997.7533778642244,23.430501887661876,165.23486328125,32.34524849423365,5497.97607421875,1999.3737844793288,337.7510549756468,-302.62255859375,2.679727077484131,10.116571044921898,2.1590678691864014,-427.1853332519531
309,2021-01-08 00,46.75,226.0,6.0,1,1,25.7,440.0,5.783,44.0,64.2,985.8,1012.0921645283805,26.304811012755522,1013.7110394134909,27.92368589786588,155.22705078125,106.18811503273052,5411.0185546875,1996.0064512472666,286.85196212063846,-294.78125,2.7339115142822266,10.080926513671898,-27.03169059753418,-221.32752990722656
315,2021-01-11 00,55.5,204.5,nan,0,0,22.7,1060.0,3.772,35.5,43.9,959.3,1006.1720236548362,46.9063376196799,973.1614209921306,13.895734956974366,78.39892578125,184.28144654642557,5268.0634765625,556.2260450924242,181.62220074600532,-383.98046875,7.587672233581543,4.840020751953148,-45.10319137573242,-28.541568756103516
331,2021-01-13 06,42.25,198.5,0.0,1,1,36.5,310.0,11.346,62.9,82.4,964.4,1024.8883462652477,60.53727204649772,990.354746186301,26.003671967550986,-16.130859375,29.112047159605623,5358.0791015625,253.66851665229726,189.34109911484967,-437.4453125,2.6550188064575195,9.120538330078148,117.03424072265625,-332.0075988769531
330,2021-01-13 06,43.0,157.75,12.0,1,1,33.0,350.0,9.198,57.3,66.4,977.7,1017.2106508296176,39.509662060086384,1004.0565908938693,26.35560212433802,80.5810546875,-95.53159301909953,5435.82763671875,1982.5720429679386,278.6386177042253,-317.92333984375,9.699692726135254,8.129418945312523,-55.851341247558594,-662.3648681640625
348,2021-01-17 12,31.5,150.75,36.0,0,1,8.6,530.0,1.666,21.5,36.8,1007.6,1026.2883589385176,18.648954641642604,1014.7904817618107,7.1510774649357245,148.0654296875,57.42676061746981,5692.787109375,1995.3212713869814,315.0737738547731,-380.181640625,5.821323394775391,19.687554931640648,-472.2601318359375,-268.1214599609375
347,2021-01-17 12,39.75,199.25,nan,0,0,19.5,740.0,3.2,34.3,54.3,993.6,1029.6116554197467,35.99983901349674,1008.0869183185248,14.475101912274795,-1.95263671875,108.92246045250741,5391.529296875,580.7504490923316,219.24519543144578,-300.12841796875,2.413975477218628,11.048730468750023,-258.8905334472656,-538.0994873046875
352,2021-01-19 00,42.25,147.0,18.0,1,1,13.9,530.0,2.687,27.1,63.8,998.8,1036.5053920438193,37.678487746944256,994.6816060309005,-4.145298265974475,-183.7197265625,-16.998930276233203,5158.169921875,684.0552390141088,319.4002968521365,-419.74462890625,14.068928718566895,5.452783203125023,-147.76515197753906,-593.0774536132812
354,2021-01-19 00,39.0,158.75,18.0,1,1,15.7,400.0,3.859,34.1,63.8,993.7,1027.0463835398737,33.30840746565491,998.0589089443915,4.320932870172783,39.58935546875,32.628203123146264,5441.369140625,1655.5175965986023,300.82698064659735,-419.74462890625,8.336112976074219,12.903710937500023,-393.0151062011719,-729.78076171875
348,2021-01-19 00,42.75,185.5,0.0,1,1,33.4,310.0,10.454,59.6,77.9,977.2,1014.508788404873,37.30102473299803,1007.5600731014404,30.352309429565366,204.77294921875,-35.19220205291384,5539.228515625,1866.5385550112671,304.91204439045833,-327.04248046875,3.8350069522857666,8.392419433593773,168.17137145996094,-266.4459533691406
346,2021-01-19 00,53.25,165.25,nan,0,0,29.3,550.0,5.756,44.6,58.6,971.5,1025.0800816742092,53.53070423280292,981.381245212038,9.831867770631789,-16.81396484375,53.41449725179289,5182.888671875,1819.4275900341177,246.25892435572655,-419.74462890625,6.168217658996582,2.3432861328125227,273.85986328125,-128.6131134033203
365,2021-01-23 00,44.0,164.25,6.0,1,1,16.9,360.0,4.592,35.9,52.0,994.3,1028.1259263327033,33.79407818817208,999.8495131563827,5.517665011851477,-52.2431640625,-10.099375450732639,5262.734375,667.749874854583,304.8024605090759,-333.93115234375,10.443816184997559,5.379418945312523,-305.1298522949219,-177.6811981201172
366,2021-01-25 00,33.75,160.25,12.0,1,1,26.2,490.0,5.445,48.4,66.3,987.4,1029.2730924673047,41.89345379542965,1006.4183111005689,19.03867242869387,150.494140625,42.28796198548516,5663.06640625,1999.7840629745986,333.8340541625933,-313.404296875,5.515618801116943,16.505609130859398,125.87444305419922,-457.0914001464844
383,2021-01-28 18,53.25,166.0,nan,0,0,13.9,590.0,2.692,24.8,51.4,996.4,1030.7833898671724,34.358646214828696,983.03779852781,-13.386945124533781,-12.080078125,42.72347764224297,5189.38134765625,1998.3233809394042,265.98304987059214,-266.07470703125,5.402187347412109,2.2871643066406477,-134.3704376220703,-301.7527160644531
397,2021-02-02 06,56.25,223.25,nan,0,0,21.0,620.0,3.629,31.3,48.9,996.9,1014.2172319632399,17.339973662458647,1002.2382724816787,5.361014180897428,5.73828125,93.40720922020994,5200.91162109375,1973.7991669204969,180.44832647768823,-139.451171875,7.919516086578369,6.667474365234398,-4.728965759277344,-369.2539978027344
406,2021-02-04 18,41.5,154.25,6.0,1,1,17.6,230.0,7.234,42.6,67.6,989.3,1023.1197742856865,33.84029430521775,1001.05077954211,11.771299561641285,-173.9697265625,-45.82786488757192,5233.86181640625,966.5861432309838,319.30736339036105,-512.65576171875,14.294029235839844,9.205987548828148,-330.6539306640625,-433.0853576660156
405,2021-02-04 18,35.0,201.0,nan,0,0,18.0,540.0,3.493,36.0,47.5,999.8,1022.9860817834875,23.23467797489377,1009.7805502057895,10.029146397195746,71.6318359375,28.921071280238614,5569.85791015625,620.7812623410018,199.34439721883624,-275.11767578125,3.6023495197296143,15.357293701171898,-69.37488555908203,-83.76859283447266
404,2021-02-04 18,38.5,165.0,nan,0,0,10.8,280.0,3.778,30.3,52.4,998.9,1020.238829064707,21.293760705332033,1011.3165533039291,12.37148494455414,-11.75634765625,2.4023953461729297,5436.38916015625,1839.0539989611777,303.9572662567508,-512.65576171875,9.837963104248047,14.540856933593773,-537.68115234375,-671.6273803710938
407,2021-02-04 18,56.25,163.25,nan,0,0,18.2,760.0,3.03,27.9,45.4,981.9,1015.3564369295907,33.44267960537195,994.6102724872206,12.69651516300189,-141.12353515625,-18.980674801906815,5040.0302734375,1439.8100739362972,229.31505039041522,-512.65576171875,6.074013710021973,nan,-32.00635528564453,-156.93235778808594
424,2021-02-09 06,38.0,164.75,12.0,1,1,14.6,400.0,3.545,32.4,52.4,988.4,1017.0940146623002,28.686666029487697,998.2411293920636,9.833780759251113,-51.95166015625,61.97036923544348,5399.44970703125,904.2341026863234,287.60186718379055,-442.0048828125,9.035018920898438,13.907861328125023,-554.3896484375,-626.6817626953125
425,2021-02-09 06,54.25,228.75,nan,0,0,12.3,280.0,4.491,30.8,39.8,1017.1,1025.583883988586,8.439047562804717,1014.4266657699784,-2.718170655802851,8.482421875,-253.54789888746677,5175.02978515625,1411.3531460599734,337.51809962672723,-98.70654296875,4.289679527282715,6.278619384765648,-14.630327224731445,-340.3231506347656
438,2021-02-11 18,45.25,229.25,nan,0,0,18.9,720.0,3.034,30.7,39.8,1004.0,1021.2719736474796,17.318238295917126,1013.2628019263886,9.309066574826147,173.50634765625,14.481545227666938,5472.9091796875,1991.9492130660303,293.08018503747496,-129.54443359375,3.046414375305176,10.161370849609398,11.516088485717773,-113.80226135253906
445,2021-02-17 18,53.25,195.75,nan,0,0,13.9,730.0,2.293,22.4,37.0,994.5,1012.0635730974889,17.57675669123887,990.4406193405728,-4.046197065677234,-3.6396484375,159.69566820303623,5201.9443359375,223.04001685423023,184.27722109584744,-147.63720703125,9.215913772583008,4.314691162109398,-8.420082092285156,-179.3003387451172
474,2021-02-23 12,45.25,201.75,48.0,0,1,9.4,410.0,2.284,21.8,36.7,1011.7,1020.7754515807892,9.037902752664195,1025.9601590330608,14.22261020493579,211.140625,111.12490279548894,5539.560546875,1792.1542533661434,291.53233072661277,-226.19287109375,1.8507038354873657,7.060845947265648,-322.65228271484375,-292.3600158691406
474,2021-02-25 00,56.75,216.0,12.0,1,1,33.3,520.0,6.711,48.2,59.5,980.9,1033.8767438469674,52.99857001884243,999.5899062961527,18.711732468027662,216.67724609375,110.58063714909187,5386.46240234375,1999.0337518275057,267.60829641246943,-105.109375,9.069042205810547,4.819726562500023,85.74200439453125,-141.63461303710938
486,2021-02-28 12,53.75,172.75,6.0,1,1,49.3,750.0,7.955,61.2,68.3,962.2,1024.8829305831882,62.70495206756323,1001.5558862164404,39.3779077008154,154.36279296875,110.9328045083275,5344.88134765625,415.2939914790184,208.6267843036729,-452.85791015625,2.7430238723754883,2.1437011718750227,121.76034545898438,-339.3397216796875
504,2021-03-07 00,44.5,182.25,nan,0,0,15.4,400.0,3.751,31.9,47.6,1004.0,1019.4697361017719,15.4379978205219,1019.4722208554446,15.440482574194561,214.27587890625,-64.23598009330928,5545.86181640625,1935.983869143255,299.68560481932525,-446.31884765625,4.732851982116699,5.973809814453148,-78.33495330810547,-317.5533447265625
522,2021-03-13 12,54.75,228.75,nan,0,0,24.4,610.0,4.4,36.8,51.7,999.4,1038.5760065207514,39.183367360595184,1016.8616905081283,17.469051347972027,173.65771484375,164.42510673330483,5390.314453125,1267.0452877169714,215.1991306068612,-211.849609375,4.78216552734375,5.932977294921898,-223.26406860351562,-334.9721984863281
539,2021-03-21 00,52.25,162.25,nan,0,0,7.2,290.0,2.45,20.1,35.9,1011.4,1026.3733428475784,14.982107496015942,996.8731404314856,-14.51809492007692,-103.17919921875,-26.846338132224208,5198.3125,1998.506686492444,257.55265556185384,-200.07080078125,4.002813339233398,1.3985229492187727,-76.91410827636719,-156.4584503173828
546,2021-03-23 00,57.75,153.0,nan,0,0,40.7,660.0,7.045,52.8,64.0,961.7,1019.2014294700209,57.52320681377091,987.8445251237773,26.166302467527316,-9.7646484375,87.1474288964631,5204.8193359375,1120.1075365098,271.4125161053071,-407.93896484375,3.0001583099365234,-1.6890624999999773,-31.029075622558594,-355.6735534667969
574,2021-04-01 00,30.25,180.0,nan,0,0,9.0,630.0,1.569,21.7,42.6,1015.1,1030.8075604146616,15.755009145130316,1014.9662262169693,-0.08632505256196055,-23.6787109375,-18.765119883966157,5593.48095703125,242.03710231899103,263.3966736793579,-43.02099609375,4.164373874664307,19.045556640625023,126.70259094238281,-148.32135009765625
585,2021-04-07 00,36.25,152.75,36.0,0,1,18.2,480.0,3.839,36.8,44.7,996.1,1019.4455969866035,23.367655092072255,1011.1438123928353,15.065870498304093,104.8095703125,58.83070818556162,5649.67333984375,1999.8679788171034,309.1920663598792,-370.19677734375,8.79900074005127,13.670617675781273,-98.08366394042969,-501.3478088378906
585,2021-04-08 12,46.75,159.75,0.0,1,1,40.3,630.0,7.203,57.0,67.3,971.2,1026.2156464229074,54.99891058306366,1000.0477663412427,28.831030501398914,-14.32958984375,117.45049938912443,5415.9052734375,1587.2914494639474,258.6528125729408,-385.03076171875,8.527507781982422,1.4882141113281477,-8.640732765197754,-54.54387283325195
589,2021-04-08 12,35.75,182.0,nan,0,0,10.4,470.0,2.211,24.5,40.7,1010.8,1018.6091185120191,7.7817259338941085,1021.1856578103489,10.358265232223857,155.7216796875,9.626556528758059,5703.48193359375,1997.5014694380905,300.992589882852,-312.4052734375,3.440828800201416,15.563531494140648,107.58521270751953,-111.07271575927734
605,2021-04-15 06,52.5,208.5,nan,0,0,10.5,650.0,1.81,18.1,30.2,1013.9,1043.2390574870915,29.377973502716486,1018.6768662647761,4.815782280401095,-170.23828125,148.80584325124602,5197.7158203125,223.06204629098102,184.35154633160155,-209.4521484375,2.60772967338562,4.342065429687523,-129.4530792236328,-152.85548400878906
612,2021-04-19 06,40.0,196.5,nan,0,0,14.1,450.0,3.174,30.3,39.4,1002.7,1034.4109918082122,31.702007433212202,1010.7673123656882,8.058327990688213,-65.197265625,-67.47377797437291,5437.57080078125,764.5075941860124,259.43643796086513,-263.171875,3.6689846515655518,11.730035400390648,-89.74237823486328,-350.4381408691406
619,2021-04-22 12,43.75,167.5,nan,0,0,12.2,460.0,2.703,25.9,35.3,999.5,1026.8038691361685,27.256200679137237,997.3134060309694,-2.2342624260618322,9.38525390625,27.776331124617347,5462.3408203125,1737.407960819359,238.84990188925914,-406.46240234375,8.189817428588867,4.022515869140648,146.5792694091797,-315.90325927734375
640,2021-04-26 18,40.0,157.75,0.0,1,1,60.8,400.0,14.99,83.2,87.9,952.5,1025.2552994423818,72.78960120019428,1000.8347078689692,48.36900962678169,99.04248046875,9.297393758655476,5636.62744140625,472.86853361277684,219.52164050220242,-391.95751953125,10.995588302612305,13.601098632812523,71.99707794189453,-335.33544921875
651,2021-10-01 12,51.0,208.0,12.0,1,1,26.9,490.0,5.709,43.6,60.6,982.4,1025.6169886997052,43.24906877783019,999.6248707311775,17.256950809302452,78.26904296875,-23.241690446656936,5532.93310546875,366.03548994758967,318.6183825455622,-361.681640625,2.0482025146484375,11.167108154296898,-196.65127563476562,-561.3116455078125
678,2021-10-16 06,51.75,217.0,nan,0,0,16.0,570.0,2.998,27.3,42.7,998.9,1032.2908960677205,33.377138743501746,1007.0537178989571,8.139960574738325,-127.51220703125,67.99995844693159,5280.2490234375,205.40712215172178,293.77476151132294,-239.1376953125,2.232438564300537,9.443414306640648,16.50103187561035,-366.3985290527344
693,2021-10-19 18,47.75,226.75,nan,0,0,21.2,530.0,4.25,36.6,60.7,983.3,1014.138702846574,30.868927455949006,1007.031675008214,23.76189961758905,57.91064453125,44.54636243506239,5513.751953125,596.0952911634236,200.2944816615759,-323.32373046875,5.20242166519165,12.843682861328148,90.17011260986328,-239.91001892089844
682,2021-10-19 18,42.5,198.5,nan,0,0,8.1,310.0,2.519,22.6,37.3,1004.5,1029.5985095363212,25.124205337102467,990.4830765916739,-13.991227607544829,148.2197265625,-28.91946691480311,5684.42431640625,1999.1110703756929,337.60795083730216,-332.5576171875,3.8339357376098633,17.117089843750023,-440.97589111328125,-256.681640625
700,2021-10-22 00,56.5,190.25,0.0,1,1,49.1,430.0,11.438,66.5,76.5,946.2,1013.6463776237827,67.4137726433139,972.9210823407708,26.688477360302045,61.2568359375,-36.186405402786676,5437.23681640625,200.20393174930993,193.30838012943906,-400.10302734375,5.649993419647217,6.080621337890648,339.91192626953125,-121.63409423828125
706,2021-10-24 00,45.5,167.75,6.0,1,1,36.4,390.0,9.258,58.9,68.7,974.3,1025.0267990373497,50.7022751115685,1000.312977031657,25.988453105875806,161.1181640625,95.83416178588405,5636.54248046875,201.7775268252796,285.92576023459554,-242.8359375,7.635490894317627,10.538720703125023,-232.23793029785156,-633.68359375
710,2021-10-24 00,43.75,221.0,0.0,1,1,32.3,460.0,7.15,52.8,71.3,967.5,1022.746029365025,55.21642731424379,997.5552841702728,30.025682119491535,53.7099609375,-55.537225855470574,5553.47509765625,568.3116429766533,289.74326148589745,-394.53271484375,2.7622628211975098,14.071954345703148,-18.83888816833496,-560.6853637695312
705,2021-10-24 00,57.25,154.5,nan,0,0,13.1,510.0,2.585,22.7,48.0,997.6,1023.2967245329012,25.66623136883868,995.4762357669401,-2.1542573971223646,-164.71240234375,-108.55775158256384,5181.81640625,222.92536552414958,183.86855483539028,-231.93017578125,12.540595054626465,3.1392761230468977,73.50965881347656,-153.95236206054688
723,2021-10-31 12,43.0,184.25,nan,0,0,23.9,690.0,3.968,38.6,62.6,983.6,1025.9766390831733,42.38465910270452,989.3622292234058,5.770249242937098,39.875,-41.84773300504793,5534.45068359375,1945.9865362376206,359.4014006311092,-277.7744140625,5.815985202789307,13.557427978515648,4.0264973640441895,-242.4200897216797
732,2021-11-02 18,47.75,227.0,6.0,1,1,16.7,480.0,3.501,30.8,54.3,994.5,1017.6636875198672,23.187491230804653,1019.4208444494607,24.944648160398174,172.294921875,94.59668639369524,5555.89208984375,1648.941434706112,225.24390132301437,-181.92529296875,5.43553352355957,11.208673095703148,-316.5520324707031,-203.880615234375
