track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw,dt,gfs_f024_kt
931,2021-12-31 06,38.25,154.25,24.0,1,1,9.9,720.0,1.72,21.0,50.8,995.1,1026.0944753635551,30.956535910430148,1000.733453816681,5.595514363556049,-90.86083984375,-5.339002101585352,5359.08251953125,1268.470854964751,301.9724758259929,-512.09423828125,12.673737525939941,14.666955566406273,-700.3170166015625,-461.3095703125,8.21,2021-12-31 06,47.9
947,2022-01-04 18,39.75,161.75,nan,0,0,17.9,330.0,5.265,39.7,56.0,984.1,1022.9561440416239,38.84951562365518,981.3822011322313,-2.72442728573742,-28.49169921875,-118.47949756895895,5398.244140625,910.577921370133,296.5766437840243,-481.67626953125,8.105969429016113,12.401940917968773,-316.1144104003906,-162.4127960205078,19.75,2022-01-04 18,51.5
949,2022-01-04 18,46.0,189.5,nan,0,0,16.1,890.0,2.652,28.2,41.5,981.2,1008.4095426423152,27.23437174387766,983.9833259052301,2.8081550067926173,86.8935546875,203.4434037434267,5410.8642578125,1023.9880309110766,225.7936449772479,-259.26025390625,3.5040338039398193,8.599481201171898,-58.36639404296875,63.07008361816406,14.12,2022-01-04 18,46.2
962,2022-01-07 06,45.25,193.25,nan,0,0,15.5,660.0,2.841,28.6,43.7,979.0,1005.0708930533218,26.06832957675931,995.1558329123085,16.153269435745983,114.107421875,102.64879594397567,5442.9921875,1027.2166525049217,252.31403202252386,-352.86279296875,3.531365394592285,9.050561523437523,-151.97039794921875,-271.4595642089844,11.44,2022-01-07 06,39.3
980,2022-01-12 00,41.25,191.25,0.0,1,1,26.5,490.0,5.546,45.9,70.0,970.1,1015.104448944927,44.96382394492696,994.6725056073349,24.53188060733487,75.50439453125,-5.843226259152962,5450.13232421875,996.0830615036731,312.7274264323207,-381.4931640625,3.6315712928771973,12.665826416015648,-40.67494583129883,-302.5171203613281,20.63,2022-01-12 00,51.3
1008,2022-01-19 00,37.25,168.5,12.0,1,1,19.3,430.0,4.597,40.1,65.9,970.5,1014.4644388045672,43.94319857019218,983.395790050721,12.874549816345962,-6.51220703125,34.74691144975379,5423.4482421875,742.6702209189341,298.5633085678701,-410.037109375,5.526250839233398,14.466119384765648,59.01327896118164,-553.132080078125,20.71,2022-01-19 00,51.7
1013,2022-01-21 00,35.75,161.5,12.0,1,1,12.3,460.0,2.753,28.7,59.9,991.3,1021.8025331426358,30.515728943417002,982.1693654432871,-9.11743875593163,-29.3046875,-76.57336469660177,5398.43017578125,763.5617750335751,315.7578823888567,-356.44140625,4.856312274932861,17.007135009765648,-241.5818328857422,-483.8837585449219,11.07,2022-01-21 00,57.5
1028,2022-01-25 06,38.25,164.5,12.0,1,1,37.1,470.0,7.979,59.5,70.8,972.1,1020.1710532273133,48.05276709450084,1005.1202321470804,33.0019460142679,163.71630859375,-16.30713261818413,5568.6171875,1771.2563232089683,330.53889013088406,-334.81689453125,5.817123889923096,13.479425048828148,114.15615844726562,-369.6541442871094,29.22,2022-01-25 06,53.1
1032,2022-01-27 00,35.25,154.0,30.0,0,1,12.5,310.0,3.886,32.8,55.0,999.6,1025.1996776654196,25.568635184950836,990.4964795972005,-9.134562883268245,5.0341796875,-94.69565684407264,5447.4833984375,725.6997119264645,354.6170346783065,-279.767578125,7.097591876983643,17.094567871093773,-307.1328125,-384.08343505859375,13.01,2022-01-27 00,49.4
1038,2022-01-29 06,30.75,181.5,18.0,1,1,19.4,300.0,6.197,45.6,63.4,989.5,1013.2456067413634,23.708497366363417,1011.3312251831957,21.79411580819567,175.74365234375,52.90019677829473,5686.37841796875,1995.6059872973092,296.21054816210005,-335.97216796875,3.9985904693603516,18.952630615234398,-36.16132354736328,-475.57305908203125,17.7,2022-01-29 06,57.1
1052,2022-02-01 06,42.0,179.75,6.0,1,1,31.5,360.0,8.604,55.7,77.5,963.5,1006.4426693938965,42.984783651708995,998.3454238297821,34.887538087594635,195.32958984375,86.69815312073028,5535.48291015625,1682.59812111304,294.15834478293596,-518.16064453125,4.202662944793701,11.235711669921898,217.166259765625,-442.76556396484375,31.41,2022-02-01 06,55.9
1057,2022-02-03 06,37.75,180.0,6.0,1,1,22.1,320.0,6.652,46.5,66.2,976.7,1013.4841611576338,36.74118020060257,987.0523422127887,10.309361255757494,38.486328125,-70.70451875424014,5448.76708984375,1275.947356449816,314.14519597134773,-426.63623046875,4.2963643074035645,15.018884277343773,-74.61109924316406,-357.6633605957031,21.73,2022-02-03 06,59.2
1066,2022-02-05 18,38.25,164.25,12.0,1,1,23.5,300.0,7.513,48.9,62.6,976.0,1013.7083364967928,37.678002024136504,994.0143666002823,17.98403212762605,25.18505859375,0.25124962348607854,5432.32275390625,1165.3765233954482,287.65850008127927,-439.06640625,5.397994041442871,12.585534667968773,-109.30065155029297,-538.2984619140625,21.76,2022-02-05 18,51.9
1085,2022-02-11 18,33.25,159.25,30.0,0,1,23.7,580.0,4.453,44.6,61.6,982.5,1024.3793345211936,41.89209086884989,990.1738659064977,7.686622254153917,-37.4658203125,-19.064912037968462,5473.35400390625,203.86237491833162,214.87283836146213,-346.1357421875,5.556888103485107,16.484643554687523,85.14018249511719,-524.5928955078125,22.19,2022-02-11 18,54.0
1093,2022-02-14 00,33.75,145.0,36.0,0,1,16.4,300.0,5.275,40.2,58.0,1001.5,1023.6771277521916,22.18408576000411,995.4505344355441,-6.042507556643386,67.35986328125,-146.75721114083598,5563.4326171875,945.4106804275306,358.59911158627625,-260.56494140625,16.1555118560791,16.014459228515648,-72.23626708984375,-425.90234375,17.52,2022-02-14 00,58.6
1093,2022-02-15 12,39.75,172.5,0.0,1,1,35.7,260.0,13.317,65.5,92.5,965.2,1017.0696177089607,51.85843606833566,1000.3327471370268,35.121565496401786,111.06298828125,-47.24979765485041,5495.42724609375,600.840425738168,294.2385909656082,-389.001953125,6.8194451332092285,12.890710449218773,73.99260711669922,-302.6679992675781,34.78,2022-02-15 12,50.5
1101,2022-02-20 12,44.0,148.25,18.0,1,1,35.5,470.0,7.689,55.8,68.5,972.4,1029.1834052296344,56.801142046040695,986.9676132387075,14.585350055113736,8.30224609375,-75.38583546331688,5364.36181640625,648.9271283188484,241.3594707528173,-476.3017578125,14.656153678894043,2.0031982421875227,117.02748107910156,-431.21661376953125,30.19,2022-02-20 12,57.0
1123,2022-03-01 12,45.5,221.0,nan,0,0,19.6,460.0,4.305,36.3,42.6,995.4,1024.527763943289,29.126518826101574,1007.3579045091607,11.956659391973176,54.8408203125,200.94411570644064,5361.890625,1087.2931247786892,215.8864619034491,-164.05126953125,2.4881749153137207,8.885797119140648,-63.550907135009766,-259.8824768066406,16.21,2022-03-01 12,32.0
1145,2022-03-07 00,47.5,157.0,nan,0,0,21.6,740.0,3.637,34.9,52.1,979.5,1021.5292950816383,42.07732974960709,982.9372490281007,3.485283696069473,-16.0029296875,-1.1256114180594465,5299.4921875,868.9924115869519,208.83194423245436,-485.53662109375,6.381847381591797,1.3832031250000227,53.161190032958984,-117.74638366699219,19.56,2022-03-07 00,40.0
1159,2022-03-11 12,34.5,174.75,12.0,1,1,19.1,390.0,4.829,41.2,59.9,993.7,1022.1978070631881,28.485099543656816,1011.9199264114088,18.207218891877574,76.9365234375,42.43051034129698,5615.8994140625,938.7133654776954,324.76285044341085,-249.1416015625,3.844989538192749,14.646508789062523,-240.5572967529297,-427.0655517578125,17.24,2022-03-11 12,73.1
1181,2022-03-18 00,31.25,176.25,24.0,1,1,17.2,250.0,6.593,44.0,67.5,996.6,1020.2394263793915,23.68174815673524,1015.6846034578176,19.126925235161366,79.82421875,9.017165280805667,5680.92578125,1285.827634204154,312.39437100355735,-307.03125,5.988983154296875,16.719384765625023,-105.88078308105469,-336.2752380371094,16.96,2022-03-18 00,57.0
1186,2022-03-21 18,49.25,210.5,nan,0,0,29.6,540.0,5.858,46.2,57.1,980.8,1028.991669847453,48.21341057010932,1000.9970337335458,20.218774456202027,82.486328125,216.8803734068567,5383.18798828125,582.21322981818,214.65057589898265,-274.6337890625,2.1978797912597656,5.496270751953148,-151.7142791748047,-273.1000671386719,22.36,2022-03-21 18,40.7
1194,2022-03-26 12,40.5,221.0,nan,0,0,18.0,420.0,4.242,36.5,51.7,997.9,1027.1638136925976,29.295466524628864,1011.6394272992907,13.771080131321924,-1.49462890625,154.15007804903826,5449.02001953125,213.58606090926168,262.5080987776604,-196.21728515625,3.372281312942505,13.212213134765648,-145.70657348632812,-215.39125061035156,16.69,2022-03-26 12,47.5
1211,2022-04-02 18,47.5,189.25,24.0,1,1,11.4,480.0,2.43,23.2,42.6,997.8,1027.696948361931,29.912158322868436,978.9310666386662,-18.853723400396348,71.4091796875,-18.550656844406475,5439.88818359375,1550.5635684723877,290.9944173137677,-324.763671875,1.9677653312683105,5.542047119140648,-538.6167602539062,-428.9120178222656,14.29,2022-04-02 18,57.2
1223,2022-04-09 06,41.75,185.0,nan,0,0,14.7,690.0,2.537,27.4,44.2,999.0,1018.795611338662,19.784197764443206,1005.7347823824771,6.7233688082583285,-39.6201171875,40.099069339206366,5467.71923828125,1599.1383098343338,255.58372937159723,-257.4931640625,3.3113527297973633,9.822656250000023,8.808903694152832,-221.7224578857422,12.82,2022-04-09 06,30.8
1278,2022-04-29 12,54.5,187.5,nan,0,0,24.0,710.0,4.089,35.8,40.7,977.3,1012.1349463664465,34.83465339769646,990.4327736755812,13.132480706831188,-55.07861328125,-41.27343488185973,5308.04931640625,1270.8558223551033,244.30494261913148,-422.8779296875,4.743407249450684,3.4724365234375227,61.61799240112305,-144.53115844726562,16.57,2022-04-29 12,30.8
1977,2023-10-10 00,38.0,144.75,30.0,0,1,13.7,490.0,2.845,29.1,48.2,1003.7,1026.9768069989418,23.23101842472306,1017.3852727920166,13.639484217797872,85.87939453125,-42.680027236402495,5716.21435546875,1890.410117996094,359.33606368394413,-248.703125,12.164958000183105,24.536401367187523,-120.66416931152344,-487.4656982421875,12.86,2023-10-10 00,53.1
1985,2023-10-13 12,29.25,150.75,24.0,1,1,55.6,220.0,23.943,89.1,100.0,953.8,1015.4926071549279,61.730949440084146,1003.4061676444858,49.64450992964203,187.451171875,28.954773936412607,5923.04150390625,200.5858225029666,313.6848263402283,-191.62158203125,1.6758636236190796,27.119348144531273,135.21055603027344,250.15896606445312,49.75,2023-10-13 12,75.2
1991,2023-10-15 18,39.5,146.75,0.0,1,1,28.7,280.0,9.837,56.1,73.9,981.3,1019.805124350501,38.528329916907296,1010.3550549893158,29.078260555722068,77.41015625,-18.55828753964247,5685.43359375,1737.798447006387,313.247420603676,-304.73583984375,15.907939910888672,23.859735107421898,27.613954544067383,-387.1551208496094,25.15,2023-10-15 18,46.2
2042,2023-11-01 12,49.75,203.75,nan,0,0,16.6,790.0,2.705,27.0,32.1,988.0,1013.2264927597413,25.25243270114754,997.8580742229792,9.884014164385462,46.2470703125,143.5126738700938,5419.2109375,1770.0784041853046,270.0,-182.3369140625,2.105302095413208,10.378503417968773,-44.95550537109375,-30.25851058959961,8.96,2023-11-01 12,23.0
2074,2023-11-10 06,37.0,175.75,nan,0,0,14.1,360.0,3.781,33.2,61.4,1010.5,1030.5571276286275,20.10449090987754,1016.679235811388,6.2265990926380255,106.59716796875,59.37604029047769,5689.93896484375,1978.2003849854061,355.4978928028675,-141.900390625,4.744197368621826,20.266046142578148,122.87777709960938,-307.5221862792969,17.4,2023-11-10 06,38.4
2098,2023-11-18 18,43.5,153.75,12.0,1,1,18.6,700.0,3.335,33.6,54.0,978.8,1016.6094254303528,37.76390541082151,993.0999606772968,14.254440657765599,89.2119140625,50.14559723906819,5555.45947265625,733.2921866435256,256.70319161892996,-372.01171875,11.216691970825195,8.943353271484398,-517.0616455078125,-516.26416015625,17.43,2023-11-18 18,52.7
2093,2023-11-18 18,39.5,200.75,24.0,1,1,22.8,530.0,4.486,41.0,63.4,994.4,1031.0235537639303,36.660272513930295,1009.0900108526565,14.726729602656519,61.0283203125,-30.823880603863504,5590.37255859375,720.1248114393409,249.3812667322235,-225.11474609375,2.6291592121124268,15.350762939453148,-124.25601959228516,-406.11737060546875,16.69,2023-11-18 18,57.7
2102,2023-11-20 12,43.75,157.5,18.0,1,1,12.3,490.0,2.589,25.4,46.0,987.8,1024.814921285331,36.98838319939341,987.3807059802905,-0.44583210564701403,-11.5283203125,5.316317747750637,5453.87255859375,521.9676088692424,270.0,-325.5703125,9.32667350769043,10.529412841796898,-336.71893310546875,-543.2394409179688,9.93,2023-11-20 12,61.1
2115,2023-11-29 06,49.75,163.75,12.0,1,1,35.2,470.0,7.658,53.6,62.1,962.0,1014.7525342987042,52.72293224792293,987.2456208259459,25.216018775164684,157.66650390625,84.10350809418678,5446.93798828125,1998.7340750118265,258.4472106890717,-360.7197265625,4.370184421539307,4.911981201171898,-6.166904449462891,-354.45404052734375,28.69,2023-11-29 06,55.1
2118,2023-12-01 00,40.25,165.0,30.0,0,1,8.5,310.0,2.634,23.9,49.5,1000.1,1016.9748552410953,16.83026295593902,1003.0923668356363,2.9477745504800623,31.20068359375,142.4245333998574,5484.0205078125,1873.5993107048894,286.5822970188799,-364.60400390625,6.281900882720947,14.583978271484398,-688.3660278320312,-536.2398681640625,10.53,2023-12-01 00,43.4
2123,2023-12-02 18,41.75,178.5,6.0,1,1,22.5,380.0,5.828,43.8,69.1,983.0,1019.2006509551827,36.19637849424521,979.9166375684794,-3.0876348924581407,88.951171875,34.17820824744393,5529.5400390625,612.6400815949359,315.60210726494876,-276.9658203125,8.925132751464844,14.789422607421898,-279.338134765625,-398.0480041503906,20.09,2023-12-02 18,59.3
2153,2023-12-12 00,39.75,144.5,48.0,0,1,13.1,450.0,2.895,28.3,49.5,1007.5,1035.3479016327774,27.854127218714893,1021.3627215976309,13.868947183568366,53.310546875,-4.722919067807611,5523.2216796875,1836.9976321503304,356.6665395649544,-305.01806640625,19.357908248901367,21.399743652343773,-442.4425354003906,-355.09967041015625,12.11,2023-12-12 00,44.1
2153,2023-12-13 12,52.5,163.0,12.0,1,1,35.6,610.0,6.528,50.5,58.8,971.5,1034.6279332318697,63.157779423276,1001.1705180923244,29.700364283730664,232.357421875,118.73431206482616,5438.93603515625,1054.8837755825805,233.02409833943418,-383.1826171875,2.6945831775665283,3.1720520019531477,-69.9001235961914,-456.47393798828125,26.13,2023-12-13 12,57.9
2186,2023-12-20 12,57.25,150.5,nan,0,0,10.4,390.0,2.505,21.1,36.3,1007.0,1047.5803187569047,40.56109268268597,985.0793327985931,-21.93989327562565,-226.888671875,-146.75928983172196,4977.31640625,1898.6090545913714,216.45099201545153,-485.68505859375,4.88858699798584,-0.11054077148435226,14.35902214050293,13.750378608703613,17.64,2023-12-20 12,33.4
2193,2023-12-22 06,47.0,146.25,nan,0,0,12.7,320.0,3.996,30.8,52.3,1004.2,1038.9267057524535,34.71717206104722,997.0343322853828,-7.1752014060234615,-255.55126953125,-153.9346988741349,5080.91455078125,838.5694855192613,241.62172219636383,-419.38818359375,9.054648399353027,3.5535827636718977,-105.10517120361328,-405.28289794921875,17.45,2023-12-22 06,45.2
2196,2023-12-22 06,55.25,171.0,nan,0,0,10.6,350.0,3.104,24.7,43.2,993.9,1025.658576527798,31.736213246548004,969.5244268802148,-24.397936401035167,-107.11669921875,-2.7658039128932552,5153.05419921875,1998.7578555224784,235.49968213568968,-371.65966796875,6.549347877502441,3.6114746093750227,162.30990600585938,-170.5856170654297,15.71,2023-12-22 06,46.6
2211,2023-12-26 00,40.5,168.0,30.0,0,1,13.8,410.0,3.263,30.0,52.2,1004.7,1023.6333199581773,18.896930798021003,996.685176290011,-8.051212870145264,35.55078125,-114.92471393848425,5457.19580078125,1987.6102169292367,298.27981320235006,-285.40625,7.493030548095703,15.200738525390648,-264.32293701171875,-620.103271484375,11.73,2023-12-26 00,49.4
2216,2023-12-28 00,47.0,226.0,nan,0,0,25.6,690.0,4.371,40.0,51.6,975.1,1008.8386837074004,33.71624718396288,1004.4676099477502,29.345173424312748,99.16162109375,118.55514744628817,5427.5830078125,1843.744005375505,236.3169193792715,-412.18505859375,2.236166000366211,9.639245605468773,8.385689735412598,-152.798828125,19.91,2023-12-28 00,32.2
2222,2023-12-30 18,37.5,189.75,18.0,1,1,25.5,400.0,6.24,48.2,61.4,984.3,1020.2662163824205,35.99998103085795,1007.5997608978059,23.333525546243436,142.95849609375,-43.71468358158723,5619.7939453125,1991.4208913877471,296.7567373137718,-366.86962890625,3.9578700065612793,15.430291748046898,-64.59164428710938,-422.6039123535156,21.08,2023-12-30 18,56.9
2218,2023-12-30 18,55.0,174.5,nan,0,0,29.4,730.0,4.937,41.7,54.4,967.5,1021.1912840522862,53.736816278848664,975.0050530329187,7.550585259481181,-6.8583984375,-54.06512502853306,5215.65771484375,1047.6832640011987,206.75048089019705,-370.74755859375,1.895530104637146,3.8972106933593977,214.7804718017578,26.84964370727539,19.67,2023-12-30 18,42.9
2229,2024-01-01 06,42.75,171.0,24.0,1,1,27.2,390.0,6.955,49.5,66.3,974.4,1019.7850848380251,45.420338744275114,994.4818626094583,20.11711651570829,174.4111328125,-56.44202744324899,5556.701171875,1234.0785869102199,291.75932023863146,-322.90673828125,7.633512496948242,10.661676025390648,-51.03509521484375,-467.5005187988281,24.29,2024-01-01 06,59.7
2231,2024-01-01 06,55.5,172.0,nan,0,0,17.2,690.0,2.955,27.0,45.2,982.5,1019.2149688739383,36.693545534094596,977.4056708450418,-5.1157524948019955,-37.5908203125,-42.26929839765644,5180.3740234375,1428.538944007984,225.92602884548646,-322.90673828125,3.8270456790924072,3.3709045410156477,160.9550323486328,-211.87196350097656,14.35,2024-01-01 06,43.2
2239,2024-01-04 12,37.75,152.5,6.0,1,1,22.9,400.0,5.639,44.9,75.0,990.4,1024.1591549994757,33.74423800728823,998.4885671068406,8.073650114653105,19.44677734375,52.82443358010204,5490.9677734375,206.1215498467775,254.302054585331,-211.77734375,7.301337718963623,16.287133789062523,-122.14104461669922,-553.0423583984375,24.31,2024-01-04 12,54.4
2251,2024-01-08 06,38.25,158.5,18.0,1,1,17.8,530.0,3.56,35.0,64.2,988.9,1024.101121348471,35.196092051596,994.9676568840537,6.0626275871786675,19.07958984375,57.74573377825768,5450.98876953125,697.3376042248597,314.90103465905224,-344.376953125,9.072402000427246,15.980218505859398,-392.0896301269531,-574.5450439453125,16.82,2024-01-08 06,57.1
2253,2024-01-08 06,43.75,216.0,24.0,1,1,6.4,240.0,2.613,21.4,36.4,1010.9,1026.3161934704774,15.459015736102401,1010.7454255222247,-0.1117522121503498,199.24267578125,85.32599939375548,5542.4609375,1996.5307911375141,311.42901826294525,-128.6259765625,2.4143404960632324,9.900109863281273,-336.3318786621094,-356.8453674316406,11.86,2024-01-08 06,54.1
2269,2024-01-12 00,39.0,175.5,6.0,1,1,24.2,390.0,6.131,46.7,72.1,979.2,1013.1879565562699,33.98733399767616,997.4293692452248,18.228746686631098,227.62646484375,-1.0806740516011641,5658.14794921875,1000.9573032636064,358.763325866463,-267.5439453125,9.563177108764648,14.771722412109398,-60.552978515625,-455.9793701171875,24.19,2024-01-12 00,48.0
