track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu
221,2020-12-13 18,39.0,144.25,18.0,1,1,8.1,430.0,1.794,19.6,48.4,1001.3,1034.3274231902726,33.02322397152261,974.2798758079928,-27.024323410757233,-91.47216796875,-25.06824466063876,5328.0791015625,1083.5005016418565,340.3500274460902,-399.21435546875,18.623886108398438,20.148980712890648,-563.8041381835938,-522.1785888671875
218,2020-12-13 18,53.75,216.5,nan,0,0,26.5,730.0,4.334,37.9,55.0,981.1,1006.340589146245,25.22974930249495,996.5046523020667,15.393812458316688,208.92333984375,127.63713042351316,5420.65234375,1903.995600555319,270.82811673742316,-180.578125,1.87645423412323,7.109918212890648,52.02745056152344,-102.94268798828125
236,2020-12-19 00,52.5,206.5,nan,0,0,19.7,450.0,4.593,36.0,58.2,974.0,1006.2920499909367,32.253475772186675,991.6995740899198,17.660999871169793,119.5869140625,95.18662060403724,5361.6650390625,1927.0183017450288,257.97898453579245,-292.10595703125,2.647724151611328,5.831933593750023,-151.33624267578125,-336.39215087890625
254,2020-12-23 18,44.0,199.5,nan,0,0,21.2,380.0,5.458,41.2,57.8,984.5,1020.7432977297412,36.24531188989749,1003.8657019791181,19.367716139274307,-8.94287109375,87.3624041585626,5311.365234375,997.3661081787237,317.00115131535097,-288.50048828125,2.4732210636138916,9.055810546875023,-123.212890625,-290.29144287109375
266,2020-12-25 18,44.0,164.5,24.0,1,1,20.6,790.0,3.373,34.5,51.0,978.3,1014.8061525239277,36.53039568799022,993.4693735091395,15.193616673201973,150.54931640625,42.67204325633986,5501.9697265625,1992.665497583753,283.1695863004701,-449.4453125,8.606595039367676,7.426812744140648,-311.1916198730469,-542.3167724609375
258,2020-12-25 18,57.75,184.5,nan,0,0,12.3,240.0,5.382,32.9,51.9,989.4,1018.4042093437794,29.01089879690437,985.3907281676,-4.002582379275054,9.431640625,58.18494885687501,5156.916015625,1994.0749521448292,242.37366691171982,-328.95166015625,5.0200605392456055,3.7686706542968977,116.52413940429688,-255.50341796875
274,2020-12-28 12,35.75,150.0,nan,0,0,6.6,280.0,2.155,21.0,45.8,1010.5,1027.8292613821136,17.3491588430511,998.9864485109463,-11.493654028116225,7.673828125,-54.80754910031506,5479.37158203125,1805.5650892524648,340.5351973250225,-368.94921875,14.59449291229248,19.851800537109398,-408.58636474609375,-536.95361328125
284,2020-12-31 00,46.0,164.0,6.0,1,1,45.1,490.0,9.627,65.0,74.1,941.6,1012.7424855450464,71.15123798645266,980.5052602038465,38.9140126452528,182.80126953125,6.140113430263677,5486.5673828125,1037.4232164781079,263.7993764064257,-495.8388671875,6.404635429382324,4.818048095703148,-123.69644165039062,-626.2367553710938
279,2020-12-31 00,49.75,230.75,nan,0,0,25.3,380.0,6.547,45.1,50.7,988.5,1019.1489516496449,30.693812489488664,1006.363055213893,17.9079160537367,202.1748046875,135.3692054996252,5442.11279296875,1998.7340750118265,258.4472106890717,-197.65478515625,4.523209571838379,8.852441406250023,61.128501892089844,-180.0848846435547
298,2021-01-05 18,42.0,187.75,6.0,1,1,15.8,210.0,7.204,40.9,69.0,987.1,1020.8469638107896,33.77048676000834,975.2155412053513,-11.860935845429935,19.177734375,-58.876822465781316,5318.44921875,1613.9174877622008,357.0660800091569,-381.04052734375,3.6322412490844727,9.197717285156273,-195.54513549804688,-351.1353454589844
295,2021-01-05 18,55.25,221.75,0.0,1,1,27.9,450.0,6.509,45.7,72.1,958.2,994.6710726787296,36.501944260760865,991.0899595087565,32.920831090787715,184.38623046875,118.64229448923918,5391.70361328125,909.9676365304517,257.41308246499074,-473.8876953125,7.37594747543335,6.701654052734398,223.35548400878906,-242.3494415283203
309,2021-01-07 18,43.75,222.75,12.0,1,1,19.3,430.0,4.474,37.2,52.5,991.9,1018.7533399984685,26.897321932062255,1015.3125790406029,23.45656097419669,87.87451171875,97.6313993570399,5378.25,1353.0514562225733,306.0771538054311,-298.78125,3.0540614128112793,11.758142089843773,-333.6944885253906,-333.7995300292969
306,2021-01-07 18,40.25,189.5,12.0,1,1,21.3,420.0,5.049,41.4,60.9,986.3,1015.9681879984735,29.671801279723468,997.7036909151004,11.407304196350424,177.28369140625,10.649681456321478,5524.53466796875,1999.6036129753638,349.0488550998606,-321.95361328125,3.536757469177246,11.040673828125023,-236.8140869140625,-432.37615966796875
315,2021-01-10 18,56.0,204.0,nan,0,0,22.3,1050.0,3.722,34.9,43.7,959.4,1005.8737937797584,46.485671221164694,971.4541134848122,12.065990926218433,123.5234375,159.89828531546607,5309.86767578125,639.5881245821078,181.39274272239737,-409.8720703125,8.895465850830078,4.945458984375023,-37.739532470703125,-25.67075538635254
331,2021-01-13 00,41.5,197.5,6.0,1,1,32.8,280.0,11.171,60.1,72.1,968.7,1026.3951082672056,57.732083364861865,999.3006377463432,30.637612843999477,30.9775390625,-34.59094687142533,5415.45849609375,287.97272892576405,240.91149221415634,-414.708984375,2.6550188064575195,9.470452880859398,-41.13571548461914,-391.2618103027344
