id,season,onset,lead_h,when,lat,lon,p_centre,depth,scale_km,grad_hpa_per_100km,vg_kt,gust_kt,step_km,identifiable
2022202305,2022,2022-10-28 18,12,2022-10-28 06,53.5,176.5,980.3,30.6,540.0,5.952,45.4,50.4,392.0,1
2022202305,2022,2022-10-28 18,18,2022-10-28 00,51.75,170.5,989.6,26.3,560.0,4.938,40.3,51.6,449.0,1
2022202305,2022,2022-10-28 18,24,2022-10-27 18,49.75,164.5,996.2,22.8,530.0,4.467,37.4,51.0,477.0,1
2022202305,2022,2022-10-28 18,30,2022-10-27 12,46.0,158.25,1000.2,21.7,380.0,5.644,41.6,52.7,625.0,0
2022202305,2022,2022-10-28 18,36,2022-10-27 06,44.0,154.75,1001.8,20.4,360.0,5.623,41.4,47.7,354.0,1
2022202305,2022,2022-10-28 18,42,2022-10-27 00,43.25,153.5,1003.6,20.7,380.0,5.403,41.2,51.6,131.0,1
2022202305,2022,2022-10-28 18,48,2022-10-26 18,40.75,150.75,1004.7,19.4,380.0,5.038,39.9,54.7,359.0,1
2022202305,2022,2022-10-28 18,54,2022-10-26 12,39.0,149.25,1006.7,18.6,380.0,4.786,39.1,61.3,233.0,1
2022202305,2022,2022-10-28 18,60,2022-10-26 06,37.0,147.5,1006.9,16.8,400.0,4.132,36.5,65.6,270.0,1
2022202305,2022,2022-10-28 18,66,2022-10-26 00,34.0,145.0,1003.9,19.7,270.0,6.845,45.6,78.9,403.0,1
2022202305,2022,2022-10-28 18,72,2022-10-25 18,33.25,144.25,1006.5,14.5,410.0,3.513,34.1,60.9,109.0,1
2022202305,2022,2022-10-28 18,78,2022-10-25 12,33.0,144.25,1007.4,12.8,420.0,3.044,31.1,62.1,28.0,1
2022202305,2022,2022-10-28 18,84,2022-10-25 06,32.75,144.75,1007.5,10.2,630.0,1.808,23.3,58.5,54.0,1
2022202305,2022,2022-10-28 18,90,2022-10-25 00,33.75,147.25,997.4,21.0,290.0,6.844,46.9,80.2,258.0,1
2022202305,2022,2022-10-28 18,96,2022-10-24 18,33.75,146.75,1008.3,7.0,810.0,1.14,16.2,54.4,46.0,1
2022202311,2022,2022-11-25 06,0,2022-11-25 06,29.75,212.0,997.5,25.1,330.0,7.3,52.7,71.4,0.0,1
2022202311,2022,2022-11-25 06,6,2022-11-25 00,30.75,213.0,998.2,22.9,300.0,7.264,50.3,70.2,147.0,1
2022202311,2022,2022-11-25 06,12,2022-11-24 18,30.25,213.75,1006.4,15.9,410.0,3.807,37.2,59.3,91.0,1
2022202311,2022,2022-11-25 06,18,2022-11-24 12,29.75,213.0,1010.5,10.1,490.0,2.1,25.8,47.1,91.0,1
2022202311,2022,2022-11-25 06,24,2022-11-24 06,30.0,212.25,1013.4,7.9,470.0,1.707,21.8,43.3,77.0,1
2022202311,2022,2022-11-25 06,30,2022-11-24 00,32.25,213.5,1013.8,5.7,500.0,1.148,15.6,41.1,277.0,1
2022202311,2022,2022-11-25 06,36,2022-11-23 18,36.75,216.5,1015.7,2.1,390.0,0.522,7.1,41.1,571.0,0
2022202311,2022,2022-11-25 06,42,2022-11-23 12,43.5,217.5,1000.0,11.5,1200.0,1.887,22.5,65.4,755.0,0
2022202311,2022,2022-11-25 06,48,2022-11-23 06,49.5,214.5,983.9,23.6,580.0,4.489,38.4,60.4,705.0,0
2022202311,2022,2022-11-25 06,54,2022-11-23 00,58.0,211.5,994.2,9.8,690.0,1.653,16.0,40.0,965.0,0
2022202311,2022,2022-11-25 06,60,2022-11-22 18,67.75,204.25,993.1,13.6,670.0,2.316,20.1,44.2,1143.0,0
2022202311,2022,2022-11-25 06,66,2022-11-22 12,79.0,208.0,1012.7,-0.3,1200.0,-0.088,,19.3,1256.0,0
2022202311,2022,2022-11-25 06,72,2022-11-22 06,87.75,229.75,1013.2,1.8,310.0,0.61,5.3,13.6,995.0,0
2022202311,2022,2022-11-25 06,78,2022-11-22 00,96.5,251.5,1017.9,-5.8,150.0,-3.073,,,960.0,0
2022202311,2022,2022-11-25 06,84,2022-11-21 18,105.25,273.25,1018.3,-10.5,480.0,-2.218,,,1058.0,0
2022202311,2022,2022-11-25 06,90,2022-11-21 12,114.0,295.0,1016.8,-14.7,150.0,-8.861,,,1252.0,0
2022202311,2022,2022-11-25 06,96,2022-11-21 06,122.75,316.75,1013.5,-15.9,150.0,-10.427,,,1492.0,0
2022202317,2022,2022-12-14 06,0,2022-12-14 06,41.5,187.5,976.4,38.4,550.0,7.338,57.7,69.9,0.0,1
2022202317,2022,2022-12-14 06,6,2022-12-14 00,41.0,185.75,978.8,36.8,570.0,6.837,55.8,60.7,157.0,1
2022202317,2022,2022-12-14 06,12,2022-12-13 18,39.75,183.5,984.0,31.5,540.0,6.118,51.3,63.3,236.0,1
2022202317,2022,2022-12-14 06,18,2022-12-13 12,38.25,180.25,992.3,22.9,560.0,4.363,41.3,62.3,327.0,1
2022202317,2022,2022-12-14 06,24,2022-12-13 06,37.0,177.25,1000.1,15.1,600.0,2.753,30.1,53.2,299.0,1
2022202317,2022,2022-12-14 06,30,2022-12-13 00,35.0,174.0,1005.6,9.0,620.0,1.635,20.6,40.6,367.0,1
2022202317,2022,2022-12-14 06,36,2022-12-12 18,34.0,171.75,1007.5,5.6,550.0,1.148,15.3,33.9,234.0,1
2022202317,2022,2022-12-14 06,42,2022-12-12 12,32.0,169.0,1009.6,3.4,270.0,1.344,15.4,27.3,339.0,1
2022202317,2022,2022-12-14 06,48,2022-12-12 06,30.5,166.75,1010.5,1.2,210.0,0.95,11.4,30.1,271.0,0
2022202317,2022,2022-12-14 06,54,2022-12-12 00,31.5,165.5,1012.0,1.5,1200.0,0.27,4.6,44.2,163.0,0
2022202317,2022,2022-12-14 06,60,2022-12-11 18,34.0,166.75,997.2,16.9,370.0,4.462,38.6,59.2,302.0,1
2022202317,2022,2022-12-14 06,66,2022-12-11 12,35.0,165.25,1009.7,4.7,1050.0,0.67,10.1,58.4,177.0,1
2022202317,2022,2022-12-14 06,72,2022-12-11 06,38.0,161.5,1008.7,3.0,730.0,0.57,7.9,46.1,473.0,0
2022202317,2022,2022-12-14 06,78,2022-12-11 00,40.75,160.25,1007.6,7.1,300.0,2.275,21.1,47.5,324.0,1
2022202317,2022,2022-12-14 06,84,2022-12-10 18,45.5,156.5,1003.2,10.2,250.0,3.968,28.8,46.0,609.0,0
2022202317,2022,2022-12-14 06,90,2022-12-10 12,51.5,149.25,1009.3,2.6,690.0,0.524,5.9,24.0,854.0,0
2022202317,2022,2022-12-14 06,96,2022-12-10 06,58.75,146.5,1006.4,3.9,380.0,1.001,9.5,37.1,825.0,0
2022202323,2022,2023-01-06 00,0,2023-01-06 00,46.75,178.5,968.1,24.2,340.0,7.061,46.6,69.7,0.0,1
2022202323,2022,2023-01-06 00,6,2023-01-05 18,46.5,177.0,973.0,18.5,360.0,5.249,38.8,67.2,118.0,1
2022202323,2022,2023-01-06 00,12,2023-01-05 12,44.5,174.0,981.9,12.2,400.0,3.146,28.0,55.5,323.0,1
2022202323,2022,2023-01-06 00,18,2023-01-05 06,42.0,169.5,989.8,8.5,410.0,2.125,21.3,50.5,458.0,1
2022202323,2022,2023-01-06 00,24,2023-01-05 00,42.0,165.5,996.4,4.6,540.0,0.927,11.2,45.4,331.0,1
2022202323,2022,2023-01-06 00,30,2023-01-04 18,44.5,162.75,998.4,0.7,1200.0,0.158,2.1,41.7,356.0,0
2022202323,2022,2023-01-06 00,36,2023-01-04 12,48.75,163.0,989.1,8.7,580.0,1.818,18.6,44.6,473.0,1
2022202323,2022,2023-01-06 00,42,2023-01-04 06,54.0,163.25,988.4,12.1,740.0,2.064,20.4,41.0,584.0,0
2022202323,2022,2023-01-06 00,48,2023-01-04 00,56.75,165.25,997.5,4.6,1050.0,0.675,7.2,45.3,331.0,1
2022202323,2022,2023-01-06 00,54,2023-01-03 18,57.0,165.5,998.1,3.7,850.0,0.538,5.8,47.0,32.0,1
2022202323,2022,2023-01-06 00,60,2023-01-03 12,54.75,164.0,990.9,9.3,730.0,1.649,16.6,48.5,267.0,1
2022202323,2022,2023-01-06 00,66,2023-01-03 06,53.0,159.5,988.9,12.0,1200.0,2.004,21.1,50.1,353.0,1
2022202323,2022,2023-01-06 00,72,2023-01-03 00,53.25,154.5,976.1,28.2,680.0,4.904,41.4,59.3,335.0,1
2022202323,2022,2023-01-06 00,78,2023-01-02 18,53.5,153.75,975.7,29.3,630.0,5.238,42.8,59.7,57.0,1
2022202323,2022,2023-01-06 00,84,2023-01-02 12,53.0,154.75,977.7,27.0,570.0,5.171,41.5,52.1,87.0,1
2022202323,2022,2023-01-06 00,90,2023-01-02 06,51.5,156.25,982.9,20.8,550.0,4.148,35.1,46.0,196.0,1
2022202323,2022,2023-01-06 00,96,2023-01-02 00,50.75,155.75,989.7,15.7,620.0,2.895,27.2,41.8,90.0,1
2022202329,2022,2023-01-21 12,0,2023-01-21 12,55.25,173.0,967.0,42.0,390.0,10.573,61.4,73.1,0.0,1
2022202329,2022,2023-01-21 12,6,2023-01-21 06,54.25,175.25,966.7,40.5,380.0,10.396,60.4,69.5,182.0,1
2022202329,2022,2023-01-21 12,12,2023-01-21 00,52.5,177.5,972.6,31.9,440.0,7.254,49.8,60.0,245.0,1
2022202329,2022,2023-01-21 12,18,2023-01-20 18,50.75,178.25,975.2,26.4,460.0,5.831,43.6,57.5,201.0,1
2022202329,2022,2023-01-21 12,24,2023-01-20 12,48.0,179.0,981.5,17.5,510.0,3.672,32.3,50.4,311.0,1
2022202329,2022,2023-01-21 12,30,2023-01-20 06,42.75,178.5,985.2,14.7,910.0,2.319,26.3,79.0,585.0,0
2022202329,2022,2023-01-21 12,36,2023-01-20 00,38.75,175.0,974.6,30.7,550.0,5.867,50.5,69.4,534.0,0
2022202329,2022,2023-01-21 12,42,2023-01-19 18,37.25,171.75,979.3,28.2,600.0,5.042,47.2,69.2,330.0,1
2022202329,2022,2023-01-21 12,48,2023-01-19 12,37.5,166.0,983.9,26.9,540.0,5.18,46.5,67.8,509.0,0
2022202329,2022,2023-01-21 12,54,2023-01-19 06,37.25,160.25,982.0,30.2,330.0,8.761,56.2,85.2,509.0,0
2022202329,2022,2023-01-21 12,60,2023-01-19 00,37.75,157.0,985.1,29.9,280.0,10.207,57.9,60.3,292.0,1
2022202329,2022,2023-01-21 12,66,2023-01-18 18,36.75,152.75,995.4,19.9,370.0,5.26,42.1,54.7,392.0,1
2022202329,2022,2023-01-21 12,72,2023-01-18 12,35.75,149.0,1002.5,15.2,420.0,3.577,33.8,54.8,354.0,1
2022202329,2022,2023-01-21 12,78,2023-01-18 06,34.75,145.75,1006.1,11.3,430.0,2.617,27.5,42.3,315.0,1
2022202329,2022,2023-01-21 12,84,2023-01-18 00,33.0,143.5,1013.3,7.4,420.0,1.766,20.8,36.5,285.0,1
2022202329,2022,2023-01-21 12,90,2023-01-17 18,31.5,141.75,1015.7,3.4,380.0,0.947,12.8,31.6,234.0,1
2022202329,2022,2023-01-21 12,96,2023-01-17 12,30.5,141.0,1018.5,1.8,270.0,0.685,9.4,31.6,132.0,0
2022202335,2022,2023-02-09 06,0,2023-02-09 06,51.25,217.75,986.8,26.4,830.0,4.134,38.2,63.4,0.0,1
2022202335,2022,2023-02-09 06,6,2023-02-09 00,49.25,213.0,980.6,30.4,530.0,6.114,47.4,62.6,404.0,1
2022202335,2022,2023-02-09 06,12,2023-02-08 18,48.0,212.0,985.5,27.7,660.0,4.744,41.8,53.3,157.0,1
2022202335,2022,2023-02-09 06,18,2023-02-08 12,47.25,211.0,986.0,27.7,660.0,4.733,42.0,59.5,112.0,1
2022202335,2022,2023-02-09 06,24,2023-02-08 06,45.25,206.75,988.0,27.6,680.0,4.591,42.1,68.4,395.0,1
2022202335,2022,2023-02-09 06,30,2023-02-08 00,43.75,203.25,982.8,33.4,510.0,6.682,52.0,51.6,324.0,1
2022202335,2022,2023-02-09 06,36,2023-02-07 18,43.0,196.25,992.6,23.1,490.0,4.842,41.1,66.3,572.0,0
2022202335,2022,2023-02-09 06,42,2023-02-07 12,42.25,192.75,994.2,21.6,410.0,5.212,41.4,54.7,298.0,1
2022202335,2022,2023-02-09 06,48,2023-02-07 06,41.25,189.5,999.0,17.8,410.0,4.265,36.2,52.3,292.0,1
2022202335,2022,2023-02-09 06,54,2023-02-07 00,40.25,186.0,1002.5,15.4,380.0,3.889,33.4,54.8,315.0,1
2022202335,2022,2023-02-09 06,60,2023-02-06 18,39.25,182.75,1004.8,13.4,320.0,3.962,32.5,57.2,299.0,1
2022202335,2022,2023-02-09 06,66,2023-02-06 12,38.75,177.25,1006.4,12.0,360.0,3.241,29.3,45.4,478.0,1
2022202335,2022,2023-02-09 06,72,2023-02-06 06,38.25,171.75,1006.0,11.7,330.0,3.451,30.0,41.8,482.0,1
2022202335,2022,2023-02-09 06,78,2023-02-06 00,37.5,168.5,1008.6,10.1,280.0,3.439,28.7,42.3,297.0,1
2022202335,2022,2023-02-09 06,84,2023-02-05 18,37.25,165.5,1007.7,9.6,270.0,3.4,28.2,42.2,267.0,1
2022202335,2022,2023-02-09 06,90,2023-02-05 12,35.75,160.75,1010.5,8.3,300.0,2.63,24.7,41.6,456.0,1
2022202335,2022,2023-02-09 06,96,2023-02-05 06,35.25,157.0,1010.6,7.1,240.0,2.728,23.8,42.6,344.0,1
2022202341,2022,2023-05-24 06,0,2023-05-24 06,39.0,149.5,974.4,36.3,310.0,11.217,63.4,70.9,0.0,1
2022202341,2022,2023-05-24 06,6,2023-05-24 00,38.25,148.75,983.2,27.8,430.0,6.425,50.0,56.4,106.0,1
2022202341,2022,2023-05-24 06,12,2023-05-23 18,35.5,147.25,989.2,20.4,560.0,3.892,39.1,52.0,334.0,1
2022202341,2022,2023-05-24 06,18,2023-05-23 12,33.0,144.0,993.3,16.0,560.0,3.054,33.7,52.8,408.0,1
2022202341,2022,2023-05-24 06,24,2023-05-23 06,31.5,141.25,992.8,14.4,450.0,3.248,33.8,52.7,308.0,1
2022202341,2022,2023-05-24 06,30,2023-05-23 00,30.5,137.75,996.3,12.0,460.0,2.674,30.0,45.2,352.0,1
2022202341,2022,2023-05-24 06,36,2023-05-22 18,29.5,134.75,998.6,9.8,500.0,1.988,25.0,46.5,310.0,1
2022202341,2022,2023-05-24 06,42,2023-05-22 12,29.25,131.5,1001.8,7.9,500.0,1.629,21.6,40.3,316.0,1
2022202341,2022,2023-05-24 06,48,2023-05-22 06,28.25,127.25,1002.4,6.8,460.0,1.51,20.3,34.9,429.0,1
2022202341,2022,2023-05-24 06,54,2023-05-22 00,29.0,123.25,1004.6,6.7,510.0,1.366,19.0,37.8,399.0,1
2022202341,2022,2023-05-24 06,60,2023-05-21 18,28.25,121.5,1004.7,6.3,540.0,1.178,17.4,34.4,190.0,1
2022202341,2022,2023-05-24 06,66,2023-05-21 12,28.25,117.0,1005.2,6.5,520.0,1.285,18.4,35.8,441.0,1
2022202341,2022,2023-05-24 06,72,2023-05-21 06,27.25,109.75,1002.6,8.6,680.0,1.447,21.8,32.6,722.0,0
2022202341,2022,2023-05-24 06,78,2023-05-21 00,24.5,104.75,1005.5,5.3,830.0,0.914,16.6,26.8,586.0,0
2022202341,2022,2023-05-24 06,84,2023-05-20 18,22.25,102.5,1006.1,2.7,800.0,0.48,10.1,23.5,340.0,0
2022202341,2022,2023-05-24 06,90,2023-05-20 12,20.25,100.25,1003.1,4.1,190.0,1.771,19.3,20.7,322.0,1
2022202341,2022,2023-05-24 06,96,2023-05-20 06,18.75,100.75,1005.5,2.5,240.0,0.951,14.3,26.8,175.0,0
2023202406,2023,2023-10-15 18,0,2023-10-15 18,39.5,146.75,981.3,28.7,280.0,9.837,56.1,73.9,0.0,1
2023202406,2023,2023-10-15 18,6,2023-10-15 12,37.75,144.25,988.3,22.0,290.0,7.328,47.7,63.9,292.0,1
2023202406,2023,2023-10-15 18,12,2023-10-15 06,35.75,141.25,992.2,16.8,260.0,6.097,41.3,59.0,348.0,1
2023202406,2023,2023-10-15 18,18,2023-10-15 00,34.25,138.5,998.7,12.1,240.0,4.691,34.3,51.1,301.0,1
2023202406,2023,2023-10-15 18,24,2023-10-14 18,33.0,136.25,1001.3,9.1,260.0,3.26,28.1,39.5,250.0,1
2023202406,2023,2023-10-15 18,30,2023-10-14 12,31.25,134.0,1005.1,6.2,260.0,2.259,22.3,35.1,288.0,1
2023202406,2023,2023-10-15 18,36,2023-10-14 06,30.0,132.0,1005.4,4.8,270.0,1.686,18.6,38.8,237.0,1
2023202406,2023,2023-10-15 18,42,2023-10-14 00,30.0,131.25,1008.7,3.8,270.0,1.341,15.8,27.3,72.0,1
2023202406,2023,2023-10-15 18,48,2023-10-13 18,27.5,131.5,1009.3,2.0,390.0,0.477,7.9,27.5,279.0,0
2023202406,2023,2023-10-15 18,54,2023-10-13 12,23.25,134.0,1009.7,1.0,630.0,0.157,3.5,24.1,535.0,0
2023202406,2023,2023-10-15 18,60,2023-10-13 06,20.5,138.75,1005.2,0.9,560.0,0.144,3.5,33.2,578.0,0
2023202406,2023,2023-10-15 18,66,2023-10-13 00,20.25,143.25,1004.5,3.7,1200.0,0.561,13.1,62.8,470.0,1
2023202406,2023,2023-10-15 18,72,2023-10-12 18,22.25,146.25,991.2,17.2,610.0,3.122,40.9,89.4,382.0,1
2023202406,2023,2023-10-15 18,78,2023-10-12 12,23.5,146.5,995.5,15.9,650.0,2.753,37.4,88.4,141.0,1
2023202406,2023,2023-10-15 18,84,2023-10-12 06,22.75,145.0,992.6,17.3,550.0,3.337,41.0,82.6,175.0,1
2023202406,2023,2023-10-15 18,90,2023-10-12 00,20.75,143.0,974.1,38.0,210.0,17.214,75.1,80.0,304.0,1
2023202406,2023,2023-10-15 18,96,2023-10-11 18,20.0,142.75,975.4,35.0,210.0,15.906,72.2,71.7,87.0,1
2023202412,2023,2023-12-02 06,0,2023-12-02 06,48.5,194.5,970.9,26.8,410.0,6.558,46.5,73.4,0.0,1
2023202412,2023,2023-12-02 06,6,2023-12-02 00,47.5,191.25,979.1,20.3,430.0,4.8,38.0,72.6,266.0,1
2023202412,2023,2023-12-02 06,12,2023-12-01 18,46.0,184.25,983.8,17.2,350.0,4.852,36.5,54.2,559.0,0
2023202412,2023,2023-12-02 06,18,2023-12-01 12,43.5,177.0,990.5,14.2,310.0,4.413,33.5,50.3,636.0,0
2023202412,2023,2023-12-02 06,24,2023-12-01 06,41.75,171.0,995.0,11.2,280.0,3.856,30.0,45.6,528.0,0
2023202412,2023,2023-12-02 06,30,2023-12-01 00,40.25,165.0,1000.1,8.5,310.0,2.634,23.9,49.5,530.0,0
2023202412,2023,2023-12-02 06,36,2023-11-30 18,38.75,158.0,1001.8,7.9,280.0,2.753,24.3,47.2,623.0,0
2023202412,2023,2023-12-02 06,42,2023-11-30 12,37.75,153.5,1003.7,8.3,270.0,2.918,25.2,50.8,408.0,1
2023202412,2023,2023-12-02 06,48,2023-11-30 06,37.25,151.25,1005.7,5.8,320.0,1.789,18.6,48.6,206.0,1
2023202412,2023,2023-12-02 06,54,2023-11-30 00,39.25,148.0,1009.7,2.7,1180.0,0.45,6.4,49.2,361.0,0
2023202412,2023,2023-12-02 06,60,2023-11-29 18,43.5,146.75,1007.0,0.9,1200.0,0.145,1.9,57.5,484.0,0
2023202412,2023,2023-12-02 06,66,2023-11-29 12,47.0,149.25,989.8,12.7,410.0,3.203,27.9,63.7,436.0,1
2023202412,2023,2023-12-02 06,72,2023-11-29 06,49.75,155.75,983.1,15.0,1200.0,2.434,26.1,59.0,569.0,0
2023202412,2023,2023-12-02 06,78,2023-11-29 00,50.0,160.75,986.4,12.9,870.0,2.091,21.9,49.3,359.0,1
2023202412,2023,2023-12-02 06,84,2023-11-28 18,48.0,163.5,1000.0,2.5,1200.0,0.442,5.4,41.0,299.0,0
2023202412,2023,2023-12-02 06,90,2023-11-28 12,44.0,163.75,1005.9,3.7,530.0,0.777,9.3,31.3,445.0,1
2023202412,2023,2023-12-02 06,96,2023-11-28 06,42.25,162.25,1008.8,4.6,380.0,1.192,13.2,40.4,230.0,1
2023202418,2023,2023-12-24 00,0,2023-12-24 00,55.25,214.25,954.8,38.7,690.0,6.598,51.6,65.5,0.0,1
2023202418,2023,2023-12-24 00,6,2023-12-23 18,52.75,215.25,964.3,31.4,880.0,5.025,44.7,71.3,286.0,1
2023202418,2023,2023-12-24 00,12,2023-12-23 12,48.0,214.0,972.6,25.9,770.0,4.371,40.6,68.2,536.0,0
2023202418,2023,2023-12-24 00,18,2023-12-23 06,44.5,209.5,985.4,16.4,800.0,2.747,29.1,66.4,521.0,0
2023202418,2023,2023-12-24 00,24,2023-12-23 00,43.25,203.0,994.1,7.3,1200.0,1.265,15.7,65.0,539.0,0
2023202418,2023,2023-12-24 00,30,2023-12-22 18,44.5,196.0,992.6,8.0,1200.0,1.347,16.4,67.8,578.0,0
2023202418,2023,2023-12-24 00,36,2023-12-22 12,48.0,191.0,973.1,27.0,770.0,4.417,40.9,70.2,547.0,0
2023202418,2023,2023-12-24 00,42,2023-12-22 06,49.25,188.25,967.1,35.3,670.0,5.988,49.6,75.8,245.0,1
2023202418,2023,2023-12-24 00,48,2023-12-22 00,48.25,184.0,967.1,37.3,640.0,6.509,52.6,81.0,331.0,1
2023202418,2023,2023-12-24 00,54,2023-12-21 18,48.75,177.25,966.9,37.5,550.0,7.252,54.4,79.2,500.0,0
2023202418,2023,2023-12-24 00,60,2023-12-21 12,47.75,173.25,968.1,38.4,500.0,7.932,56.7,75.2,316.0,1
2023202418,2023,2023-12-24 00,66,2023-12-21 06,46.5,170.25,975.8,32.3,510.0,6.631,50.7,64.5,266.0,1
2023202418,2023,2023-12-24 00,72,2023-12-21 00,44.5,166.5,986.9,23.6,540.0,4.667,40.5,62.0,367.0,1
2023202418,2023,2023-12-24 00,78,2023-12-20 18,42.25,164.0,994.7,17.6,480.0,3.708,33.8,56.7,322.0,1
2023202418,2023,2023-12-24 00,84,2023-12-20 12,39.75,159.75,1000.8,13.9,440.0,3.151,30.0,53.5,452.0,1
2023202418,2023,2023-12-24 00,90,2023-12-20 06,38.5,152.5,1003.5,10.5,530.0,2.089,23.2,48.4,640.0,0
2023202418,2023,2023-12-24 00,96,2023-12-20 00,37.25,148.5,1008.3,8.9,480.0,1.919,21.6,47.7,378.0,1
2023202424,2023,2024-01-02 06,0,2024-01-02 06,48.0,183.25,948.2,42.4,560.0,8.124,59.5,71.6,0.0,1
2023202424,2023,2024-01-02 06,6,2024-01-02 00,46.25,180.25,958.8,34.2,610.0,6.212,50.9,62.7,299.0,1
2023202424,2023,2024-01-02 06,12,2024-01-01 18,45.25,178.5,969.2,25.7,630.0,4.599,41.4,62.0,175.0,1
2023202424,2023,2024-01-02 06,18,2024-01-01 12,44.5,176.25,972.7,25.2,450.0,5.66,44.3,67.3,196.0,1
2023202424,2023,2024-01-02 06,24,2024-01-01 06,42.75,171.0,974.4,27.2,390.0,6.955,49.5,66.3,465.0,1
2023202424,2023,2024-01-02 06,30,2024-01-01 00,40.5,164.0,984.2,22.7,510.0,4.613,41.0,64.5,633.0,0
2023202424,2023,2024-01-02 06,36,2023-12-31 18,37.75,155.25,986.8,22.7,580.0,4.215,40.8,70.7,814.0,0
2023202424,2023,2024-01-02 06,42,2023-12-31 12,36.0,149.0,992.6,20.1,620.0,3.609,37.8,64.5,589.0,0
2023202424,2023,2024-01-02 06,48,2023-12-31 06,34.25,143.0,998.0,15.2,600.0,2.848,32.1,62.1,579.0,0
2023202424,2023,2024-01-02 06,54,2023-12-31 00,32.75,138.0,1005.4,10.6,460.0,2.427,27.1,61.9,493.0,1
2023202424,2023,2024-01-02 06,60,2023-12-30 18,31.25,134.25,1008.1,7.5,310.0,2.42,24.7,47.9,391.0,1
2023202424,2023,2024-01-02 06,66,2023-12-30 12,29.75,130.25,1012.5,5.0,240.0,2.073,20.8,45.3,418.0,1
2023202424,2023,2024-01-02 06,72,2023-12-30 06,29.25,127.5,1012.6,3.7,250.0,1.49,16.9,43.1,272.0,1
2023202424,2023,2024-01-02 06,78,2023-12-30 00,26.75,124.75,1017.0,1.8,230.0,0.82,11.1,34.6,387.0,0
2023202424,2023,2024-01-02 06,84,2023-12-29 18,21.75,123.0,1017.3,-0.1,220.0,-0.026,,29.6,584.0,0
2023202424,2023,2024-01-02 06,90,2023-12-29 12,14.75,119.75,1013.1,1.9,730.0,0.313,9.2,33.6,851.0,0
2023202424,2023,2024-01-02 06,96,2023-12-29 06,5.25,115.5,1008.2,2.4,490.0,0.477,16.9,25.1,1154.0,0
2023202430,2023,2024-01-15 18,0,2024-01-15 18,36.75,180.25,980.4,30.0,370.0,7.852,54.8,75.7,0.0,1
2023202430,2023,2024-01-15 18,6,2024-01-15 12,36.0,180.25,981.7,28.7,420.0,6.704,51.9,73.5,83.0,1
2023202430,2023,2024-01-15 18,12,2024-01-15 06,36.75,177.5,985.4,24.1,540.0,4.644,43.4,75.6,260.0,1
2023202430,2023,2024-01-15 18,18,2024-01-15 00,38.0,174.0,988.2,19.6,620.0,3.479,35.9,64.7,339.0,1
2023202430,2023,2024-01-15 18,24,2024-01-14 18,36.75,171.0,987.9,18.4,600.0,3.385,35.4,63.2,299.0,1
2023202430,2023,2024-01-15 18,30,2024-01-14 12,38.0,167.5,992.2,13.7,710.0,2.289,26.6,56.5,339.0,1
2023202430,2023,2024-01-15 18,36,2024-01-14 06,40.0,166.75,991.2,13.8,520.0,2.827,28.7,53.4,232.0,1
2023202430,2023,2024-01-15 18,42,2024-01-14 00,39.5,165.0,998.4,8.2,570.0,1.582,18.5,42.8,160.0,1
2023202430,2023,2024-01-15 18,48,2024-01-13 18,40.75,164.5,1000.8,4.6,640.0,0.892,11.2,44.1,145.0,1
2023202430,2023,2024-01-15 18,54,2024-01-13 12,44.25,164.25,999.9,6.9,1170.0,1.136,14.0,46.9,390.0,1
2023202430,2023,2024-01-15 18,60,2024-01-13 06,49.25,160.75,991.6,14.4,630.0,2.572,25.1,46.5,616.0,0
2023202430,2023,2024-01-15 18,66,2024-01-13 00,51.75,155.75,1000.9,5.7,1200.0,0.942,10.6,44.4,450.0,1
2023202430,2023,2024-01-15 18,72,2024-01-12 18,51.75,150.5,1002.1,6.3,1200.0,1.037,11.6,51.2,361.0,1
2023202430,2023,2024-01-15 18,78,2024-01-12 12,49.25,146.75,1004.7,5.7,1200.0,0.973,11.3,57.2,384.0,1
2023202430,2023,2024-01-15 18,84,2024-01-12 06,47.0,144.0,992.6,18.8,340.0,5.376,38.6,55.3,323.0,1
2023202430,2023,2024-01-15 18,90,2024-01-12 00,46.5,142.25,994.1,18.9,330.0,5.654,39.8,52.7,144.0,1
2023202430,2023,2024-01-15 18,96,2024-01-11 18,46.25,141.0,994.9,18.0,290.0,6.083,40.2,52.1,100.0,1
2023202436,2023,2024-02-06 12,0,2024-02-06 12,52.75,190.25,966.1,29.8,550.0,5.871,45.4,65.7,0.0,1
2023202436,2023,2024-02-06 12,6,2024-02-06 06,50.25,189.75,976.4,19.5,580.0,3.8,33.5,66.1,280.0,1
2023202436,2023,2024-02-06 12,12,2024-02-06 00,45.5,187.5,983.2,15.3,410.0,3.873,32.6,65.6,554.0,0
2023202436,2023,2024-02-06 12,18,2024-02-05 18,42.5,184.0,989.7,11.1,390.0,2.864,26.4,60.7,435.0,1
2023202436,2023,2024-02-06 12,24,2024-02-05 12,41.25,180.25,997.6,5.0,530.0,0.964,11.7,49.4,340.0,1
2023202436,2023,2024-02-06 12,30,2024-02-05 06,42.5,177.75,998.8,2.1,560.0,0.453,5.8,42.4,249.0,0
2023202436,2023,2024-02-06 12,36,2024-02-05 00,46.0,174.75,993.5,3.6,1200.0,0.72,8.9,58.4,457.0,1
