id,season,onset,lead_h,when,lat,lon,p_centre,depth,scale_km,grad_hpa_per_100km,vg_kt,gust_kt,step_km,identifiable
2020202128,2020,2021-01-13 06,66,2021-01-10 12,65.0,146.5,1014.1,-1.1,150.0,0.788,6.5,19.3,591.0,0
2020202128,2020,2021-01-13 06,72,2021-01-10 06,65.75,140.0,1012.0,3.7,150.0,3.349,19.9,14.0,312.0,1
2020202128,2020,2021-01-13 06,78,2021-01-10 00,65.75,139.75,1011.6,4.5,150.0,3.599,20.9,16.8,11.0,1
2020202128,2020,2021-01-13 06,84,2021-01-09 18,63.25,139.25,1007.1,6.4,150.0,4.906,26.0,18.6,279.0,1
2020202128,2020,2021-01-13 06,90,2021-01-09 12,62.5,140.75,1002.5,8.5,150.0,6.294,30.8,20.4,113.0,1
2020202128,2020,2021-01-13 06,96,2021-01-09 06,62.5,140.75,1000.6,8.3,150.0,6.166,30.3,20.5,0.0,1
2020202134,2020,2021-01-23 06,0,2021-01-23 06,46.0,167.25,984.1,26.0,320.0,7.786,49.0,60.2,0.0,1
2020202134,2020,2021-01-23 06,6,2021-01-23 00,44.25,164.5,995.3,15.7,450.0,3.567,31.7,52.0,291.0,1
2020202134,2020,2021-01-23 06,12,2021-01-22 18,42.25,159.25,1002.2,9.1,440.0,2.145,21.8,45.9,480.0,1
2020202134,2020,2021-01-23 06,18,2021-01-22 12,42.0,154.75,1007.6,5.6,640.0,1.009,12.3,39.6,372.0,1
2020202134,2020,2021-01-23 06,24,2021-01-22 06,42.25,149.75,1009.8,3.7,910.0,0.624,8.1,39.6,413.0,1
2020202134,2020,2021-01-23 06,30,2021-01-22 00,42.25,146.0,1012.7,4.2,590.0,0.716,8.9,35.1,309.0,1
2020202134,2020,2021-01-23 06,36,2021-01-21 18,43.0,144.5,1014.0,2.5,1030.0,0.394,5.2,39.3,148.0,0
2020202134,2020,2021-01-23 06,42,2021-01-21 12,45.75,145.5,1011.3,4.7,630.0,0.857,10.0,34.2,316.0,1
2020202134,2020,2021-01-23 06,48,2021-01-21 06,47.5,144.0,1009.3,6.9,520.0,1.381,14.7,37.7,226.0,1
2020202134,2020,2021-01-23 06,54,2021-01-21 00,48.5,141.25,1011.8,6.9,530.0,1.329,14.1,37.5,233.0,1
2020202134,2020,2021-01-23 06,60,2021-01-20 18,50.75,135.0,1011.8,8.1,360.0,2.118,19.0,29.1,515.0,0
2020202134,2020,2021-01-23 06,66,2021-01-20 12,50.5,128.75,1014.8,6.3,460.0,1.357,13.8,26.8,442.0,1
2020202134,2020,2021-01-23 06,72,2021-01-20 06,48.25,122.0,1008.9,11.9,500.0,2.375,22.8,35.7,549.0,0
2020202134,2020,2021-01-23 06,78,2021-01-20 00,48.5,116.5,1012.0,9.3,650.0,1.579,16.8,33.6,407.0,1
2020202134,2020,2021-01-23 06,84,2021-01-19 18,49.5,111.25,1006.0,12.3,390.0,3.098,26.3,27.4,399.0,1
2020202134,2020,2021-01-23 06,90,2021-01-19 12,51.25,103.25,1006.9,9.6,390.0,2.354,21.0,34.6,599.0,0
2020202134,2020,2021-01-23 06,96,2021-01-19 06,53.5,99.5,1006.8,6.8,150.0,3.998,23.5,36.9,357.0,1
2020202140,2020,2021-02-18 06,0,2021-02-18 06,47.5,160.5,962.6,33.3,480.0,7.219,52.5,65.2,0.0,1
2020202140,2020,2021-02-18 06,6,2021-02-18 00,45.0,158.25,971.3,26.2,440.0,6.108,46.3,54.1,327.0,1
2020202140,2020,2021-02-18 06,12,2021-02-17 18,42.75,156.0,982.1,15.7,550.0,3.174,30.9,53.4,308.0,1
2020202140,2020,2021-02-18 06,18,2021-02-17 12,40.0,153.0,991.0,9.5,570.0,1.868,21.1,54.1,395.0,1
2020202140,2020,2021-02-18 06,24,2021-02-17 06,36.75,146.75,994.1,7.5,610.0,1.436,18.0,58.1,654.0,0
2020202140,2020,2021-02-18 06,30,2021-02-17 00,36.0,140.5,998.0,7.6,530.0,1.615,19.5,50.0,566.0,0
2020202140,2020,2021-02-18 06,36,2021-02-16 18,37.5,136.0,1003.6,2.7,1200.0,0.53,7.7,56.8,434.0,0
2020202140,2020,2021-02-18 06,42,2021-02-16 12,39.75,134.75,1003.2,2.1,1200.0,0.526,7.3,65.9,273.0,0
2020202140,2020,2021-02-18 06,48,2021-02-16 06,44.25,135.5,988.9,15.1,1200.0,2.543,29.0,70.8,504.0,0
2020202140,2020,2021-02-18 06,54,2021-02-16 00,47.25,139.5,978.6,28.8,950.0,4.474,43.4,67.3,456.0,1
2020202140,2020,2021-02-18 06,60,2021-02-15 18,47.75,142.0,985.6,21.7,1030.0,3.381,34.7,64.7,196.0,1
2020202140,2020,2021-02-18 06,66,2021-02-15 12,45.75,143.25,992.9,14.6,1150.0,2.358,26.5,53.1,242.0,1
2020202140,2020,2021-02-18 06,72,2021-02-15 06,43.25,141.0,996.0,11.2,990.0,1.876,22.0,43.2,330.0,1
2020202140,2020,2021-02-18 06,78,2021-02-15 00,40.5,137.0,1000.5,11.1,900.0,1.819,22.0,43.5,451.0,1
2020202140,2020,2021-02-18 06,84,2021-02-14 18,39.25,133.5,1006.5,7.5,870.0,1.238,16.0,31.9,329.0,1
2020202140,2020,2021-02-18 06,90,2021-02-14 12,37.5,130.0,1010.1,6.6,790.0,1.041,13.9,26.7,362.0,1
2020202140,2020,2021-02-18 06,96,2021-02-14 06,37.75,128.75,1011.9,4.9,560.0,0.928,12.0,24.1,114.0,1
2021202202,2021,2021-10-02 00,0,2021-10-02 00,39.5,147.75,970.1,41.8,320.0,12.787,69.4,72.7,0.0,1
2021202202,2021,2021-10-02 00,6,2021-10-01 18,37.5,145.5,965.7,44.7,290.0,14.998,74.2,84.3,296.0,1
2021202202,2021,2021-10-02 00,12,2021-10-01 12,35.25,143.75,963.0,47.1,280.0,16.341,77.7,83.1,295.0,1
2021202202,2021,2021-10-02 00,18,2021-10-01 06,33.75,141.75,957.9,50.4,270.0,18.025,81.6,99.8,248.0,1
2021202202,2021,2021-10-02 00,24,2021-10-01 00,32.0,140.25,957.6,52.1,270.0,18.636,83.7,96.4,240.0,1
2021202202,2021,2021-10-02 00,30,2021-09-30 18,30.75,139.0,948.8,59.9,260.0,22.324,91.7,102.2,183.0,1
2021202202,2021,2021-10-02 00,36,2021-09-30 12,29.0,138.0,950.3,59.1,250.0,22.863,92.0,104.4,217.0,1
2021202202,2021,2021-10-02 00,42,2021-09-30 06,28.0,137.0,948.0,59.4,230.0,24.921,93.3,96.7,148.0,1
2021202202,2021,2021-10-02 00,48,2021-09-30 00,26.75,136.25,952.3,57.1,240.0,22.947,91.3,97.3,157.0,1
2021202202,2021,2021-10-02 00,54,2021-09-29 18,26.0,135.75,946.5,62.0,220.0,27.034,96.3,95.9,97.0,1
2021202202,2021,2021-10-02 00,60,2021-09-29 12,25.0,135.25,950.4,59.3,220.0,25.887,94.3,96.0,122.0,1
2021202202,2021,2021-10-02 00,66,2021-09-29 06,24.25,135.25,950.5,56.7,230.0,23.823,92.2,93.9,83.0,1
2021202202,2021,2021-10-02 00,72,2021-09-29 00,23.5,135.25,952.5,56.7,220.0,24.771,92.6,89.7,83.0,1
2021202202,2021,2021-10-02 00,78,2021-09-28 18,22.5,135.5,949.2,58.3,200.0,27.857,94.7,89.0,114.0,1
2021202202,2021,2021-10-02 00,84,2021-09-28 12,21.75,135.5,950.3,58.1,200.0,27.929,95.1,89.1,83.0,1
2021202202,2021,2021-10-02 00,90,2021-09-28 06,21.5,135.75,952.2,54.0,190.0,27.267,91.7,86.4,38.0,1
2021202202,2021,2021-10-02 00,96,2021-09-28 00,21.0,136.0,957.0,51.2,190.0,25.752,89.1,83.1,61.0,1
2021202208,2021,2021-11-03 00,0,2021-11-03 00,50.5,227.75,994.1,15.8,430.0,3.612,30.1,60.3,0.0,1
2021202208,2021,2021-11-03 00,6,2021-11-02 18,48.0,227.25,994.6,16.7,470.0,3.554,30.9,54.3,280.0,1
2021202208,2021,2021-11-03 00,12,2021-11-02 12,45.5,224.25,992.1,16.0,550.0,3.146,29.8,50.3,360.0,1
2021202208,2021,2021-11-03 00,18,2021-11-02 06,43.5,222.25,990.5,16.1,460.0,3.61,32.4,52.4,273.0,1
2021202208,2021,2021-11-03 00,24,2021-11-02 00,41.75,218.0,988.0,15.3,500.0,3.268,31.2,52.3,398.0,1
2021202208,2021,2021-11-03 00,30,2021-11-01 18,41.0,211.5,987.6,16.0,650.0,2.802,29.6,54.0,549.0,0
2021202208,2021,2021-11-03 00,36,2021-11-01 12,40.25,201.75,984.7,20.8,690.0,3.492,36.0,52.7,827.0,0
2021202208,2021,2021-11-03 00,42,2021-11-01 06,40.5,195.25,986.2,20.7,680.0,3.516,35.9,53.4,551.0,0
2021202208,2021,2021-11-03 00,48,2021-11-01 00,41.25,192.25,984.8,21.5,740.0,3.496,36.1,56.3,266.0,1
2021202208,2021,2021-11-03 00,54,2021-10-31 18,42.0,188.5,984.5,22.6,740.0,3.644,37.0,60.6,323.0,1
2021202208,2021,2021-11-03 00,60,2021-10-31 12,43.0,184.25,983.6,23.9,690.0,3.968,38.6,62.6,366.0,1
2021202208,2021,2021-11-03 00,66,2021-10-31 06,42.75,177.75,979.0,30.4,510.0,6.165,49.5,67.6,530.0,0
2021202208,2021,2021-11-03 00,72,2021-10-31 00,44.0,173.5,974.1,36.6,420.0,8.701,58.5,71.8,371.0,1
2021202208,2021,2021-11-03 00,78,2021-10-30 18,45.25,171.25,975.5,35.9,440.0,8.192,56.6,67.2,226.0,1
2021202208,2021,2021-11-03 00,84,2021-10-30 12,44.75,168.75,981.4,31.9,510.0,6.486,50.5,61.2,204.0,1
2021202208,2021,2021-11-03 00,90,2021-10-30 06,42.0,164.25,991.1,24.3,650.0,4.174,39.9,60.8,475.0,1
2021202208,2021,2021-11-03 00,96,2021-10-30 00,39.0,158.25,995.5,21.1,440.0,4.869,41.4,67.4,607.0,0
2021202214,2021,2021-12-13 00,0,2021-12-13 00,55.75,166.25,965.4,38.0,700.0,6.335,50.0,75.5,0.0,1
2021202214,2021,2021-12-13 00,6,2021-12-12 18,53.25,164.25,970.8,31.4,850.0,5.013,44.1,68.7,306.0,1
2021202214,2021,2021-12-13 00,12,2021-12-12 12,49.25,163.0,972.1,30.3,670.0,5.323,45.4,62.2,453.0,1
2021202214,2021,2021-12-13 00,18,2021-12-12 06,47.75,161.5,975.9,28.8,650.0,5.096,44.1,55.3,200.0,1
2021202214,2021,2021-12-13 00,24,2021-12-12 00,46.75,160.25,979.7,28.2,610.0,5.193,44.4,49.8,146.0,1
2021202214,2021,2021-12-13 00,30,2021-12-11 18,46.0,159.0,983.7,26.4,600.0,4.895,42.6,48.0,127.0,1
2021202214,2021,2021-12-13 00,36,2021-12-11 12,43.75,158.25,988.0,24.9,580.0,4.678,41.6,45.6,257.0,1
2021202214,2021,2021-12-13 00,42,2021-12-11 06,43.25,157.75,991.4,23.7,530.0,4.687,40.9,48.9,69.0,1
2021202214,2021,2021-12-13 00,48,2021-12-11 00,42.0,158.0,996.4,22.0,560.0,4.147,38.3,51.5,140.0,1
2021202214,2021,2021-12-13 00,54,2021-12-10 18,40.75,158.0,999.7,19.3,610.0,3.424,34.3,54.7,139.0,1
2021202214,2021,2021-12-13 00,60,2021-12-10 12,38.25,156.0,1003.0,16.8,690.0,2.778,30.8,50.5,327.0,1
2021202214,2021,2021-12-13 00,66,2021-12-10 06,36.25,154.0,1003.7,15.5,700.0,2.545,29.6,49.2,284.0,1
2021202214,2021,2021-12-13 00,72,2021-12-10 00,35.5,153.25,1006.4,15.2,660.0,2.564,29.7,49.0,107.0,1
2021202214,2021,2021-12-13 00,78,2021-12-09 18,34.75,151.25,1005.7,15.2,580.0,2.739,30.7,53.0,200.0,1
2021202214,2021,2021-12-13 00,84,2021-12-09 12,34.25,150.75,1006.8,15.5,570.0,2.834,31.5,57.6,72.0,1
2021202214,2021,2021-12-13 00,90,2021-12-09 06,34.25,149.25,1006.2,15.2,530.0,2.96,32.0,57.9,138.0,1
2021202214,2021,2021-12-13 00,96,2021-12-09 00,34.75,147.0,1006.4,17.1,400.0,4.214,37.8,66.2,214.0,1
2021202220,2021,2021-12-29 18,0,2021-12-29 18,45.25,176.0,990.8,22.4,390.0,5.758,42.7,67.1,0.0,1
2021202220,2021,2021-12-29 18,6,2021-12-29 12,43.75,173.0,991.1,21.6,330.0,6.419,44.1,65.0,291.0,1
2021202220,2021,2021-12-29 18,12,2021-12-29 06,42.75,171.0,993.3,18.6,340.0,5.422,40.0,51.3,196.0,1
2021202220,2021,2021-12-29 18,18,2021-12-29 00,41.0,168.5,999.7,12.7,430.0,2.984,28.3,45.3,284.0,1
2021202220,2021,2021-12-29 18,24,2021-12-28 18,39.0,166.5,1003.6,8.2,620.0,1.455,17.6,48.2,280.0,1
2021202220,2021,2021-12-29 18,30,2021-12-28 12,39.0,162.25,1006.2,5.2,680.0,0.844,11.1,39.7,367.0,1
2021202220,2021,2021-12-29 18,36,2021-12-28 06,41.5,158.5,1004.3,2.1,1200.0,0.398,5.4,37.7,422.0,0
2021202220,2021,2021-12-29 18,42,2021-12-28 00,46.5,156.0,996.2,5.8,1200.0,1.007,12.1,49.0,591.0,0
2021202220,2021,2021-12-29 18,48,2021-12-27 18,51.5,155.5,973.8,27.0,720.0,4.586,40.3,54.1,557.0,0
2021202220,2021,2021-12-29 18,54,2021-12-27 12,54.0,156.5,976.3,26.0,880.0,4.057,37.1,57.9,286.0,1
2021202220,2021,2021-12-29 18,60,2021-12-27 06,54.0,156.5,973.4,28.1,810.0,4.47,39.6,60.0,0.0,1
2021202220,2021,2021-12-29 18,66,2021-12-27 00,51.5,157.5,963.5,35.3,660.0,6.141,49.5,53.4,286.0,1
2021202220,2021,2021-12-29 18,72,2021-12-26 18,50.75,158.25,956.8,39.7,520.0,8.051,56.9,59.5,98.0,1
2021202220,2021,2021-12-29 18,78,2021-12-26 12,50.5,160.0,959.1,35.1,430.0,8.37,55.3,65.7,127.0,1
2021202220,2021,2021-12-29 18,84,2021-12-26 06,48.75,161.25,966.5,25.7,420.0,6.298,45.5,62.5,214.0,1
2021202220,2021,2021-12-29 18,90,2021-12-26 00,46.75,161.25,974.1,19.7,340.0,5.762,40.6,56.4,222.0,1
2021202220,2021,2021-12-29 18,96,2021-12-25 18,45.0,159.25,978.7,18.0,280.0,6.262,40.8,58.1,249.0,1
2021202226,2021,2022-01-12 06,0,2022-01-12 06,44.25,143.25,972.1,35.4,500.0,7.286,54.7,65.1,0.0,1
2021202226,2021,2022-01-12 06,6,2022-01-12 00,43.75,144.5,972.8,37.4,500.0,7.655,56.8,66.9,114.0,1
2021202226,2021,2022-01-12 06,12,2022-01-11 18,42.0,144.0,975.7,35.8,490.0,7.379,55.7,62.6,199.0,1
2021202226,2021,2022-01-12 06,18,2022-01-11 12,40.25,142.5,989.0,25.0,640.0,4.296,41.4,63.7,232.0,1
2021202226,2021,2022-01-12 06,24,2022-01-11 06,37.75,142.0,997.5,14.5,670.0,2.478,28.1,50.0,281.0,1
2021202226,2021,2022-01-12 06,30,2022-01-11 00,35.0,140.75,1008.1,5.9,640.0,1.112,15.0,44.5,326.0,1
2021202226,2021,2022-01-12 06,36,2022-01-10 18,33.75,137.0,1013.0,2.0,1200.0,0.375,6.0,32.4,371.0,0
2021202226,2021,2022-01-12 06,42,2022-01-10 12,34.75,131.5,1016.4,4.1,1170.0,0.58,8.9,31.3,518.0,0
2021202226,2021,2022-01-12 06,48,2022-01-10 06,35.5,128.0,1017.3,3.2,570.0,0.607,8.6,29.0,329.0,1
2021202226,2021,2022-01-12 06,54,2022-01-10 00,34.75,127.25,1022.6,0.2,150.0,-0.053,,22.9,108.0,0
2021202226,2021,2022-01-12 06,60,2022-01-09 18,31.5,127.5,1020.2,-0.7,1200.0,-0.105,,25.8,362.0,0
2021202226,2021,2022-01-12 06,66,2022-01-09 12,27.5,129.5,1017.6,0.7,150.0,0.46,6.4,28.0,485.0,0
2021202226,2021,2022-01-12 06,72,2022-01-09 06,21.0,132.5,1013.2,0.1,1200.0,0.044,1.1,18.1,784.0,0
2021202226,2021,2022-01-12 06,78,2022-01-09 00,12.0,134.5,1012.7,0.8,1180.0,0.131,5.3,23.2,1023.0,0
2021202226,2021,2022-01-12 06,84,2022-01-08 18,4.75,136.0,1008.2,1.6,760.0,0.24,13.2,20.6,823.0,0
2021202226,2021,2022-01-12 06,90,2022-01-08 12,-3.25,135.25,1009.8,0.7,150.0,0.606,12.2,17.7,893.0,0
2021202226,2021,2022-01-12 06,96,2022-01-08 06,-13.0,134.75,1003.7,2.8,290.0,0.912,16.6,20.7,1086.0,0
2021202232,2021,2022-01-30 00,0,2022-01-30 00,40.5,189.5,967.1,38.6,400.0,9.622,62.7,74.4,0.0,1
2021202232,2021,2022-01-30 00,6,2022-01-29 18,37.75,188.0,976.5,29.9,430.0,7.081,53.6,71.9,332.0,1
2021202232,2021,2022-01-30 00,12,2022-01-29 12,33.0,185.75,985.6,23.4,420.0,5.582,47.2,66.8,566.0,0
