when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2024-01-03 18,35.5,150.5,1007.6,1013.9,6.3,6.7,540.0,0.44,1.234,15.8,19.8,24.4,38.4,33.25,153.25,355.0
2024-01-04 00,55.25,193.0,950.7,989.3,38.6,49.0,770.0,1.62,6.363,51.4,72.3,37.1,49.5,51.0,195.25,496.0
2024-01-04 00,57.75,213.0,981.7,998.3,16.6,22.0,820.0,0.8,2.686,25.1,29.6,33.8,49.3,58.25,221.0,474.0
2024-01-04 00,38.5,145.0,999.4,1015.3,15.9,15.4,340.0,1.5,4.521,36.5,67.8,39.7,57.0,39.25,145.0,83.0
2024-01-04 00,47.5,166.75,1000.8,1007.2,6.4,6.2,250.0,0.34,2.489,20.3,31.5,30.5,40.1,47.0,165.25,126.0
2024-01-04 06,55.5,192.0,953.5,989.7,36.2,46.1,770.0,1.62,5.987,49.0,67.8,32.6,44.0,57.75,188.0,350.0
2024-01-04 06,37.75,149.0,994.1,1013.2,19.1,19.0,430.0,1.15,4.42,38.8,67.4,40.4,60.7,37.25,145.0,357.0
2024-01-04 06,51.0,161.25,1001.3,1008.6,7.3,7.5,180.0,0.72,4.158,25.9,49.9,27.3,36.0,51.75,161.5,85.0
2024-01-04 12,55.5,192.5,957.0,990.3,33.3,42.4,770.0,1.55,5.51,45.9,62.4,34.7,46.2,51.25,191.25,480.0
2024-01-04 12,37.75,152.5,990.4,1013.3,22.9,22.6,400.0,1.67,5.639,44.9,86.0,47.9,75.0,37.0,151.0,157.0
2024-01-04 12,50.0,162.75,1002.3,1007.3,5.0,5.6,180.0,1.12,3.092,21.3,37.7,28.9,39.3,49.25,161.25,136.0
2024-01-04 18,55.75,193.5,960.6,991.5,30.9,40.2,790.0,1.33,5.085,43.2,57.4,34.1,46.9,51.75,196.75,493.0
2024-01-04 18,38.75,158.75,985.5,1010.5,25.0,25.3,470.0,1.41,5.378,45.3,80.2,50.5,79.9,36.5,155.25,397.0
2024-01-05 00,56.0,194.25,964.1,993.4,29.3,37.2,770.0,1.41,4.827,41.1,54.3,34.9,47.8,51.75,196.5,495.0
2024-01-05 00,40.25,166.5,980.8,1007.4,26.6,28.2,550.0,2.03,5.132,45.3,74.1,48.2,67.6,38.75,162.0,421.0
2024-01-05 00,51.25,213.0,985.3,1003.8,18.5,17.8,240.0,1.97,7.418,41.9,88.8,46.0,63.0,50.25,213.75,123.0
2024-01-05 06,56.25,195.75,969.4,995.6,26.2,33.3,770.0,1.17,4.329,37.6,48.6,36.7,46.9,53.5,198.0,338.0
2024-01-05 06,41.75,171.25,975.6,1004.3,28.7,30.8,570.0,1.96,5.395,46.8,75.6,44.7,65.0,39.75,168.25,337.0
2024-01-05 06,52.5,218.5,989.2,1008.6,19.4,18.9,330.0,1.81,5.716,38.7,67.2,43.8,62.5,51.5,218.0,116.0
2024-01-05 12,43.5,175.0,970.1,1001.7,31.6,33.6,560.0,1.93,6.004,49.6,81.4,44.9,74.3,41.75,173.5,230.0
2024-01-05 12,56.5,198.0,976.5,998.7,22.1,26.0,690.0,1.15,3.763,32.8,42.1,33.7,42.6,52.25,200.5,499.0
2024-01-05 12,53.5,222.25,991.7,1011.8,20.1,20.1,410.0,1.68,4.896,36.6,56.8,38.8,55.6,52.25,222.25,139.0
2024-01-05 12,49.5,166.25,994.8,1001.0,6.2,6.8,280.0,0.34,2.414,20.1,29.6,31.5,43.7,49.0,162.5,278.0
2024-01-05 12,46.0,144.0,1002.0,1016.8,14.8,14.6,390.0,1.02,3.731,31.2,48.4,27.1,36.7,42.5,147.75,490.0
2024-01-05 18,45.75,180.75,965.4,999.1,33.7,36.5,590.0,1.23,6.191,50.5,80.7,48.3,70.0,42.0,177.5,492.0
2024-01-05 18,49.25,168.0,992.4,998.5,6.2,6.8,270.0,0.4,2.528,20.7,31.1,34.6,49.5,47.5,164.75,309.0
2024-01-05 18,54.0,225.5,993.3,1014.0,20.7,21.2,450.0,1.77,4.713,36.3,54.4,35.3,49.1,52.5,224.5,180.0
2024-01-05 18,46.0,145.5,1001.0,1015.3,14.3,14.1,410.0,1.41,3.443,29.7,44.7,28.4,39.7,44.0,150.0,418.0
2024-01-06 00,48.0,183.5,958.7,996.9,38.2,41.7,590.0,1.9,7.06,54.7,88.7,46.4,64.3,43.75,182.0,487.0
2024-01-06 00,54.25,227.5,996.0,1014.1,18.1,19.0,480.0,1.66,3.961,32.2,45.6,31.9,44.5,52.0,226.5,259.0
2024-01-06 00,44.75,154.25,1000.1,1011.3,11.2,10.9,340.0,0.88,3.204,27.1,42.5,33.0,45.0,40.75,156.75,489.0
2024-01-06 06,50.0,185.0,954.6,995.4,40.7,45.0,610.0,2.38,7.385,56.2,90.0,45.2,62.8,46.0,186.75,463.0
2024-01-06 06,45.0,157.0,998.4,1008.7,10.3,9.8,320.0,0.97,3.052,25.7,40.3,31.3,43.1,44.25,156.75,86.0
2024-01-06 06,54.0,228.75,1000.0,1014.8,14.8,16.2,530.0,1.48,3.048,26.8,35.2,29.8,41.1,51.25,228.25,308.0
2024-01-06 06,45.0,148.5,1003.3,1011.0,7.7,7.8,440.0,1.1,1.77,18.1,23.4,26.5,35.1,43.75,154.5,497.0
2024-01-06 12,51.0,187.75,951.5,995.0,43.5,48.4,620.0,2.32,7.814,58.5,93.8,50.1,68.9,49.75,189.25,175.0
2024-01-06 12,45.0,160.0,998.4,1007.7,9.3,8.6,250.0,1.05,3.431,26.1,45.3,32.9,48.0,43.75,165.25,440.0
2024-01-06 12,52.75,230.5,1004.9,1016.2,11.3,12.7,600.0,0.92,2.125,20.5,24.9,28.7,41.2,51.0,228.75,229.0
2024-01-06 12,37.25,144.75,1008.0,1014.7,6.7,7.7,610.0,0.61,1.254,15.9,19.3,28.9,42.3,35.0,140.75,438.0
2024-01-06 18,53.75,189.5,949.2,993.9,44.7,51.5,670.0,1.2,7.684,57.9,88.9,48.4,71.3,53.0,192.75,231.0
2024-01-06 18,37.75,146.75,1004.3,1013.2,8.9,10.1,630.0,0.76,1.597,19.4,24.3,30.6,43.5,35.5,144.5,321.0
2024-01-06 18,33.5,192.25,1008.1,1014.1,6.0,5.7,340.0,0.47,1.675,18.9,28.3,28.5,39.5,32.75,191.0,143.0
2024-01-07 00,56.25,190.5,948.3,993.3,45.0,52.6,690.0,0.95,7.623,57.2,85.6,45.7,70.3,53.5,194.0,379.0
2024-01-07 00,57.25,155.0,999.8,1007.8,8.0,7.5,280.0,0.89,2.687,20.7,29.8,20.5,32.9,57.75,154.5,63.0
2024-01-07 00,39.25,152.25,1002.1,1012.3,10.3,10.7,530.0,0.83,2.02,22.4,29.8,30.6,44.6,36.75,153.0,286.0
2024-01-07 00,31.0,192.75,1010.0,1015.8,5.9,5.9,490.0,0.23,1.196,16.4,21.7,30.2,43.1,33.5,193.25,282.0
2024-01-07 06,58.0,189.0,947.5,992.1,44.6,52.8,700.0,1.12,7.544,56.3,83.0,42.6,62.9,55.5,194.75,447.0
2024-01-07 06,41.0,158.0,998.4,1009.7,11.3,11.0,360.0,0.75,3.053,27.5,43.4,34.5,51.7,39.5,159.5,210.0
2024-01-07 06,57.25,155.25,998.9,1006.5,7.7,7.3,230.0,0.6,3.16,22.3,35.1,25.8,35.3,57.75,154.5,71.0
2024-01-07 06,44.0,147.0,1001.7,1009.2,7.5,8.3,570.0,0.61,1.454,16.2,19.5,28.5,41.8,40.25,144.5,465.0
2024-01-07 12,42.0,162.25,996.9,1009.1,12.3,12.1,400.0,0.89,3.033,27.8,42.3,33.7,48.6,41.5,164.5,195.0
2024-01-07 12,57.25,154.5,997.6,1006.6,8.9,8.4,270.0,0.51,3.113,23.0,34.5,25.3,36.8,57.75,154.5,56.0
2024-01-07 12,44.0,148.75,1000.6,1008.1,7.5,8.1,540.0,0.78,1.502,16.5,20.2,25.3,37.7,41.5,143.75,494.0
2024-01-07 12,38.0,206.0,1012.8,1018.8,5.9,5.6,250.0,0.76,2.245,20.5,34.0,29.6,42.6,38.5,205.5,71.0
2024-01-07 18,57.0,154.5,996.1,1005.2,9.1,8.5,260.0,0.55,3.273,23.6,36.4,25.7,39.5,57.5,153.5,82.0
2024-01-07 18,42.5,165.5,996.7,1007.4,10.7,11.0,510.0,0.67,2.165,22.5,29.9,37.1,49.2,38.75,162.25,499.0
2024-01-07 18,44.0,150.25,998.9,1005.9,7.0,7.9,540.0,0.81,1.464,16.2,19.7,24.5,32.7,40.5,148.0,431.0
2024-01-07 18,35.75,149.5,999.1,1008.7,9.6,11.8,680.0,1.15,1.73,21.7,27.6,35.8,53.4,34.5,147.75,211.0
2024-01-07 18,36.75,206.0,1013.9,1019.4,5.5,5.3,300.0,0.44,1.777,18.4,27.7,26.5,36.6,38.75,208.5,313.0
2024-01-08 00,57.0,155.5,994.2,1003.7,9.5,8.9,270.0,0.9,3.278,23.9,36.5,24.5,38.4,57.25,154.0,95.0
2024-01-08 00,57.5,217.0,994.5,1008.0,13.5,12.9,380.0,1.0,3.399,26.6,37.6,35.7,50.1,60.0,215.0,301.0
2024-01-08 00,41.75,167.75,995.7,1007.2,11.5,12.1,500.0,0.74,2.414,24.7,33.8,38.7,58.7,39.75,166.25,256.0
2024-01-08 00,36.5,153.25,996.0,1009.1,13.1,14.3,560.0,1.63,2.556,28.2,40.1,37.4,55.8,35.75,153.0,86.0
2024-01-08 00,44.5,155.25,997.6,1003.8,6.2,7.1,550.0,0.91,1.289,14.5,17.2,28.3,37.4,44.0,150.0,422.0
2024-01-08 00,41.0,211.5,1012.2,1017.5,5.3,5.4,200.0,0.74,2.688,21.2,38.2,27.3,35.9,40.75,211.75,35.0
2024-01-08 06,38.25,158.5,988.9,1006.7,17.8,18.9,530.0,2.24,3.56,35.0,53.7,45.9,64.2,38.0,157.5,92.0
2024-01-08 06,52.75,205.75,992.3,1004.6,12.3,11.9,280.0,0.57,4.268,30.0,50.0,34.6,46.0,51.0,205.75,195.0
2024-01-08 06,56.75,156.0,994.7,1002.2,7.6,7.2,330.0,0.98,2.169,18.2,24.2,22.4,37.3,56.0,155.0,104.0
2024-01-08 06,43.5,173.5,995.5,1006.2,10.8,10.9,430.0,0.66,2.537,24.4,34.4,39.5,54.6,40.25,170.25,450.0
2024-01-08 06,29.0,200.25,1007.0,1018.9,11.9,13.0,630.0,0.52,2.063,27.4,39.7,35.3,48.4,31.5,197.5,383.0
2024-01-08 06,43.75,216.0,1010.9,1017.2,6.4,6.3,240.0,0.34,2.613,21.4,35.3,28.0,36.4,41.0,214.25,338.0
2024-01-08 12,39.5,162.75,983.7,1006.8,23.0,23.8,500.0,2.94,4.751,42.0,69.7,50.8,74.1,39.25,162.0,70.0
2024-01-08 12,54.25,208.25,991.2,1005.3,14.1,13.8,280.0,0.74,4.946,33.0,56.9,37.7,47.8,53.25,207.5,122.0
2024-01-08 12,53.25,226.75,1003.6,1012.9,9.2,9.3,310.0,0.6,3.009,23.7,35.0,30.8,43.7,50.25,231.5,467.0
2024-01-08 12,46.0,219.5,1004.4,1015.6,11.2,11.3,310.0,1.09,3.637,28.7,47.2,29.9,41.5,44.0,219.0,226.0
2024-01-08 18,41.0,168.0,977.7,1006.0,28.3,29.7,540.0,2.68,5.505,47.1,78.3,58.4,84.7,40.25,167.75,86.0
2024-01-08 18,55.25,211.0,991.6,1005.9,14.4,14.4,300.0,0.83,4.815,32.9,54.7,35.0,44.5,53.75,210.5,170.0
2024-01-08 18,57.75,156.0,995.3,1001.8,6.5,6.9,580.0,0.73,1.186,11.7,13.1,18.6,27.7,57.0,164.0,486.0
2024-01-08 18,47.5,222.75,996.0,1016.8,20.8,20.7,440.0,2.29,4.699,37.7,59.5,31.2,43.7,47.25,224.5,135.0
2024-01-08 18,52.75,227.25,1000.0,1012.7,12.7,14.2,570.0,1.5,2.494,23.3,29.2,33.8,49.2,52.25,230.25,211.0
2024-01-09 00,45.0,170.75,967.2,1004.3,37.1,37.5,430.0,2.41,8.728,58.7,115.2,50.1,66.7,42.75,171.5,257.0
2024-01-09 00,49.0,226.75,984.2,1015.9,31.8,32.1,480.0,2.84,6.693,49.3,82.8,42.3,57.6,47.5,227.25,171.0
2024-01-09 00,56.25,212.75,993.5,1006.5,13.0,13.4,340.0,0.91,3.932,29.1,44.1,32.4,43.0,53.25,213.75,340.0
2024-01-09 00,49.5,156.0,997.6,1004.3,6.6,6.5,220.0,0.44,2.973,22.0,36.5,33.1,46.7,48.75,156.5,91.0
2024-01-09 00,30.5,199.25,998.2,1017.9,19.7,20.3,530.0,0.64,3.827,40.3,70.4,46.9,68.7,33.75,200.75,388.0
2024-01-09 06,46.25,173.5,964.7,1004.7,40.1,40.4,430.0,2.09,9.404,61.2,121.5,47.1,69.4,46.0,171.0,195.0
2024-01-09 06,51.5,230.0,979.9,1012.6,32.7,35.2,570.0,1.88,6.178,48.0,73.7,45.1,64.1,49.0,230.75,283.0
2024-01-09 06,50.75,157.5,994.0,1003.9,9.9,9.7,200.0,0.64,4.863,29.9,58.6,30.8,38.9,50.25,157.5,56.0
2024-01-09 06,57.25,214.25,994.2,1007.9,13.7,14.2,450.0,1.01,3.152,26.0,35.0,31.1,43.2,54.0,216.25,383.0
2024-01-09 06,29.75,197.75,995.1,1017.1,22.0,23.4,580.0,0.94,4.037,43.3,75.9,45.8,63.9,32.75,197.75,334.0
2024-01-09 06,57.75,155.5,996.8,1004.7,7.8,8.2,570.0,0.82,1.442,13.9,15.9,17.0,24.2,61.0,157.0,371.0
2024-01-09 06,45.25,144.0,1006.0,1012.3,6.3,6.8,530.0,0.44,1.285,14.2,16.9,28.7,44.9,41.0,143.25,476.0
2024-01-09 12,47.5,176.0,964.8,1006.1,41.3,41.8,440.0,2.23,9.494,61.7,120.2,48.8,73.8,45.25,177.0,262.0
2024-01-09 12,51.25,159.25,993.4,1004.7,11.3,11.2,180.0,0.61,6.248,33.9,74.8,31.2,44.5,50.5,159.5,85.0
2024-01-09 12,29.25,197.75,994.2,1014.8,20.6,23.6,680.0,0.71,3.464,41.0,66.2,42.0,54.3,33.25,195.5,493.0
2024-01-09 12,57.5,216.0,995.6,1010.6,15.0,16.4,580.0,0.72,2.831,25.0,31.3,31.0,43.7,55.75,215.0,204.0
2024-01-09 12,58.0,156.5,997.9,1006.2,8.3,8.0,450.0,1.05,1.777,16.2,19.6,21.1,30.6,58.75,154.5,143.0
2024-01-09 12,42.5,147.0,1004.9,1015.1,10.2,10.6,580.0,0.48,1.824,20.1,25.2,29.3,43.2,42.0,147.75,83.0
2024-01-09 18,48.25,178.5,969.1,1007.3,38.2,38.8,460.0,2.14,8.433,57.5,105.5,44.0,67.1,46.5,181.5,298.0
2024-01-09 18,29.5,198.75,994.7,1013.5,18.8,23.1,760.0,0.71,3.038,38.2,57.6,35.5,48.8,31.0,194.0,486.0
2024-01-09 18,51.75,161.5,995.3,1004.7,9.4,9.8,200.0,0.48,4.896,29.9,58.2,29.6,42.3,51.5,160.0,107.0
2024-01-09 18,57.25,218.0,997.3,1014.0,16.7,19.1,670.0,0.52,2.849,25.7,31.6,32.4,45.8,55.25,215.25,280.0
2024-01-09 18,43.5,151.25,1001.1,1012.7,11.6,12.0,500.0,0.89,2.4,24.1,32.5,30.0,46.9,42.5,153.25,197.0
2024-01-10 00,49.25,181.5,974.8,1008.1,33.3,35.0,530.0,2.05,6.611,50.2,81.4,39.8,61.3,47.25,183.0,249.0
2024-01-10 00,31.0,199.5,993.7,1011.1,17.3,22.6,820.0,0.46,2.76,35.3,50.0,32.2,44.0,32.5,194.75,479.0
2024-01-10 00,51.75,164.25,997.9,1004.2,6.3,7.4,180.0,0.68,4.118,25.7,48.9,29.3,39.3,50.5,164.5,140.0
2024-01-10 00,45.0,153.75,999.0,1011.1,12.2,13.2,560.0,1.05,2.357,23.9,31.1,33.5,47.6,41.75,158.0,498.0
2024-01-10 06,51.0,183.75,977.6,1008.4,30.8,33.1,580.0,1.73,5.715,45.6,68.6,38.5,55.7,47.75,182.0,383.0
2024-01-10 06,46.25,155.5,994.8,1009.3,14.5,15.5,550.0,1.41,2.81,27.1,36.3,31.3,39.5,47.25,149.5,470.0
2024-01-10 06,33.75,201.0,995.1,1011.8,16.7,23.4,890.0,0.54,2.625,33.1,44.1,37.9,57.1,34.5,206.25,490.0
2024-01-10 06,58.0,154.0,1002.7,1009.1,6.4,6.1,240.0,0.33,2.524,19.0,27.8,27.7,40.1,58.5,153.75,57.0
2024-01-10 12,53.0,185.25,979.8,1008.2,28.3,32.0,660.0,1.18,4.848,40.9,56.6,35.9,50.5,50.25,181.25,412.0
2024-01-10 12,47.75,155.5,991.1,1008.8,17.7,18.4,490.0,1.31,3.758,32.7,47.4,34.6,53.3,47.5,151.25,320.0
2024-01-10 12,41.0,197.5,991.2,1009.1,17.9,20.4,660.0,0.78,3.087,32.1,43.9,34.5,51.4,43.0,200.5,333.0
2024-01-10 18,55.0,186.0,981.1,1006.8,25.8,30.5,730.0,0.57,4.178,36.5,47.6,33.6,45.9,58.25,182.0,436.0
2024-01-10 18,43.25,198.75,987.3,1008.2,20.9,23.3,640.0,0.83,3.647,35.4,49.7,39.0,55.4,44.0,203.25,372.0
2024-01-10 18,48.5,155.0,988.0,1008.8,20.8,20.7,410.0,1.18,5.055,38.7,63.0,45.1,60.1,47.0,152.75,237.0
2024-01-11 00,57.0,186.0,980.7,1005.5,24.8,30.5,770.0,0.35,3.96,34.7,44.1,37.3,54.1,60.25,180.25,491.0
2024-01-11 00,46.5,199.25,984.4,1005.9,21.5,23.6,620.0,0.77,3.8,35.2,48.9,38.1,52.8,48.5,202.0,303.0
2024-01-11 00,46.0,165.5,986.4,1006.5,20.1,21.8,600.0,1.96,3.631,33.9,47.1,37.8,52.6,44.75,165.75,140.0
2024-01-11 06,48.0,168.75,977.6,1002.4,24.8,25.3,490.0,2.21,5.172,41.4,64.9,38.3,58.7,47.25,168.5,85.0
2024-01-11 06,47.75,200.75,982.4,1006.0,23.6,25.2,580.0,0.9,4.345,38.0,54.8,37.0,53.8,46.5,200.25,144.0
2024-01-11 06,31.5,147.25,992.8,1008.9,16.1,17.0,550.0,1.31,3.09,34.5,55.2,42.6,65.0,31.25,142.25,475.0
2024-01-11 06,32.25,153.75,995.4,1008.2,12.8,14.1,620.0,0.91,2.279,28.0,39.9,37.3,51.5,31.75,153.25,73.0
2024-01-11 12,48.75,170.75,975.6,999.8,24.2,25.1,490.0,1.97,5.115,40.9,63.5,38.5,56.1,47.75,170.25,117.0
2024-01-11 12,51.0,200.75,980.9,1004.2,23.3,24.5,550.0,0.98,4.451,37.3,53.4,36.5,51.9,49.0,200.75,222.0
2024-01-11 12,34.25,164.0,988.8,1008.2,19.5,18.8,370.0,1.92,5.072,41.9,84.1,46.1,66.2,33.5,164.25,87.0
2024-01-11 12,31.25,149.25,995.1,1009.4,14.3,15.2,570.0,0.94,2.669,31.4,48.0,38.6,58.3,31.75,148.5,90.0
2024-01-11 12,36.75,208.75,1003.8,1012.0,8.2,9.8,690.0,0.48,1.417,18.1,22.1,30.9,43.8,37.25,214.0,469.0
2024-01-11 18,50.25,179.25,974.0,994.6,20.6,23.0,600.0,1.86,3.827,34.0,46.5,34.6,53.1,46.75,175.0,499.0
2024-01-11 18,53.75,200.25,981.1,1001.6,20.6,21.5,520.0,0.98,4.142,34.1,47.9,37.5,60.5,57.0,204.75,460.0
2024-01-11 18,36.5,169.25,982.3,1005.1,22.7,21.8,330.0,2.11,6.621,47.2,103.9,47.4,66.6,36.25,171.0,159.0
2024-01-11 18,31.25,151.25,995.0,1008.7,13.7,13.7,450.0,1.26,3.042,32.4,54.7,36.1,58.9,31.5,150.25,99.0
2024-01-12 00,51.25,181.75,972.7,992.9,20.2,22.2,580.0,1.66,3.819,33.4,45.7,36.4,49.6,49.75,181.25,170.0
2024-01-12 00,39.0,175.5,979.2,1003.4,24.2,23.9,390.0,2.01,6.131,46.7,90.9,47.6,72.1,37.25,177.5,262.0
2024-01-12 00,55.0,200.75,982.2,1001.2,19.0,19.6,440.0,1.52,4.46,34.4,50.8,35.7,61.5,57.0,204.75,334.0
2024-01-12 00,44.5,214.5,1005.1,1014.2,9.1,9.3,520.0,0.34,1.782,18.9,23.7,26.0,35.8,44.5,217.5,238.0
2024-01-12 00,57.75,151.0,1006.2,1012.6,6.4,5.6,220.0,0.72,2.551,18.7,28.2,21.3,28.7,53.5,149.25,485.0
2024-01-12 06,42.0,181.75,971.0,1001.3,30.3,30.2,400.0,2.73,7.551,53.0,105.3,49.4,70.8,41.5,182.0,59.0
2024-01-12 06,53.5,185.5,973.6,991.3,17.8,21.5,670.0,1.55,3.202,29.3,37.2,32.2,47.6,50.0,184.75,393.0
2024-01-12 06,58.0,199.0,986.3,1000.1,13.8,15.6,580.0,1.3,2.684,23.8,29.5,41.6,66.1,59.75,203.25,312.0
2024-01-12 06,47.0,144.0,992.6,1011.4,18.8,18.3,340.0,1.53,5.376,38.6,68.6,41.2,55.3,48.0,143.25,125.0
2024-01-12 06,32.5,162.25,999.3,1008.1,8.8,9.1,540.0,0.54,1.683,21.4,29.2,32.1,49.6,29.25,165.75,492.0
2024-01-12 06,53.0,151.25,1003.3,1008.8,5.5,5.3,200.0,0.31,2.626,19.2,30.7,25.5,34.9,53.25,150.25,72.0
2024-01-12 06,46.0,216.75,1006.1,1016.8,10.7,10.7,490.0,0.38,2.189,21.7,28.4,26.1,34.8,50.25,218.5,490.0
2024-01-12 12,44.75,186.75,968.6,1001.1,32.5,32.9,450.0,2.55,7.303,52.8,96.8,46.8,69.4,44.0,190.75,329.0
2024-01-12 12,53.25,186.5,975.6,992.4,16.8,24.4,840.0,1.5,2.901,28.0,33.8,29.2,39.8,54.75,182.0,338.0
2024-01-12 12,46.5,144.75,991.5,1011.9,20.4,20.1,380.0,1.82,5.277,39.6,67.9,40.1,57.2,47.5,144.25,117.0
2024-01-12 12,32.0,163.75,1002.2,1010.6,8.4,8.4,470.0,0.5,1.782,21.8,31.4,28.3,37.6,32.5,163.0,90.0
2024-01-12 12,57.75,152.0,1002.8,1010.3,7.5,7.0,230.0,0.45,3.052,21.7,33.7,20.4,29.1,53.5,150.75,479.0
2024-01-12 12,47.0,218.5,1005.7,1018.3,12.6,13.2,520.0,0.48,2.538,24.5,32.4,27.7,36.5,51.25,218.0,474.0
2024-01-12 18,48.25,191.25,968.0,1001.0,33.0,34.5,510.0,2.2,6.769,50.8,84.7,43.7,66.2,47.0,194.0,249.0
2024-01-12 18,47.25,150.25,988.0,1009.4,21.4,21.6,470.0,1.23,4.604,37.8,58.5,36.1,52.2,46.25,145.5,379.0
2024-01-12 18,58.0,152.25,1001.7,1008.9,7.2,7.1,220.0,0.49,3.223,22.2,35.5,21.1,30.1,58.5,153.5,92.0
2024-01-12 18,32.0,165.5,1003.8,1011.0,7.3,7.0,430.0,0.53,1.633,20.0,28.8,27.6,43.1,32.25,164.75,76.0
2024-01-12 18,47.75,219.5,1006.6,1018.5,11.9,12.9,520.0,0.74,2.475,23.8,31.2,29.1,40.6,49.25,222.5,277.0
2024-01-13 00,51.5,193.25,968.5,1001.8,33.2,35.4,560.0,1.53,6.323,48.6,75.4,38.7,54.9,50.25,196.75,282.0
2024-01-13 00,47.75,151.75,987.2,1009.2,22.0,22.5,490.0,1.15,4.6,38.1,58.0,37.7,51.2,46.5,150.0,192.0
2024-01-13 00,58.0,155.5,1001.0,1007.2,6.2,6.1,200.0,0.32,3.073,20.9,33.8,23.2,32.8,58.25,154.0,92.0
2024-01-13 00,48.0,220.75,1005.2,1018.0,12.8,13.3,480.0,0.97,2.778,25.7,34.9,28.6,38.6,49.25,221.5,150.0
2024-01-13 06,54.75,194.0,970.1,1002.2,32.1,34.7,580.0,1.29,5.981,46.0,68.4,37.4,57.3,52.5,189.5,388.0
2024-01-13 06,49.75,156.0,985.1,1007.2,22.1,23.2,530.0,1.11,4.383,36.8,53.6,35.6,50.6,46.25,152.25,479.0
2024-01-13 06,48.25,221.5,1002.9,1017.3,14.3,14.5,460.0,1.01,3.162,28.1,39.6,27.4,39.4,48.0,218.0,261.0
2024-01-13 12,55.5,194.5,971.9,1003.6,31.7,33.6,560.0,1.48,6.0,45.5,68.0,38.6,54.6,54.25,194.5,139.0
2024-01-13 12,49.5,155.5,983.8,1006.8,23.0,24.1,510.0,1.3,4.728,38.7,58.0,36.6,50.8,51.75,158.75,339.0
2024-01-13 12,44.25,228.0,999.0,1020.2,21.1,23.6,670.0,0.95,3.526,34.5,47.2,31.0,42.7,41.75,228.25,279.0
2024-01-13 12,38.5,196.25,1001.5,1011.4,9.9,9.6,390.0,0.51,2.463,24.5,36.9,33.4,45.2,38.25,196.5,35.0
2024-01-13 12,34.75,152.75,1003.8,1010.8,7.0,7.7,570.0,0.47,1.347,17.4,22.0,27.4,42.4,33.5,151.0,213.0
2024-01-13 18,56.25,196.25,973.2,1004.2,31.1,31.9,480.0,2.2,6.638,47.0,74.5,43.3,63.7,56.0,194.5,112.0
2024-01-13 18,49.0,159.5,984.1,1005.0,20.8,23.6,640.0,1.01,3.684,33.8,45.6,35.2,50.9,51.75,158.75,310.0
2024-01-13 18,45.0,231.0,991.2,1021.7,30.5,30.6,500.0,1.85,6.116,48.1,80.7,37.0,57.0,44.25,229.75,129.0
2024-01-13 18,37.75,198.0,999.2,1011.6,12.4,12.1,400.0,0.77,3.036,29.1,46.3,34.8,48.7,37.5,197.0,92.0
2024-01-13 18,35.25,154.5,1000.3,1010.0,9.7,10.4,580.0,0.63,1.8,21.9,29.1,33.0,44.5,35.25,153.0,136.0
2024-01-14 00,53.0,163.25,984.3,1003.0,18.7,23.3,740.0,1.26,3.144,29.4,36.7,35.0,47.7,53.25,162.0,88.0
2024-01-14 00,44.25,234.75,993.9,1020.5,26.6,26.0,430.0,2.32,6.039,45.8,80.8,35.9,49.6,43.25,233.5,150.0
2024-01-14 00,38.75,200.5,996.0,1009.8,13.8,14.2,490.0,0.94,2.898,29.3,43.2,35.7,49.1,41.75,200.25,334.0
2024-01-14 00,29.75,212.5,996.9,1009.6,12.7,14.2,650.0,0.45,2.179,28.5,41.0,29.7,40.2,27.0,215.25,407.0
2024-01-14 00,37.5,162.25,998.2,1007.9,9.7,10.6,590.0,0.43,1.801,21.3,27.6,31.6,48.2,39.25,167.25,477.0
2024-01-14 06,53.5,164.25,983.3,1001.1,17.8,22.2,720.0,1.37,3.087,28.7,35.8,32.6,44.3,53.25,162.25,136.0
2024-01-14 06,40.0,166.75,991.2,1005.0,13.8,14.7,520.0,1.11,2.827,28.7,41.0,34.7,53.4,41.25,170.25,326.0
2024-01-14 06,40.25,202.0,992.5,1011.0,18.4,19.3,550.0,1.02,3.503,34.2,50.6,39.1,47.7,42.25,200.75,246.0
2024-01-14 06,30.25,213.75,999.5,1009.8,10.3,11.6,650.0,0.39,1.784,24.2,33.1,28.8,38.8,30.0,217.25,338.0
2024-01-14 06,44.0,235.5,1004.4,1019.7,15.3,15.1,420.0,2.09,3.59,31.4,48.2,24.0,36.4,43.5,234.0,133.0
2024-01-14 12,57.75,172.5,983.8,999.6,15.8,17.4,560.0,1.6,3.115,26.8,34.4,29.2,39.3,55.25,167.0,437.0
2024-01-14 12,40.75,202.0,986.5,1010.3,23.9,24.5,510.0,1.42,4.812,42.2,68.8,41.7,61.0,41.5,200.25,169.0
2024-01-14 12,43.25,171.0,988.0,1003.9,15.9,16.6,510.0,1.36,3.255,30.8,44.3,38.0,57.7,41.25,171.5,226.0
2024-01-14 18,39.5,201.5,980.4,1009.3,28.9,28.9,430.0,2.43,6.72,51.1,98.6,46.2,64.8,41.25,200.0,232.0
