track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu
306,2021-01-07 12,40.0,183.25,18.0,1,1,19.3,330.0,5.67,41.6,56.1,989.1,1015.1269515211569,26.07501060318816,995.2083037621062,6.156362844137448,185.9501953125,5.638020712049083,5536.9638671875,1998.9536047078361,312.91911256793503,-341.69189453125,4.84207010269165,12.460137939453148,-264.4527587890625,-422.8705139160156
317,2021-01-10 06,56.0,152.25,nan,0,0,16.6,510.0,3.306,28.0,44.9,992.7,1025.6187194245156,32.915594424515575,983.9137031830089,-8.78942181699108,-157.45751953125,-86.07679092817203,5044.75634765625,1680.0113160896524,207.30179056435497,-380.552734375,4.100526809692383,-0.23929443359372726,33.579063415527344,-21.38983154296875
330,2021-01-12 18,37.5,148.75,24.0,1,1,15.9,560.0,3.069,32.0,50.8,998.3,1020.0879207693653,21.77352867952152,1012.2371142806122,13.922722190768468,83.0693359375,-33.9168172086264,5536.2900390625,1995.6082394886766,291.85371743571073,-336.09716796875,14.054264068603516,12.290216064453148,-355.6641540527344,-674.5418090820312
327,2021-01-12 18,57.5,225.0,nan,0,0,15.7,290.0,5.395,34.9,66.2,973.8,994.7676975526251,20.943845013562623,991.0897347450991,17.265882206036622,160.14013671875,233.766100443703,5308.87255859375,1999.783333452383,238.42787629741548,-272.12646484375,7.477278232574463,nan,36.14558792114258,-131.09375
342,2021-01-16 12,46.0,147.75,nan,0,0,20.9,450.0,4.695,38.3,47.5,994.5,1031.7955164934465,37.301620009071485,1011.3957001824224,16.901803698047388,-81.0859375,-85.66709406915763,5221.5791015625,1784.3614957292846,285.5691048263127,-351.91650390625,8.05912971496582,2.5862976074218977,-268.2734375,-358.88360595703125
348,2021-01-18 12,40.0,174.5,12.0,1,1,32.2,260.0,11.842,61.0,78.4,978.4,1015.3591704699388,37.00089410275132,1001.6390072863572,23.28073091916974,247.49072265625,-60.65964658088609,5636.33251953125,1525.3190175319378,326.24711255442094,-341.0302734375,8.491226196289062,14.182305908203148,133.00503540039062,-462.43353271484375
346,2021-01-18 12,53.5,162.5,nan,0,0,36.0,620.0,6.42,49.8,57.5,968.5,1028.606387936525,60.145755612306175,984.0925519241914,15.631919599972662,-0.81201171875,-14.812916913938928,5208.5009765625,1989.5629254565258,248.37152244749643,-429.029296875,6.4371232986450195,2.1266418457031477,308.4838562011719,-77.20901489257812
356,2021-01-21 18,44.75,231.5,nan,0,0,12.8,500.0,2.543,24.9,43.8,1013.3,1034.581105827258,21.271047233507943,1017.2154030271876,3.9053444334375627,54.07470703125,42.947180215508034,5366.64794921875,1973.8385507178602,180.57308827766298,33.9013671875,3.5766875743865967,11.202691650390648,-146.0520782470703,-147.3267059326172
366,2021-01-24 12,31.75,152.5,24.0,1,1,18.7,610.0,3.36,37.6,54.5,996.5,1029.366044273185,32.826127280997525,1006.3799088471925,9.839991855004996,110.3076171875,-12.481610530070533,5675.33447265625,1974.1520742060068,358.62782314363204,-192.7265625,3.108816146850586,19.031701660156273,-45.06455612182617,-438.8148193359375
382,2021-01-28 06,38.5,193.5,nan,0,0,6.5,290.0,2.109,20.3,36.8,1018.4,1032.9550017469983,14.543991004810778,1019.7493104353676,1.3382996931801472,212.5283203125,134.81487834611445,5621.01806640625,1996.4212815590984,333.52562236720235,-141.4755859375,2.7440991401672363,12.306756591796898,-333.5713195800781,-206.43548583984375
391,2021-02-01 06,57.5,165.0,nan,0,0,34.5,720.0,5.884,47.0,52.7,961.4,1031.69324674252,70.32251920345743,974.0024739540299,12.631746414967438,73.8564453125,275.7690652332643,5264.46142578125,583.9921552946901,181.46563261700524,-352.40234375,10.768442153930664,1.3888793945312727,385.5934753417969,-256.8622131347656
406,2021-02-04 06,39.5,144.25,18.0,1,1,10.6,400.0,2.546,25.1,57.1,1002.2,1029.0066780580723,26.76552815572859,1003.5311597075516,1.2900098052078874,-227.57275390625,-116.89381145177853,5199.63720703125,1140.4290604365272,357.84439167682154,-495.09912109375,17.595970153808594,10.476953125000023,-509.0430603027344,-511.83935546875
424,2021-02-08 18,35.25,156.0,24.0,1,1,5.7,410.0,1.37,16.4,49.0,1000.5,1022.6893214910149,22.16179463554613,997.5027300744716,-3.0247967809971215,-110.87841796875,38.16032113386731,5391.1435546875,934.1761585067197,314.41022349965505,-462.32373046875,9.891247749328613,16.980340576171898,-624.8613891601562,-653.7509765625
422,2021-02-08 18,47.75,164.75,nan,0,0,25.8,320.0,7.945,49.2,56.4,974.7,1009.7802440126619,35.06619371969316,997.422668008579,22.708617715610217,-24.40283203125,83.5187565150423,5229.73095703125,1473.4094739192462,239.2510205572951,-462.32373046875,7.348010540008545,2.0957885742187727,-131.79156494140625,-254.2012939453125
431,2021-02-10 12,53.75,147.5,nan,0,0,25.4,530.0,4.92,39.1,44.6,988.0,1023.5897482757529,35.57107151794037,962.2420826485607,-25.776594109251846,-15.17041015625,118.85675397110853,5146.51171875,917.5345652151966,181.0265430913174,-280.57470703125,3.560025930404663,-1.6434387207031023,15.24494743347168,-67.68647003173828
445,2021-02-15 06,52.0,187.5,nan,0,0,26.7,790.0,4.383,39.4,44.1,970.1,1017.7471837915083,47.63695429932079,992.1999924914226,22.089762999235063,74.0703125,98.97140974646653,5248.91259765625,1520.0430695849418,201.50559802499703,-285.541015625,2.884904146194458,4.079431152343773,5.870903968811035,29.01009178161621
470,2021-02-22 12,54.75,154.75,nan,0,0,7.2,610.0,1.361,13.7,38.9,1001.8,1033.1300696258616,31.29437626648655,984.8064803623715,-17.02921299700347,-6.77734375,-46.12753519937933,5174.845703125,1957.8486457475153,230.4108049145253,-318.087890625,5.613585948944092,-0.17859497070310226,166.41250610351562,-11.71712875366211
474,2021-02-24 12,54.5,208.25,24.0,1,1,23.1,550.0,4.482,36.5,45.5,992.6,1025.6621459681862,33.01419674943622,1010.9323318008439,18.28438258209394,244.58544921875,104.58756951476371,5436.92529296875,1999.5811045544021,261.83356681479,-165.22314453125,3.847447395324707,4.169244384765648,-98.71867370605469,-478.3659362792969
477,2021-02-26 18,46.5,155.25,nan,0,0,17.3,330.0,5.058,36.8,44.2,1000.5,1035.0230275561316,34.56715597410039,1001.0012000868014,0.5453285047701684,-148.39599609375,-161.01253165109262,5146.31494140625,877.4024371273512,229.4843645002142,-400.62841796875,11.222589492797852,0.9708496093750227,-143.11642456054688,-204.16648864746094
471,2021-02-26 18,55.5,174.75,nan,0,0,19.0,620.0,3.421,30.0,50.8,995.5,1025.1331719771165,29.64470762164774,1001.2189434016626,5.730479046193864,12.31689453125,266.7719839541731,5179.322265625,1994.0797968118661,231.13128919416297,-381.74169921875,2.828524112701416,2.7004333496093977,85.01900482177734,-56.514835357666016
496,2021-03-05 12,55.75,224.25,nan,0,0,12.4,230.0,5.549,33.4,50.8,992.7,1022.7910713254487,30.131281286386184,1008.3464652448176,15.686675205755137,142.0537109375,256.98304944062284,5313.24072265625,1999.0209342475032,292.14160925854986,-321.8642578125,7.130087852478027,5.888513183593773,78.87505340576172,-76.080078125
517,2021-03-11 12,52.0,159.25,nan,0,0,28.8,580.0,5.34,43.0,53.7,988.5,1025.8474283554997,37.34211829690594,1015.1871832331199,26.681873174526118,-30.9794921875,-36.10955985778351,5200.955078125,715.5726607193055,217.58104733926498,-254.349609375,5.370029449462891,0.8461547851562727,-123.12548828125,-259.79791259765625
533,2021-03-16 18,50.5,220.0,nan,0,0,21.1,450.0,4.734,37.3,51.0,991.1,1027.587832917627,36.53192471450211,1011.5753886181856,20.51948041506057,29.681640625,64.13867302198088,5330.3212890625,755.1825278068442,245.530129660259,-275.60205078125,1.4349079132080078,6.074914550781273,-52.00823974609375,-302.2561950683594
545,2021-03-22 12,46.75,194.5,nan,0,0,30.8,610.0,5.581,46.9,52.3,987.4,1038.9934693510954,51.56707774953293,1003.62865391058,16.202262309017556,-2.04296875,100.79391429222738,5379.814453125,203.06639779425643,196.3648685528879,-216.048828125,2.031796455383301,5.120324707031273,-68.67435455322266,-142.3123016357422
547,2021-03-22 12,37.0,152.0,nan,0,0,8.1,320.0,2.404,23.3,55.4,1008.7,1023.4397814037444,14.753441071713155,1022.4147518820237,13.728411549992416,145.63134765625,76.36237257754385,5643.39306640625,1778.7518930039407,348.53434851367064,-432.8037109375,10.128827095031738,13.389886474609398,-550.6549072265625,-307.4861145019531
563,2021-03-28 06,54.75,170.0,nan,0,0,37.7,770.0,6.151,50.3,63.0,971.6,1022.3679827544447,50.78289974663221,992.295882247962,20.710799240149527,71.65869140625,128.07068153330624,5339.0439453125,222.9964125367025,184.1263491408002,-267.3134765625,2.926415205001831,1.7049804687500227,89.34611511230469,-93.89797973632812
585,2021-04-06 12,32.25,149.75,48.0,0,1,9.1,510.0,1.808,22.4,37.8,1005.7,1019.1959818731204,13.509824646557945,1011.0137344506467,5.327577224084166,92.9248046875,14.654209068336165,5696.19921875,1994.8612669613965,330.3937491095327,-232.50244140625,5.785512447357178,18.471063232421898,-189.54425048828125,-324.9346618652344
584,2021-04-06 12,43.5,160.5,nan,0,0,10.9,320.0,3.315,27.6,42.0,1009.5,1025.8051743046003,16.335874988194064,1016.6312178453629,7.161918528956676,66.857421875,52.19371843456784,5530.1064453125,1996.3706585085079,290.79767573436055,-250.9326171875,9.153215408325195,4.861535644531273,-204.9464569091797,-435.10858154296875
585,2021-04-08 00,43.5,157.5,12.0,1,1,45.0,520.0,9.047,64.6,61.0,967.0,1018.8364088336741,51.82743666570536,1000.8989504854916,33.88997831752283,21.5185546875,118.81240891322653,5481.287109375,1655.9123491752507,277.56895037541085,-416.75927734375,12.094074249267578,2.2282348632812727,18.78298568725586,-114.83360290527344
599,2021-04-14 00,52.5,209.75,nan,0,0,22.9,430.0,5.254,39.3,40.2,996.4,1033.249504119874,36.83123019409277,1019.209861324054,22.79158739827278,4.18359375,118.26449412493108,5354.748046875,1220.0482929199477,257.9065112929995,-294.86083984375,1.918798804283142,4.222680664062523,-136.86695861816406,-446.9237365722656
612,2021-04-18 06,39.75,187.0,nan,0,0,14.4,400.0,3.561,32.0,37.8,1006.2,1035.0429440848684,28.843359123930895,992.8146863017437,-13.384898659193823,11.11962890625,-207.2315604645399,5504.5478515625,884.8121764912779,346.0709296987691,-163.16259765625,3.82942533493042,11.889093017578148,-154.8710174560547,-274.8840637207031
618,2021-04-21 12,45.5,148.0,nan,0,0,14.2,350.0,3.981,31.8,42.9,1003.4,1024.5519052351037,21.19942720775998,1003.0891923817783,-0.2632856455654746,-246.87841796875,24.544709671428347,5174.68603515625,203.4396741640274,196.71972578747227,-310.12451171875,13.51305866241455,0.29842529296877274,-238.55003356933594,163.61410522460938
640,2021-04-26 06,33.75,153.5,12.0,1,1,29.9,430.0,6.947,54.6,63.6,981.9,1023.6824364811478,41.74780513349151,1009.9257044958482,27.99107314819196,114.5,-0.5107933397634938,5727.515625,908.9900110632418,313.6471456413235,-335.31005859375,7.262927055358887,16.581445312500023,-45.870487213134766,-445.7059326171875
651,2021-10-01 00,48.0,192.75,24.0,1,1,15.6,330.0,4.611,34.2,67.0,995.8,1026.6701916421414,30.91121947417264,1001.8282670786245,6.069294910655799,135.07861328125,-22.401938359549977,5641.8681640625,722.9761618235481,358.5257731222614,-326.00634765625,2.3801631927490234,11.238671875000023,-412.9664001464844,-184.4578094482422
664,2021-10-07 00,47.75,171.25,nan,0,0,19.1,310.0,5.984,40.2,52.7,992.5,1024.386852741455,31.84815645239246,1012.5398958349675,20.001199545905024,38.70166015625,160.88872372124615,5518.79248046875,1099.9537502636213,333.23932769954286,-297.52490234375,4.487180709838867,10.959710693359398,-317.25933837890625,-549.551513671875
682,2021-10-19 00,45.0,184.75,nan,0,0,14.5,300.0,4.736,34.5,44.0,1001.6,1029.5493648282495,27.97099568762451,989.7602670701235,-11.818102070501482,213.48486328125,44.45521315556444,5715.5146484375,1796.6168744503402,332.1958001187135,-347.65771484375,4.406752586364746,13.166833496093773,-209.07078552246094,-253.3294677734375
700,2021-10-21 12,54.75,183.75,12.0,1,1,41.4,500.0,8.605,57.7,67.6,956.4,1014.3204239741108,57.91557778270453,989.0361966306184,32.631350439212156,124.71435546875,-82.41025916045028,5505.3779296875,792.5337960346583,305.0426436008035,-406.873046875,4.0457024574279785,6.079827880859398,159.85890197753906,-645.5149536132812
698,2021-10-21 12,43.5,157.5,nan,0,0,12.8,320.0,3.93,31.2,37.8,1001.3,1021.763504446111,20.48848003204853,984.214669117612,-17.060355296450552,-1.87744140625,130.80284900472762,5507.5322265625,1082.0881825557856,264.06002368244526,-245.09375,8.179475784301758,13.078790283203148,-257.20611572265625,-616.0562133789062
706,2021-10-23 12,41.0,159.75,18.0,1,1,24.8,530.0,4.858,42.8,55.3,989.0,1027.1753350461888,38.20994197978257,1001.5625927968313,12.597199730425018,136.90185546875,135.31413386777345,5693.626953125,941.6266950660296,256.1518918104761,-268.66015625,8.552903175354004,17.480187988281273,-265.203369140625,-623.3265380859375
722,2021-10-30 00,51.0,201.0,nan,0,0,33.1,790.0,5.321,46.4,57.6,972.9,1022.2198027971324,49.36048883228864,990.7904247505543,17.93111078571053,21.1123046875,-13.222942415946566,5431.955078125,616.0224344065829,186.5275032927452,-374.89404296875,1.809134840965271,6.877557373046898,243.53997802734375,-202.46563720703125
732,2021-11-02 06,43.5,222.25,18.0,1,1,16.1,460.0,3.61,32.4,52.4,990.5,1017.4472723094289,26.934943207866354,1010.6023753894849,20.090046287922405,129.17724609375,44.73511884049152,5585.365234375,1288.9907591406673,240.67920206886646,-211.65283203125,3.188702344894409,12.379418945312523,-212.61756896972656,-261.81719970703125
737,2021-11-03 18,39.25,158.0,12.0,1,1,23.3,560.0,4.428,41.3,67.9,991.5,1018.2756717066957,26.729284987945675,1003.9730633282823,12.426676609532251,111.48974609375,57.88861306682434,5644.67431640625,1525.1582917343571,244.4035531720678,-144.12890625,6.215558052062988,19.765283203125023,27.645702362060547,-265.47601318359375
750,2021-11-09 00,41.5,198.75,nan,0,0,9.9,450.0,2.19,22.4,34.1,1000.8,1023.6187123560062,22.79638569584995,987.4910516907026,-13.331274969453602,58.3671875,-23.927894633528773,5557.77197265625,1587.4136058283461,303.3302032303283,-183.22021484375,3.617337703704834,15.280786132812523,-314.89556884765625,-385.19622802734375
781,2021-11-16 18,37.5,179.0,nan,0,0,10.9,280.0,3.779,30.6,38.8,1004.6,1018.4182205031063,13.82593534685634,1012.9990447861543,8.406759629904286,141.3466796875,-28.9616054648617,5674.24267578125,1998.7681081992985,299.9885461095371,-248.50390625,6.56210994720459,20.901147460937523,-160.96189880371094,-374.8182373046875
788,2021-11-18 18,49.5,144.25,nan,0,0,11.2,610.0,2.074,20.8,37.2,1004.1,1026.2952065399825,22.239603512638723,994.122097374041,-9.933505653302745,-35.2490234375,-129.38715822189263,5283.27783203125,1231.4706913197965,249.56839146877172,-296.7783203125,10.215182304382324,nan,-199.483154296875,-156.62950134277344
785,2021-11-18 18,53.25,172.5,nan,0,0,22.2,620.0,3.901,33.9,45.3,993.0,1021.5180186241519,28.497327706183114,1001.7290519884798,8.708361070511046,-36.279296875,133.23550090827842,5236.8017578125,472.90021799363626,182.015725280275,-254.08251953125,2.0969197750091553,nan,72.29041290283203,-10.632155418395996
792,2021-11-20 12,36.25,162.75,24.0,1,1,16.5,300.0,5.241,39.3,55.5,997.2,1024.0274482079287,26.836041957928728,1011.0206490343269,13.82924278432688,163.43408203125,-38.903023786602965,5694.64111328125,1551.0746087012587,339.93869311404353,-337.59423828125,5.956268787384033,22.058160400390648,1.3002642393112183,-419.742919921875
796,2021-11-22 00,48.25,221.5,12.0,1,1,18.1,460.0,3.925,33.1,56.8,994.9,1021.5077746699603,26.587852794960327,1013.0584752139857,18.13855333898573,197.5400390625,176.8662114613041,5536.89990234375,1095.745686008548,254.98804088459661,-185.6630859375,1.9101210832595825,9.220513916015648,-206.06019592285156,-453.63214111328125
804,2021-11-25 12,46.75,170.5,nan,0,0,16.3,510.0,3.296,30.1,43.4,991.2,1012.081356189642,20.88689818182945,995.3533905533844,4.158932545571929,6.4111328125,0.19948323825311354,5372.28955078125,1995.4388255629642,269.2036595174221,-354.22412109375,6.409378528594971,7.603265380859398,56.81440353393555,-258.3052062988281
814,2021-11-28 00,51.5,173.0,nan,0,0,30.2,600.0,5.573,45.0,53.8,972.2,1021.5064384096634,49.32485881981961,991.5644085746884,19.38282898484465,-2.0126953125,-66.90148868101919,5312.90966796875,361.8271754652231,182.74155665046558,-384.0341796875,2.059659957885742,5.225823974609398,204.98577880859375,-31.980632781982422
