track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu
129,2020-11-15 06,41.5,168.0,nan,0,0,25.8,420.0,6.07,46.6,66.0,994.1,1028.879764613232,34.817752894482055,1022.1549928684092,28.09298114965918,189.1171875,-13.723389998096806,5675.34375,528.1632840675201,282.0588751133998,-208.01953125,9.112160682678223,17.735559082031273,-236.4669952392578,-402.21417236328125
141,2020-11-20 18,58.0,195.0,nan,0,0,30.6,610.0,5.567,43.2,64.0,969.6,1004.7657608496035,35.1514420019472,987.9628373222436,18.34851847458731,69.3447265625,62.96008377103899,5296.740234375,208.69661217371612,200.73234390728197,-336.70556640625,20.782777786254883,4.628686523437523,-23.859617233276367,-61.080631256103516
151,2020-11-22 12,48.5,186.0,18.0,1,1,25.1,620.0,4.51,39.5,70.9,979.2,1022.2227277587388,43.057566625926256,986.2933445642977,7.12818343148524,225.19384765625,197.71246858344045,5560.8359375,1300.1557743170995,317.37646167862965,-261.974609375,3.0168581008911133,7.104882812500023,-276.099609375,-473.08453369140625
153,2020-11-22 12,53.0,148.0,nan,0,0,23.3,510.0,4.657,37.3,58.8,985.0,1029.8579271841936,44.86787591466236,988.143814206226,3.1537629366947613,-130.57958984375,-84.74288757007899,5140.1142578125,278.5194308340387,183.44399226328468,-431.5947265625,7.654432773590088,3.0349670410156477,-3.9000940322875977,-207.56492614746094
154,2020-11-22 12,49.0,220.25,nan,0,0,10.0,330.0,3.02,24.9,45.4,1005.5,1031.6302747606126,26.104884135612565,1013.4157268785646,7.890336253564556,113.3056640625,74.42168357920563,5441.52392578125,560.2522565562152,352.52482101088714,-122.58740234375,1.7380183935165405,10.900109863281273,-369.1890869140625,-381.5736999511719
167,2020-11-26 18,37.25,209.0,nan,0,0,6.1,310.0,1.849,19.0,35.9,1017.7,1031.226972931192,13.496687286660745,1021.0238949111161,3.2936092665848946,42.30322265625,-8.340888160035401,5554.796875,1579.2170870594655,343.85663451508145,-185.6162109375,3.1051621437072754,19.662561035156273,-207.08615112304688,-282.68572998046875
170,2020-11-28 06,40.75,151.25,18.0,1,1,18.0,540.0,3.5,33.8,46.5,995.4,1030.6038692742097,35.20897181327223,1010.1499963104318,14.755098849494289,67.5625,81.6126162395464,5511.97607421875,742.8669479875456,280.67909556714517,-295.52783203125,12.304551124572754,15.293572998046898,-370.5775451660156,-545.93115234375
175,2020-11-30 18,52.5,165.75,nan,0,0,6.3,440.0,1.436,14.1,29.6,1000.1,1024.8951161267553,24.773656165817783,962.3982328377239,-37.72322712321363,-106.68310546875,-41.15478405396503,5160.32861328125,1659.6137980252045,261.1544527206178,-343.84521484375,3.952685832977295,4.932153320312523,26.190378189086914,-178.64503479003906
178,2020-12-02 12,38.75,202.5,12.0,1,1,13.6,230.0,5.71,37.2,59.8,994.3,1013.7218043316341,19.373293589446575,1001.5688882927184,7.220377550530884,74.27587890625,43.28882593349748,5506.2333984375,1992.036326258858,299.16815981904983,-396.51171875,2.735535144805908,16.001092529296898,-261.09716796875,-383.04315185546875
181,2020-12-04 00,39.75,163.75,18.0,1,1,17.9,440.0,4.048,36.0,71.2,993.3,1023.4235745130358,30.15312773569201,982.8707445004295,-10.39970227691424,161.79150390625,-62.903732827912634,5586.125,1348.259176361248,330.22347779442754,-345.74658203125,7.26161527633667,15.820916748046898,-419.03631591796875,-555.8890380859375
183,2020-12-04 00,46.0,209.5,nan,0,0,20.4,260.0,7.346,43.9,59.5,985.2,1014.3463667631537,29.177177310028696,1004.4076674225776,19.23847796945256,79.4580078125,186.94972390324813,5412.63427734375,1658.7113756398974,278.47021818606333,-409.60498046875,2.915729522705078,10.280694580078148,-229.1833953857422,-321.4905700683594
195,2020-12-08 12,45.75,169.75,nan,0,0,14.4,500.0,2.972,27.9,47.5,993.5,1017.498591333662,23.952814966474534,1003.3737075514897,9.827931184302201,19.64599609375,-143.08628630092346,5360.91455078125,1673.2725079414238,282.98611687011123,-369.25732421875,9.11401653289795,5.952172851562523,-201.26307678222656,-267.7483215332031
204,2020-12-11 12,36.5,201.75,12.0,1,1,15.9,390.0,3.974,35.4,60.1,993.1,1019.8422837926876,26.712278909875067,1001.0041307009199,7.874125818107359,4.35205078125,108.75120162496702,5511.25439453125,1314.710683121907,306.36222514576156,-236.49609375,2.429966926574707,16.624169921875023,-268.83197021484375,-491.9278259277344
199,2020-12-11 12,49.5,201.5,nan,0,0,31.1,390.0,7.837,51.5,54.0,972.6,1013.0841126719453,40.44080212507026,1000.3312628049512,27.687952258076166,184.375,186.8719039699546,5442.19775390625,1708.3462644552458,283.5276335430491,-293.05078125,1.5900683403015137,6.725823974609398,15.372343063354492,-132.71823120117188
207,2020-12-13 00,35.75,188.25,30.0,0,1,32.0,290.0,10.462,60.2,73.6,981.8,1017.377043578852,35.5329884030707,1010.8682342156678,29.024179039886576,180.40771484375,19.865656480126876,5677.73193359375,1994.8447342637828,341.7715093456246,-212.36865234375,4.0710272789001465,16.641168212890648,23.29890251159668,-354.7978515625
221,2020-12-14 12,42.5,162.5,0.0,1,1,16.9,170.0,10.313,46.9,69.3,981.0,1012.7359429625201,31.776104095332585,985.6685312974174,4.708692430229917,130.57666015625,-52.105974175939785,5479.443359375,1472.6322706848903,286.99600651432127,-421.203125,7.814586639404297,9.848779296875023,-515.699462890625,-218.5083770751953
246,2020-12-21 12,46.25,230.25,nan,0,0,13.9,340.0,3.925,31.1,41.7,1005.2,1025.21953977206,19.97448361971624,1011.4523029454858,6.207246793142076,176.81689453125,139.57108055422012,5488.61083984375,1997.2646176196506,187.76466262093155,-42.96044921875,4.313594341278076,11.469171142578148,-168.1643829345703,-299.883056640625
256,2020-12-25 00,51.0,159.25,nan,0,0,9.2,690.0,1.588,16.5,33.4,995.8,1016.6545821980326,20.827861006626335,985.0404544768303,-10.786266714575959,-97.435546875,-168.49639099162704,5147.99169921875,1987.401606841969,269.20142105888124,-390.65478515625,4.768021106719971,2.6893554687500227,-457.00006103515625,-219.08155822753906
266,2020-12-26 12,48.25,171.25,6.0,1,1,43.7,580.0,8.218,60.5,73.8,945.6,1016.83909044082,71.28208360488247,961.5520115971196,15.995004761182145,112.89111328125,171.4220228023036,5397.48193359375,223.18891189319055,184.75805826573904,-476.33251953125,6.921011447906494,3.7592407226562727,226.5940704345703,-69.66604614257812
278,2020-12-29 06,35.75,167.25,6.0,1,1,18.7,300.0,5.909,42.6,68.1,991.2,1021.5930781844659,30.367553282122117,998.3231216430067,7.097596740662993,86.09326171875,-14.535609575741333,5552.58984375,1479.3245169612248,332.339099722139,-391.82177734375,9.003571510314941,18.794274902343773,-109.06034851074219,-570.9779663085938
293,2021-01-04 18,49.75,204.25,6.0,1,1,26.7,390.0,7.005,47.6,61.6,956.9,1012.2801063824643,55.39961321840178,970.1802293817765,13.299736217713985,138.3935546875,33.4792222916202,5370.4638671875,787.4572454156398,261.80735230293294,-390.369140625,1.4099400043487549,6.208032226562523,-88.84894561767578,-217.12637329101562
289,2021-01-04 18,53.75,222.25,nan,0,0,24.8,470.0,5.364,40.5,60.6,969.0,986.3648684151925,17.368164313630018,996.7441342134398,27.747430111877293,98.72607421875,180.4349395302915,5293.93212890625,1999.4410015639926,253.9921620968745,-386.3837890625,5.404452800750732,6.872766113281273,19.756553649902344,-7.059332847595215
307,2021-01-07 00,37.75,144.5,0.0,1,1,12.4,520.0,2.531,27.1,46.7,1000.0,1033.9581336531232,33.93725962968574,1000.9093026314113,0.8884286079737649,32.6943359375,104.48757053574187,5427.70263671875,1254.1882672040197,280.0654136708954,-479.283203125,14.474960327148438,19.048486328125023,-586.2560424804688,-698.3900146484375
306,2021-01-07 00,38.5,171.75,30.0,0,1,14.4,470.0,3.068,30.3,50.0,996.3,1014.1848200707516,17.905340090282834,998.342627690193,2.0631477097242623,176.18798828125,7.112369697326218,5551.640625,1990.0370259989988,316.79795154118557,-388.43017578125,7.724860191345215,12.716088867187523,-344.1372985839844,-396.35797119140625
311,2021-01-09 06,44.5,153.0,nan,0,0,8.3,280.0,3.025,24.7,43.9,994.9,1020.7690180937672,25.88449660939216,962.5037033049422,-32.38081817943282,-185.74072265625,-53.63741490056257,5118.10009765625,1092.1153442990226,327.8162073045658,-430.8134765625,12.871081352233887,2.4781433105468977,-250.2130126953125,-685.849365234375
316,2021-01-12 06,57.25,168.5,nan,0,0,9.8,440.0,2.298,20.1,39.2,997.2,1021.7445472811853,24.535929117122805,968.5224600505488,-28.68615811351367,-113.404296875,17.4637643855649,5041.04833984375,1512.6945320704158,262.47835383771076,-261.005859375,8.132720947265625,1.8882385253906477,-43.47080993652344,-97.78668212890625
330,2021-01-13 18,43.0,165.75,0.0,1,1,35.1,480.0,7.447,55.3,79.7,971.9,1018.7555828053404,46.889982219402896,989.0576940503673,17.19209346442983,7.26123046875,-92.215692815428,5371.88037109375,203.66325496798976,342.5970629341105,-300.55908203125,8.413971900939941,6.066094970703148,42.882144927978516,-462.35906982421875
348,2021-01-18 00,36.0,161.75,24.0,1,1,17.6,400.0,4.314,37.9,67.7,997.1,1018.6132517296184,21.476349874149605,1010.6428867689795,13.505984913510702,205.2841796875,-13.345919496056485,5676.95556640625,1999.9573824727859,302.68031931132793,-354.19140625,5.938482761383057,17.220666503906273,-272.8570251464844,-418.4583435058594
352,2021-01-19 12,42.75,153.25,6.0,1,1,21.1,320.0,6.385,43.8,66.0,987.9,1033.8418088066123,45.951488982393585,979.7994274170321,-8.09089240718663,-149.70654296875,94.67666789013882,5190.4375,824.7599318862307,325.9579558840353,-429.1181640625,14.068928718566895,2.7885375976562727,118.07228088378906,-557.2965087890625
354,2021-01-19 12,42.5,168.5,6.0,1,1,25.6,280.0,8.949,52.1,67.7,976.6,1018.9253442886418,42.29857426911053,991.8354460334929,15.208676013961622,60.00537109375,44.54864979781168,5403.203125,1774.8823647763854,292.77364089640145,-429.1181640625,9.307926177978516,6.655847167968773,-161.3736114501953,-588.49853515625
366,2021-01-24 00,31.25,148.0,36.0,0,1,15.1,590.0,2.716,32.1,50.8,1003.4,1028.2826504749744,24.88665438122439,1014.5276044606783,11.131608366928276,116.04296875,-16.778172969435833,5681.54443359375,1973.8242468824174,359.31013415526695,-126.01416015625,8.534324645996094,20.042138671875023,-22.292903900146484,-401.41534423828125
366,2021-01-25 12,35.25,164.75,0.0,1,1,34.2,480.0,7.25,57.6,76.3,976.6,1030.9992840389843,54.38935972257809,999.7291012876349,23.119176971228626,112.947265625,108.58543506364147,5606.56787109375,1600.3999822311341,330.038578198499,-356.44677734375,6.426025867462158,15.158074951171898,-2.373429536819458,-415.2826843261719
390,2021-01-30 12,48.75,222.0,nan,0,0,16.3,810.0,2.777,28.0,44.3,989.9,1034.9184899484474,45.04226924532236,1003.0383625389686,13.162141835843613,-41.23974609375,-11.343276417028742,5250.884765625,215.76452257363098,205.2186206389488,-241.08447265625,1.8105947971343994,8.047875976562523,-94.5923843383789,-151.4378204345703
399,2021-02-03 12,57.25,215.0,nan,0,0,15.7,640.0,2.788,25.1,32.0,1002.4,1014.11566255576,11.762391071384968,1010.477499788091,8.124228303715995,206.67822265625,-89.9047910426969,5384.197265625,1990.2022730612719,215.6791281722922,-71.0859375,8.65925407409668,4.759790039062523,-309.6444091796875,-166.2377166748047
410,2021-02-06 06,53.5,226.25,nan,0,0,17.9,580.0,3.237,28.7,38.1,1014.1,1038.2906878124036,24.223243964747326,1014.3910009341306,0.3235570864743522,222.01806640625,-254.87878142578967,5431.44580078125,1973.7507095854785,359.51999946583885,-105.88427734375,4.266777992248535,7.721795654296898,-578.2058715820312,-361.42132568359375
424,2021-02-09 18,41.5,172.75,0.0,1,1,28.4,330.0,8.407,53.4,65.6,968.9,1014.7061165145994,45.804016905224444,987.8404861117076,18.938386502332605,-1.14892578125,55.39754958525677,5385.4921875,665.294671415197,272.3892669321427,-416.390625,7.479172229766846,10.990777587890648,-138.90060424804688,-476.2389831542969
441,2021-02-13 12,49.5,193.75,nan,0,0,35.0,560.0,6.735,51.5,63.6,954.5,1003.6435772927864,49.161643699036404,977.1828812736363,22.700947679886326,234.04150390625,212.4535842758622,5437.6123046875,1348.3208219602163,244.64957141276068,-398.74658203125,2.489955186843872,4.341455078125023,169.6398468017578,-173.8885040283203
455,2021-02-19 00,56.5,220.75,nan,0,0,37.1,480.0,8.043,53.9,59.3,966.2,1022.2196990543065,56.03061214024399,998.6458190225578,32.456732108495316,188.9169921875,132.831977547228,5363.80224609375,1751.360108603738,359.4980499876534,-159.03369140625,6.530341625213623,5.199945068359398,113.60601806640625,101.3888168334961
474,2021-02-24 00,49.75,203.75,36.0,0,1,13.4,530.0,2.677,25.0,45.3,1004.4,1024.932904214655,20.493634195123832,1018.9877579964815,14.548487976950241,255.1865234375,124.71977199457821,5497.8994140625,1445.4878388741758,296.98104229630707,-173.4775390625,1.307407021522522,5.223931884765648,-417.7326354980469,-418.9169006347656
474,2021-02-25 12,55.75,225.75,0.0,1,1,26.4,600.0,4.927,39.7,69.6,988.5,1046.2229754705422,57.765455939292224,995.3365799678546,6.879060436604618,142.0908203125,107.2177245689199,5327.26171875,1890.3509831323377,359.52579984158467,-111.17333984375,6.791353225708008,5.989160156250023,-91.33757781982422,-117.27117156982422
496,2021-03-04 06,43.5,227.0,nan,0,0,12.0,500.0,2.523,25.1,43.3,994.3,1023.2816249769767,29.031014625414173,1007.4721152066691,13.22150485510656,19.4755859375,109.8449666517783,5392.0634765625,1007.628851316507,257.0599473137315,-356.373046875,2.8825278282165527,10.635461425781273,-310.1805419921875,-358.9715881347656
507,2021-03-09 00,46.5,224.5,nan,0,0,16.6,580.0,3.026,29.0,45.0,1004.3,1033.7008640428442,29.43346902331291,1004.7595206691309,0.4921256495996431,-91.40234375,6.063107164219022,5227.38623046875,223.24172391576786,184.91786369499926,-208.6171875,1.7735328674316406,8.937677001953148,-58.203670501708984,-47.50971603393555
508,2021-03-09 00,30.5,156.25,nan,0,0,6.8,350.0,1.884,21.6,43.8,1014.3,1027.1722681981169,12.893581674679353,1016.5264190480698,2.2477325246322835,33.58935546875,31.889741737088322,5613.12255859375,1973.8268070831807,359.3047142099002,-204.63427734375,3.827460289001465,19.733544921875023,-206.95022583007812,-412.15289306640625
532,2021-03-16 00,47.0,153.5,nan,0,0,13.7,730.0,2.328,24.2,35.8,994.8,1015.859918170888,21.034356647450522,996.5252004676713,1.6996389442338113,104.384765625,129.50986156988046,5423.07373046875,1752.7216388432394,270.9032757929141,-296.24267578125,8.346038818359375,1.1377197265625227,-14.760169982910156,-63.19776153564453
545,2021-03-21 18,44.0,186.75,nan,0,0,36.0,480.0,7.712,56.3,59.4,981.8,1033.7348230423456,51.951253706408124,1003.1428565164615,21.359287180524007,30.123046875,106.70102366527573,5430.9951171875,203.8863611828161,197.13392798259855,-255.626953125,4.015839099884033,7.685876464843773,-130.35084533691406,-124.92967224121094
557,2021-03-26 00,37.5,191.75,nan,0,0,21.6,490.0,4.568,41.4,45.8,997.2,1034.9757738440637,37.737980875313724,1005.4286558775452,8.190862908795225,-21.48193359375,76.89525026526138,5486.9423828125,223.5097386622751,185.66345739581868,-213.65185546875,3.52215838432312,12.483850097656273,18.24888801574707,-148.8583221435547
577,2021-04-02 18,44.25,169.0,nan,0,0,8.2,370.0,2.188,20.9,35.4,1014.0,1031.0230650841559,17.00267934196836,1023.6620137111478,9.641627968960279,14.84228515625,66.64170057800487,5449.35546875,1667.6022421728123,342.84188357177976,-259.1171875,8.441280364990234,3.4477172851562727,-294.0053405761719,-279.7245178222656
585,2021-04-07 12,40.25,154.75,24.0,1,1,38.8,410.0,9.403,62.4,60.6,973.6,1019.680164651441,46.11772568659728,1005.3519111431685,31.789472178324786,54.6748046875,93.72822043473707,5557.9638671875,1858.4123133540493,294.3389875602179,-387.2470703125,10.351158142089844,10.717462158203148,43.95255661010742,-300.2410583496094
578,2021-04-07 12,30.25,217.75,nan,0,0,7.8,630.0,1.371,19.5,34.7,1013.6,1035.0522420851846,21.482723042215866,1016.1459580241492,2.576438981180445,-132.21435546875,-6.824750131320384,5493.72509765625,255.05822543674873,250.84848184719166,-156.181640625,2.173912286758423,19.052850341796898,35.488319396972656,-229.5172119140625
587,2021-04-07 12,58.0,179.0,nan,0,0,29.1,360.0,7.795,48.1,53.2,999.8,1034.7976053053858,35.04491975851079,1015.7935340809242,16.040848534049246,2.47509765625,87.24069515039672,5276.95166015625,200.67165012485853,253.81093080185926,-125.38427734375,6.773146629333496,2.2566467285156477,-216.58204650878906,-394.53497314453125
589,2021-04-09 18,38.75,187.25,nan,0,0,8.5,530.0,1.586,18.5,33.2,1015.7,1023.1140819927443,7.373786582588082,1022.9306787663328,7.19038335617654,150.05419921875,-13.589474101368213,5654.908203125,1987.335708425414,311.29113562593443,-312.0966796875,3.2094106674194336,12.410607910156273,-61.48088836669922,-188.93307495117188
611,2021-04-17 12,39.5,211.0,nan,0,0,13.1,850.0,2.13,25.3,35.0,1001.9,1024.9875755957482,23.10030752934199,1009.0642694452474,7.177001378841169,-131.6640625,57.23035143642692,5357.4580078125,524.4213869137511,221.40767423560345,-344.65087890625,2.5793888568878174,12.797509765625023,-181.81292724609375,-448.6601257324219
619,2021-04-20 12,34.25,161.25,nan,0,0,5.7,420.0,1.292,16.0,31.7,1013.3,1021.0027486239889,7.7207051669576,1017.9942326064551,4.712189149423807,41.5029296875,-24.7328447826002,5627.10205078125,1997.2243486872983,313.6264521468237,-325.8095703125,4.949066162109375,16.933404541015648,-232.39549255371094,-434.824462890625
618,2021-04-20 12,47.5,144.5,nan,0,0,20.6,400.0,5.178,39.4,44.8,992.3,1021.5741308048362,29.23434808999241,1009.973506385581,17.633723670737254,-151.73583984375,48.35366184177649,5245.5927734375,278.65111282372254,183.8649736991452,-299.46142578125,8.524176597595215,-0.7425292968749773,-153.95556640625,38.48126220703125
631,2021-04-24 18,40.75,179.5,nan,0,0,17.9,460.0,4.011,35.9,41.8,988.0,1015.9523339651524,27.928835429996184,1002.4303307302539,14.40683219509765,45.12158203125,116.25072727841189,5562.60693359375,909.2374057002146,233.58537909276606,-312.7578125,5.249690055847168,11.446405029296898,-218.73593139648438,-450.195068359375
646,2021-04-29 12,57.0,220.0,nan,0,0,7.9,620.0,1.533,14.9,33.4,1000.6,1020.4532017377435,19.825638261180984,1011.3425725256345,10.715009049072023,71.38916015625,78.24861437123656,5406.8876953125,1151.3400427939348,221.06962530094418,-202.11669921875,7.766529560089111,6.514154052734398,-262.2201232910156,-249.2661590576172
644,2021-04-29 12,51.25,208.75,nan,0,0,7.7,800.0,1.319,14.2,22.1,999.0,1016.3482025619121,17.361874436912103,1002.9039126636987,3.9175845386987476,-66.1904296875,115.72938749222943,5326.130859375,201.72615863376896,195.01623516198268,-202.11669921875,1.6917028427124023,5.371484375000023,-62.74660110473633,-176.6602020263672
651,2021-10-02 00,55.0,219.75,0.0,1,1,50.7,400.0,12.526,69.4,90.6,957.6,1026.9517505012836,69.36605714190864,1006.814646645288,49.22895328591301,54.24462890625,56.70393415661458,5451.41748046875,200.37585069703377,253.79748454722693,-361.375,7.368956089019775,10.529779052734398,22.70574188232422,-471.4644775390625
654,2021-10-02 00,39.5,147.75,0.0,1,1,41.8,320.0,12.787,69.4,72.7,970.1,1015.5265713089176,45.393392597980096,1010.511229508711,40.37805079777354,224.23486328125,92.86340393901946,5880.71875,1751.572405939883,296.01660854876235,-204.48876953125,10.047136306762695,19.939874267578148,43.211143493652344,-247.4412078857422
652,2021-10-02 00,38.75,179.5,nan,0,0,11.1,720.0,1.814,21.8,42.1,1008.7,1023.1753093290372,14.49757495403719,1014.1179826884886,5.44024831348861,48.10498046875,32.69242506573281,5713.6611328125,223.41450168015226,354.43208246133656,-22.25,5.557900905609131,20.907678222656273,-73.84744262695312,-157.07395935058594
682,2021-10-17 12,36.25,167.0,nan,0,0,13.7,260.0,5.033,36.4,41.7,1004.2,1018.8530251600638,14.671018324126294,1016.6778770029287,12.495870166991153,162.67724609375,54.398977418362435,5794.541015625,1997.2872811759999,316.8199259277648,-357.22265625,6.54019021987915,23.339410400390648,14.813401222229004,-49.039669036865234
700,2021-10-21 00,50.75,173.25,24.0,1,1,30.2,560.0,5.715,45.3,61.4,974.9,1016.4593932655018,41.51725459362683,999.056244780655,24.114106108779993,152.55078125,-37.061635021442555,5569.33447265625,1079.8856388822253,340.2466332113166,-366.42822265625,3.447455406188965,7.344323730468773,-224.80386352539062,-583.6629028320312
706,2021-10-23 00,37.5,155.5,30.0,0,1,18.6,590.0,3.378,34.9,66.8,997.2,1027.1533485362172,29.93038711043596,1010.7448286486763,13.521867222895025,147.435546875,115.54411719689908,5751.4248046875,1290.302694120496,283.4445327951905,-295.92822265625,8.552903175354004,23.045465087890648,-229.53326416015625,-438.739013671875
714,2021-10-26 06,36.5,145.25,0.0,1,1,23.8,290.0,7.876,50.3,78.1,994.4,1020.1234708001552,25.753536718123996,1017.1134087699938,22.74347468796259,128.88525390625,18.96220073558323,5731.40234375,1990.2756021532098,292.7575248959703,-134.001953125,9.980459213256836,23.434167480468773,54.392189025878906,-429.32098388671875
728,2021-11-01 12,49.5,218.75,nan,0,0,14.6,640.0,2.628,25.6,40.4,988.9,1013.1966567398144,24.261476075751943,994.1219348240077,5.186754159945167,97.2216796875,79.33727361266286,5487.15478515625,1911.4579481892333,232.05895567267086,-251.27685546875,2.0623769760131836,8.863183593750023,-213.52276611328125,-57.9154052734375
737,2021-11-03 06,37.5,150.75,24.0,1,1,19.8,520.0,3.978,38.1,54.3,994.4,1018.2341875111139,23.851191905645123,1002.3907140286785,8.00771842320978,92.79541015625,54.888235147773486,5656.25048828125,1534.4892165597612,252.76244440393032,-137.494140625,12.40890121459961,21.142297363281273,203.6675262451172,-347.53076171875
746,2021-11-07 00,40.0,177.25,nan,0,0,7.6,310.0,2.488,22.9,47.9,1006.0,1023.5250415492551,17.508684127380093,1011.5065416096197,5.490184187744717,176.6103515625,150.80603852119657,5677.82470703125,1118.323728259098,288.40490855055117,-146.99365234375,8.618917465209961,18.604241943359398,-296.314453125,-327.85809326171875
776,2021-11-16 00,36.25,188.5,nan,0,0,8.6,350.0,2.343,23.6,35.3,1010.7,1021.5454764017973,10.85138460492226,1009.3291737078987,-1.3649180889763102,-6.29833984375,-51.34603871911827,5547.51708984375,1973.806969193857,359.3492410515256,-104.1611328125,4.93631649017334,20.359246826171898,-3.9929206371307373,-332.16436767578125
785,2021-11-17 18,51.0,165.75,nan,0,0,9.8,570.0,1.833,18.3,32.2,1000.6,1021.4526134443997,20.88516959674348,1004.5837331260954,4.016289278439103,-97.16357421875,99.80449058165706,5210.64599609375,603.370636966831,225.19734925449723,-273.8212890625,4.7633466720581055,6.273156738281273,-159.57308959960938,-263.0081481933594
792,2021-11-20 00,35.25,157.0,36.0,0,1,5.7,320.0,1.708,18.4,39.8,1008.9,1024.18251242805,15.282915260081154,1013.1587554600403,4.259158292071561,86.3759765625,-29.120195398049308,5630.83837890625,1487.2934807759295,345.05187842154635,-309.27490234375,7.557727813720703,22.189843750000023,-226.63172912597656,-400.3310546875
792,2021-11-21 12,39.0,175.75,0.0,1,1,33.3,420.0,7.907,56.7,78.6,978.0,1023.1220306331697,45.14864196129474,1002.3536774171687,24.380288745293683,163.8271484375,-6.764609610207215,5642.84375,1767.277626371323,309.9745625509588,-270.61962890625,8.625720977783203,18.329736328125023,20.730939865112305,-414.5860900878906
796,2021-11-21 12,43.75,216.0,24.0,1,1,9.4,390.0,2.333,22.3,48.7,1006.9,1022.8528617834936,15.992388150681109,1017.9574282576532,11.096954624840691,184.681640625,180.37889119229044,5592.87060546875,1552.7487660863649,279.0753023752641,-240.50634765625,3.353870153427124,11.354089355468773,-387.2183532714844,-345.3678283691406
