track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw,dt,gfs_f024_kt
792,2021-11-21 06,38.5,171.75,6.0,1,1,29.9,380.0,7.746,54.2,69.5,981.0,1022.6671966909581,41.66914981595812,1003.4521058513228,22.454058976322813,177.10888671875,-4.849608916171159,5663.1005859375,1600.766774284784,317.2342454896135,-285.451171875,7.260940074920654,18.610864257812523,87.04931640625,-454.65826416015625,26.28,2021-11-21 06,56.9
804,2021-11-24 06,44.25,167.25,nan,0,0,13.4,550.0,2.624,26.2,43.4,995.0,1010.198064988175,15.17304057411252,988.8048513098793,-6.220173104183232,93.57421875,1.3878895810574465,5513.05908203125,1998.617403121692,277.0224156022527,-409.767578125,8.921177864074707,11.668450927734398,-151.47267150878906,-333.6035461425781,13.36,2021-11-24 06,36.9
800,2021-11-24 06,47.5,160.75,nan,0,0,13.4,450.0,3.081,27.6,45.0,993.3,1007.9373668760398,14.645191583071096,996.5787296221226,3.286554329153887,50.5,-22.607637549710788,5420.2666015625,1653.3565275420085,273.80600911044655,-439.26953125,6.117203235626221,6.761437988281273,137.70509338378906,-283.4457702636719,15.13,2021-11-24 06,34.7
819,2021-11-29 00,50.75,193.75,nan,0,0,39.2,480.0,8.412,57.3,63.3,959.2,1004.9602817921955,45.805984917195474,987.1691103658245,28.01481349082451,26.38037109375,-19.569484166519302,5347.39794921875,994.0782614094186,248.05666436973917,-391.97900390625,2.7655086517333984,6.040795898437523,93.878173828125,-233.5706329345703,31.14,2021-11-29 00,43.6
850,2021-12-08 18,49.25,176.75,18.0,1,1,26.0,430.0,6.049,44.4,62.0,988.2,1029.3978234305566,41.14861688758788,1008.8973919072534,20.6481853642847,241.95068359375,83.6201024846998,5557.18798828125,1390.7940455200583,317.89205664194617,-278.34619140625,2.8339285850524902,5.382318115234398,-222.7734832763672,-632.4556884765625,24.17,2021-12-08 18,61.0
869,2021-12-16 06,35.25,165.25,6.0,1,1,17.2,160.0,9.957,46.1,67.3,998.9,1021.1950420585806,22.24612848436186,1017.7545494038612,18.805635829642483,102.8115234375,-14.676366577343408,5598.583984375,1995.644336439441,320.76349602331464,-348.171875,6.193885803222656,19.810205078125023,-35.463783264160156,-416.46649169921875,18.07,2021-12-16 06,50.6
888,2021-12-20 18,36.75,175.0,36.0,0,1,16.9,710.0,2.871,32.4,50.6,994.6,1016.4192891123163,21.834450245128778,1013.8567711660817,19.27193229889417,133.3720703125,111.44202186947317,5619.7001953125,1995.6308123984702,291.8838149651569,-253.376953125,5.0814080238342285,17.636437988281273,-126.64066314697266,-402.85308837890625,15.2,2021-12-20 18,53.0
903,2021-12-24 18,37.75,145.75,36.0,0,1,7.0,480.0,1.573,18.3,42.0,1007.4,1042.5928098929837,35.23880598673372,1000.3291759885213,-7.024827917728658,-24.9970703125,-135.2134458182221,5431.77587890625,1283.1291335131027,307.3834801493962,-384.8583984375,13.484319686889648,16.619409179687523,-479.27874755859375,-398.82586669921875,7.79,2021-12-24 18,54.4
901,2021-12-24 18,34.25,177.75,12.0,1,1,24.2,470.0,5.338,47.0,61.9,982.0,1020.5003157869855,38.46900475182929,1003.4728648687864,21.44155383363011,128.1787109375,98.85706453124673,5646.80029296875,519.6236010184275,233.52388667481102,-273.84033203125,3.245371103286743,19.476190185546898,3.6035408973693848,-221.5923309326172,19.82,2021-12-24 18,47.8
903,2021-12-26 06,48.75,161.25,0.0,1,1,25.7,420.0,6.298,45.5,62.5,966.5,1025.325334029301,58.822648482426075,981.6789019535136,15.17621640663856,1.302734375,209.10304901873423,5283.60009765625,784.7138984591794,261.7808541431749,-462.38671875,4.697245121002197,4.192102050781273,-54.86810302734375,-287.5785217285156,22.99,2021-12-26 06,44.1
928,2021-12-30 18,44.0,157.5,nan,0,0,23.4,600.0,4.231,38.8,63.7,986.9,1026.1850619183215,39.25903652769648,1002.8642424778386,15.938217087213616,66.78466796875,-90.52430672143637,5427.388671875,1483.90394199051,267.8482957121739,-485.4306640625,11.445833206176758,5.354699707031273,-154.73220825195312,-333.11798095703125,24.82,2021-12-30 18,43.9
942,2022-01-03 18,46.75,146.0,nan,0,0,27.0,380.0,7.023,48.2,61.6,983.5,1033.935213522511,50.4511436982923,986.3979872976995,2.913917473480751,-219.5859375,-80.86610393077245,5079.2177734375,334.1583035037409,183.26795942449348,-440.017578125,8.971854209899902,2.1549011230468977,168.05130004882812,-49.83608627319336,28.2,2022-01-03 18,43.5
956,2022-01-07 00,48.75,185.0,nan,0,0,20.1,530.0,4.191,35.9,46.2,971.8,1007.0476510134753,35.283734997850274,984.8743543966755,13.110438381050471,109.787109375,133.1566143388149,5385.85498046875,939.3169187140184,215.30560121738776,-381.99169921875,3.571666717529297,5.697686767578148,30.477153778076172,-128.60867309570312,18.22,2022-01-07 00,36.3
980,2022-01-11 18,40.0,188.5,6.0,1,1,18.4,490.0,3.817,35.5,55.6,980.1,1015.2842065421188,35.197353514775045,995.870073542498,15.783220515154198,70.74462890625,-34.82172387213705,5464.75341796875,1002.5077332116025,356.3473635285775,-386.25341796875,3.8746016025543213,13.158227539062523,-179.4234619140625,-333.0869140625,18.47,2022-01-11 18,58.9
1008,2022-01-18 18,36.75,164.25,18.0,1,1,13.6,570.0,2.658,29.1,60.0,978.7,1016.0931071221394,37.38796796198312,984.821704146352,6.116564986195726,-37.4423828125,13.826456130557574,5401.17919921875,804.4064365526792,296.18120878074274,-410.3037109375,5.768095970153809,17.430291748046898,-111.2117919921875,-585.793701171875,14.91,2022-01-18 18,53.8
1013,2022-01-20 18,35.0,155.5,18.0,1,1,10.8,500.0,2.229,25.2,52.0,995.2,1028.1858819459267,32.98257384045792,986.6340616876348,-8.569246417833938,-82.1826171875,-78.95839254654895,5361.2890625,695.6167520836162,342.9239837350847,-351.8154296875,7.4091877937316895,16.806756591796898,-248.1378173828125,-564.4482421875,9.6,2022-01-20 18,62.2
1028,2022-01-25 00,35.25,159.5,18.0,1,1,28.4,510.0,5.719,50.0,63.2,983.3,1022.8143060126706,39.50845884470186,1002.7128203711067,19.40697320313791,117.4375,-23.764464589116482,5573.7216796875,1997.9347725096725,344.97990767895107,-336.130859375,7.668136119842529,16.070977783203148,6.2438507080078125,-360.58294677734375,21.67,2022-01-25 00,58.2
1032,2022-01-26 18,35.75,150.0,36.0,0,1,13.9,240.0,5.564,37.9,47.2,999.3,1030.9572875001932,31.67402334003691,983.4110932659881,-15.872170894168107,9.48974609375,-117.51847451465592,5445.56201171875,1981.475603416624,354.1263266827412,-283.63818359375,7.473816394805908,16.872521972656273,-224.41390991210938,-383.58660888671875,13.85,2022-01-26 18,53.6
1032,2022-01-28 06,42.75,176.0,0.0,1,1,37.5,250.0,14.486,67.0,81.7,966.5,1008.4850305893831,41.936568675320586,1007.0445876061951,40.49612569213264,104.33203125,14.894131421009348,5424.9912109375,1205.5924871791688,268.6777710116894,-355.2431640625,6.227311611175537,9.971032714843773,-42.906776428222656,-233.1056671142578,35.85,2022-01-28 06,44.7
1052,2022-02-01 00,39.75,178.0,12.0,1,1,22.0,420.0,5.225,42.6,66.7,976.3,1009.7975060387041,33.469442073860364,1001.7237328957863,25.39566893094252,171.1572265625,15.36494986718344,5543.5185546875,1679.6866008164307,303.4149869934229,-510.1787109375,4.202662944793701,12.127191162109398,-257.3305358886719,-412.73138427734375,23.47,2022-02-01 00,60.3
1057,2022-02-03 00,36.0,174.75,12.0,1,1,16.0,340.0,4.529,37.3,62.9,985.1,1017.6682183545373,32.547063569381066,983.2694038112627,-1.8517509738935587,-7.28857421875,-104.3290961588072,5432.61279296875,1155.0899667276071,349.9298818016223,-417.78662109375,4.460792541503906,15.773583984375023,-203.06019592285156,-535.7828979492188,15.77,2022-02-03 00,67.5
1066,2022-02-05 12,36.75,160.75,18.0,1,1,16.0,410.0,3.867,35.2,55.0,986.7,1017.1947917533578,30.487150151795277,998.1782664957401,11.470624894177604,-5.56982421875,-18.15479652820364,5433.02734375,1102.0501000765219,304.350757693368,-426.35986328125,6.864612102508545,13.606896972656273,-369.9586486816406,-602.557861328125,15.32,2022-02-05 12,57.0
1085,2022-02-11 12,33.5,158.75,36.0,0,1,20.2,620.0,3.629,39.1,59.9,989.1,1025.125793869332,36.06225627167578,1000.5862663415863,11.522728743930088,-31.42578125,-41.37230589135789,5478.375,302.1855547533301,275.2704214361006,-303.52685546875,5.556888103485107,16.409539794921898,-93.75484466552734,-447.43218994140625,17.59,2022-02-11 12,54.2
1085,2022-02-13 00,38.5,173.5,0.0,1,1,48.8,640.0,8.616,69.2,79.0,949.3,1021.1499831385635,71.83235618543847,975.2026427425155,25.885015789390536,98.97119140625,124.40842557915371,5532.92822265625,202.87847669811913,285.8519385193573,-468.5126953125,4.396265506744385,12.548730468750023,275.6357421875,-96.21841430664062,36.31,2022-02-13 00,51.4
1093,2022-02-15 06,38.25,168.25,6.0,1,1,30.4,230.0,12.67,60.9,77.9,971.6,1018.6816754124715,47.04752013903396,998.5326624613376,26.898507187900123,125.21142578125,-90.7572918083929,5535.22802734375,608.8233774511068,309.0187893486586,-371.09375,6.8194451332092285,12.009942626953148,122.92304229736328,-330.6860656738281,29.19,2022-02-15 06,54.4
1101,2022-02-20 06,41.75,147.25,24.0,1,1,26.4,450.0,5.979,47.0,55.4,983.4,1028.1870158665645,44.82715258531448,989.7520824109552,6.392219129705154,71.73681640625,-117.38796974349847,5450.85498046875,896.2790399728972,280.59362176297043,-440.27783203125,14.656153678894043,7.173089599609398,-115.26676940917969,-452.7016906738281,26.59,2022-02-20 06,59.2
1121,2022-02-28 00,53.5,199.25,nan,0,0,6.2,250.0,2.397,18.9,29.1,996.5,1015.028668844904,18.53025575896652,996.5995835347157,0.1011704487782481,23.87353515625,81.01034262222794,5210.75,1998.5855662414758,282.878709475821,-223.146484375,7.509444713592529,3.7225585937500227,-147.39013671875,-59.98134231567383,8.27,2022-02-28 00,21.1
1140,2022-03-05 18,41.0,188.25,nan,0,0,10.0,260.0,3.682,28.5,52.4,1003.0,1020.226639063938,17.276199610813023,1008.5511628625608,5.600723409435773,56.115234375,98.28598789265168,5440.720703125,1627.016833538193,314.4895035998006,-389.02783203125,2.8537909984588623,10.792626953125023,-214.66812133789062,-231.5146942138672,11.96,2022-03-05 18,42.0
1159,2022-03-11 06,32.25,169.75,18.0,1,1,16.8,390.0,4.213,38.4,52.3,996.0,1021.2493698509894,25.27677463614566,1010.4723964001835,14.49980118533972,60.1796875,32.48412890995206,5632.1611328125,1140.309001063975,340.86500237329153,-257.9443359375,4.015237808227539,16.299615478515648,-214.96438598632812,-491.3111877441406,15.9,2022-03-11 06,65.3
1181,2022-03-17 18,29.5,173.75,30.0,0,1,15.6,200.0,7.366,43.5,59.9,997.8,1018.0924970367948,20.28109566960734,1014.4037332302377,16.592331863050163,74.11279296875,-12.454945122741089,5705.1787109375,1288.7662453422613,315.7913737727009,-305.419921875,5.380395889282227,20.095574951171898,-11.694658279418945,-320.3946533203125,16.36,2022-03-17 18,60.0
1186,2022-03-20 18,41.25,201.0,nan,0,0,16.8,650.0,2.956,30.8,56.1,995.9,1032.812116157748,36.92869330618555,1001.3906677650643,5.507244913501836,19.7041015625,163.2025437278283,5413.375,917.5657616684913,358.69485464107976,-253.76953125,2.3285062313079834,11.497888183593773,-407.3512268066406,-371.8797912597656,15.75,2022-03-20 18,43.5
1195,2022-03-25 12,46.75,173.5,nan,0,0,29.6,440.0,6.789,49.2,52.8,983.8,1028.2576363367148,44.45343711796477,1004.8121427240092,21.007943505259163,151.77685546875,15.240974146878468,5493.9013671875,1594.9468587496312,340.77018464188393,-245.6357421875,5.606112480163574,5.083551025390648,-245.1857147216797,-628.9552612304688,25.06,2022-03-25 12,42.3
1211,2022-04-02 12,46.25,184.25,30.0,0,1,10.6,490.0,2.19,21.7,41.8,1001.2,1026.4627233858575,25.281998288201294,990.0210370774216,-11.159688020234626,93.03271484375,30.44355701216791,5481.4228515625,1484.7249411740418,294.20224172914345,-332.18310546875,2.928999423980713,5.769219970703148,-585.99267578125,-376.3750305175781,13.54,2022-04-02 12,49.6
1223,2022-04-07 00,42.25,171.75,nan,0,0,19.7,660.0,3.378,33.9,48.1,997.4,1024.8306198319285,27.382621785053516,1006.8247993127665,9.376801265891459,27.83837890625,-108.87279302548515,5486.83642578125,1996.6432330416117,292.4110657969591,-227.77294921875,7.373948574066162,8.847589111328148,139.9748077392578,-171.45867919921875,17.8,2022-04-07 00,37.6
1262,2022-04-22 18,30.25,180.0,nan,0,0,6.8,320.0,2.058,22.5,42.6,1014.7,1026.5479549248917,11.842937835047906,1019.6186928210035,4.913675731159742,3.16357421875,-25.66789425499144,5661.1689453125,417.312850791487,316.69958494843206,-88.70361328125,3.5257203578948975,20.838952636718773,-50.53891372680664,-286.1492614746094,10.19,2022-04-22 18,33.0
1968,2023-10-08 06,48.75,185.0,nan,0,0,10.2,400.0,2.539,22.9,34.3,996.2,1014.2714540066116,18.118744045674134,990.6809734594218,-5.471736501515693,-15.30517578125,-114.18023619692548,5506.0107421875,1756.5200966328384,253.8437975050388,-206.18212890625,5.695815086364746,10.176751708984398,-333.3077392578125,-483.98675537109375,10.94,2023-10-08 06,44.6
1977,2023-10-11 06,45.5,162.75,0.0,1,1,34.1,450.0,7.655,54.3,72.5,974.1,1021.7315579309884,47.65630158333215,1005.1379851798915,31.06272883223528,119.7373046875,-25.777446316564884,5635.7724609375,973.1201972407897,358.8527492718445,-306.46044921875,7.012359619140625,13.972131347656273,-9.767107009887695,-642.814453125,29.55,2023-10-11 06,59.0
1991,2023-10-15 12,37.75,144.25,6.0,1,1,22.0,290.0,7.328,47.7,63.9,988.3,1019.037410260365,30.7338824283338,1010.4927417950046,22.189213962973326,63.38232421875,11.185563882250404,5690.88671875,1902.2560425974186,321.6669454775991,-288.044921875,15.907939910888672,24.156610107421898,-13.321828842163086,-420.8428955078125,20.47,2023-10-15 12,43.0
2033,2023-10-29 06,54.0,151.25,nan,0,0,8.6,370.0,2.158,18.9,30.2,1010.4,1022.5373038842297,12.116771657667186,996.4315257762522,-13.989006450310285,-12.978515625,39.101481314245106,5324.75634765625,1999.6138413231452,196.37767335547656,-159.25,6.837333679199219,5.943536376953148,-163.26402282714844,-80.9158935546875,7.72,2023-10-29 06,35.2
2068,2023-11-07 06,45.5,147.75,nan,0,0,21.0,600.0,3.807,35.3,55.6,993.8,1022.5670854037821,28.78827681003213,1008.7854344440486,15.006625850298633,181.10693359375,137.11846291944104,5621.05126953125,827.3885041881049,264.18116437666316,-253.76416015625,12.123583793640137,10.663903808593773,-352.5010681152344,-357.85150146484375,16.69,2023-11-07 06,49.6
2066,2023-11-07 06,35.25,191.0,nan,0,0,13.8,320.0,4.174,34.8,51.4,1010.1,1032.5371348889253,22.397974732675266,1021.4230716408124,11.283911484562395,37.26220703125,-74.3732048437586,5654.31884765625,1932.6989689043933,351.9166492257412,-272.76220703125,2.7450079917907715,19.738854980468773,61.64643859863281,-197.68905639648438,15.5,2023-11-07 06,34.2
2093,2023-11-18 12,37.75,198.0,30.0,0,1,17.9,520.0,3.553,35.0,53.1,999.6,1033.2023219911484,33.60503195208594,1010.8299224556796,11.232632416617093,58.447265625,-31.401072665549535,5609.4912109375,689.5080829219318,281.5294103268344,-182.30615234375,2.4442830085754395,16.496423339843773,-179.58773803710938,-337.4698791503906,13.36,2023-11-18 12,56.4
2102,2023-11-20 06,44.0,151.75,24.0,1,1,9.3,480.0,1.96,20.2,38.4,992.1,1022.7505708610396,30.62026080244584,976.6806038988173,-15.449706159776497,-61.38720703125,-8.179533157240154,5399.50244140625,624.7499671568023,264.8749700839922,-324.318359375,9.826677322387695,7.369042968750023,-331.1097717285156,-395.6002197265625,8.22,2023-11-20 06,66.7
2115,2023-11-29 00,47.0,160.75,18.0,1,1,26.8,570.0,5.048,42.6,51.6,975.2,1017.1381446385878,41.964865829994096,996.6498101368186,21.476531328224837,159.88818359375,106.69151176298455,5487.5576171875,1996.9202400061831,265.16468827992435,-364.04052734375,9.920456886291504,6.576531982421898,-319.6304016113281,-545.880859375,19.94,2023-11-29 00,62.6
2116,2023-11-29 00,51.5,210.0,nan,0,0,12.4,440.0,2.822,24.8,38.2,1001.3,1023.4345530660418,22.173322597291758,1011.4156096180202,10.154379149270198,133.720703125,121.76220977563713,5403.56103515625,1997.6085650963796,300.29095494890805,-277.79296875,1.721401333808899,8.386621093750023,-293.17987060546875,-355.8992614746094,14.08,2023-11-29 00,46.5
2118,2023-11-30 18,38.75,158.0,36.0,0,1,7.9,280.0,2.753,24.3,47.2,1001.8,1020.1131331979007,18.346775776025652,1002.828876438281,1.062519016405986,-11.2939453125,117.37754943800027,5468.77734375,1643.0022408638608,297.9778747997684,-360.02880859375,7.40798807144165,18.174249267578148,-686.441162109375,-556.933837890625,9.75,2023-11-30 18,33.0
2119,2023-11-30 18,54.25,203.75,nan,0,0,23.1,580.0,4.384,36.4,59.4,972.9,1009.1780179606021,36.29691444497712,984.3074669212097,11.426363405584652,96.12646484375,27.353538028425078,5326.17578125,1898.8386543991542,268.32411421965844,-286.2939453125,6.422529220581055,6.957452392578148,-1.113173007965088,-20.068635940551758,24.87,2023-11-30 18,43.2
2118,2023-12-02 06,48.5,194.5,0.0,1,1,26.8,410.0,6.558,46.5,73.4,970.9,1012.5617903912645,41.64205162173323,976.987255712794,6.067516943262717,85.705078125,124.75517492983543,5405.91455078125,1989.7503946322627,265.966093037428,-250.38916015625,1.9718745946884155,7.782556152343773,-66.17617797851562,-437.8509216308594,28.66,2023-12-02 06,48.7
2143,2023-12-09 06,43.75,165.75,nan,0,0,23.4,700.0,3.859,37.6,59.6,987.6,1023.0770270702878,35.52465890622534,992.9337887077229,5.381420543660397,-51.82958984375,69.26455462673098,5336.49853515625,223.32472695353772,185.15955870925907,-252.0224609375,6.767736434936523,11.675317382812523,-110.36723327636719,-62.248565673828125,15.17,2023-12-09 06,45.6
2142,2023-12-09 06,46.75,183.25,nan,0,0,16.5,510.0,3.338,30.4,45.1,991.1,1021.8553156342424,30.79898018502365,1005.6649517021017,14.608616252882939,119.5556640625,34.55639532999405,5448.412109375,1341.1603966753567,253.96163332620065,-286.9189453125,4.597412586212158,7.222375488281273,175.27757263183594,-166.3314971923828,18.75,2023-12-09 06,44.9
2153,2023-12-13 06,50.25,161.75,18.0,1,1,28.8,580.0,5.422,44.1,61.4,981.3,1033.5701988999976,52.2791222398414,1008.6571829341655,27.366106274009212,227.703125,84.83311060820532,5458.875,1136.6057012104434,254.00189189190007,-350.75341796875,3.7887871265411377,3.1612792968750227,-185.59194946289062,-448.35772705078125,24.5,2023-12-13 06,67.2
2173,2023-12-17 18,49.75,156.25,0.0,1,1,38.8,620.0,7.043,54.6,71.6,963.8,1033.814369819639,70.04367890167032,982.826415813232,19.05572489526321,-34.17626953125,134.09456955805177,5255.5263671875,202.17112157392546,195.47795701576024,-495.22412109375,5.0174994468688965,2.4772583007812727,-5.567347049713135,-218.57046508789062,26.25,2023-12-17 18,52.3
2162,2023-12-17 18,35.0,225.5,nan,0,0,21.2,560.0,4.061,40.5,44.6,992.0,1024.8202886189958,32.847144087745846,1011.0601007044552,19.08695617320518,14.07763671875,121.63989002254246,5543.16015625,201.10328185612946,245.40214458754213,-216.55517578125,2.162799596786499,17.933435058593773,-67.16477966308594,-87.82511138916016,14.83,2023-12-17 18,33.2
2186,2023-12-21 18,56.0,149.25,nan,0,0,9.9,360.0,2.649,21.8,40.6,1006.8,1037.7569117445257,30.949782838275723,968.6207836633655,-38.1863452428845,-255.5029296875,-82.47418990441933,4977.505859375,1580.034909799483,214.3509660680963,-443.19580078125,5.579684734344482,-0.21838989257810226,57.613319396972656,-29.61699676513672,12.73,2023-12-21 18,32.0
2211,2023-12-25 18,40.25,162.25,36.0,0,1,12.6,370.0,3.346,29.8,49.5,1006.6,1024.4515256206917,17.849047593347905,996.2688001078695,-10.333677919474212,21.09228515625,-116.63395281623792,5445.951171875,1838.1389098909872,299.11090327105694,-294.82568359375,7.854274749755859,13.385400390625023,-336.548828125,-601.717041015625,11.9,2023-12-25 18,59.1
2211,2023-12-27 06,40.0,193.25,0.0,1,1,33.0,310.0,10.161,59.3,76.7,977.2,1023.4764933386266,46.2521281042516,969.6120980017552,-7.612267232619843,44.90087890625,-28.556419126202147,5476.34521484375,212.94395285562814,270.0,-272.0791015625,4.26536226272583,12.803948974609398,161.56736755371094,-506.7906799316406,33.49,2023-12-27 06,54.5
2215,2023-12-27 06,47.25,162.0,0.0,1,1,30.0,400.0,7.434,50.7,60.4,978.9,1029.4379040634083,50.51096314543952,998.4614059224912,19.534465004522417,-53.86083984375,-204.20817244334089,5279.3369140625,426.2065762183019,258.64109632718726,-373.15234375,8.231249809265137,4.225152587890648,-85.8475112915039,-295.0545959472656,26.3,2023-12-27 06,51.7
2222,2023-12-30 12,35.75,183.75,24.0,1,1,21.6,370.0,5.644,44.5,66.0,989.7,1022.3299566950523,32.64032046458351,1007.7465046671585,18.056868436689797,136.78564453125,-21.09992824995559,5640.8525390625,1993.251376086454,307.4501549349088,-344.59228515625,4.1908793449401855,17.020074462890648,-100.33428192138672,-424.1885681152344,18.24,2023-12-30 12,53.8
2229,2024-01-01 00,40.5,164.0,30.0,0,1,22.7,510.0,4.613,41.0,64.5,984.2,1023.3835268568691,39.18870263811914,997.9974968163306,13.802672597580568,133.38623046875,-21.601975454692102,5552.625,1187.9585081439989,334.0135569999347,-305.72412109375,8.026199340820312,10.798638916015648,-151.15960693359375,-497.2909240722656,19.89,2024-01-01 00,49.8
2239,2024-01-04 06,37.75,149.0,12.0,1,1,19.1,430.0,4.42,38.8,60.7,994.1,1022.948974341966,28.83105442009105,1002.3179675541846,8.200047632309634,39.07373046875,49.639413399610916,5508.3662109375,280.62782099124155,240.10660145619562,-221.63818359375,20.622989654541016,13.208276367187523,-163.15200805664062,-518.4307861328125,20.72,2024-01-04 06,51.3
2253,2024-01-08 00,41.0,211.5,30.0,0,1,5.3,200.0,2.688,21.2,35.9,1012.2,1024.289596989324,12.105392887761582,1014.8218456653957,2.637641563833199,175.52587890625,116.232673916646,5563.974609375,1993.464403254652,312.95630186693563,-167.8310546875,2.4142961502075195,11.658013916015648,-317.5544128417969,-336.2046813964844,10.64,2024-01-08 00,50.5
2251,2024-01-08 00,36.5,153.25,24.0,1,1,13.1,560.0,2.556,28.2,55.8,996.0,1026.7435561661428,30.750514173955253,996.7550642916196,0.7620222994321466,-27.8310546875,41.109632697716584,5428.890625,782.0609389815502,336.59481916476426,-336.66748046875,9.481877326965332,18.751580810546898,-462.4678039550781,-618.9714965820312,12.54,2024-01-08 00,59.1
2269,2024-01-11 18,36.5,169.25,12.0,1,1,22.7,330.0,6.621,47.2,66.6,982.3,1013.6785260401521,31.369444008902065,999.6074009773815,17.29831894613153,223.28955078125,-12.867611461541072,5700.4970703125,1139.9372791697715,358.87678767790356,-265.64599609375,5.396754741668701,17.735559082031273,9.608298301696777,-434.3905334472656,20.49,2024-01-11 18,56.9
2280,2024-01-14 06,40.25,202.0,12.0,1,1,18.4,550.0,3.503,34.2,47.7,992.5,1023.8389863500091,31.291012717196622,999.9410387471057,7.393065114293222,83.61376953125,160.22462087559242,5472.56982421875,500.4058060100382,250.3365728120431,-232.01953125,1.979529619216919,11.752587890625023,21.650379180908203,-351.6932373046875,16.88,2024-01-14 06,47.9
