ID,date,Latitude,Longitude,Category,Pressure
2015201632,2016020500,62.2,-29.5,HF,952
2015201632,2016020506,62,-29,HF,952
2015201632,2016020512,61.2,-27.5,HF,954
2015201632,2016020518,61.5,-25.2,HF,953
2015201633,2016020700,54,-40,HF,956
2015201633,2016020706,55,-33,HF,951
2015201633,2016020712,55,-26,HF,952
2015201633,2016020718,55.5,-19.2,HF,956
2015201633,2016020800,54.4,-15.2,HF,959
2015201633,2016020806,55.9,-9,HF,961
2015201634,2016020800,33.2,-75,HF,986
2015201634,2016020806,33.1,-72,HF,979
2015201634,2016020812,35.9,-68.5,HF,974
2015201635,2016020918,38,-67.9,HF,990
2015201636,2016021506,59.5,-47,HF,961
2015201637,2016021600,54,-31,HF,988
2015201637,2016021606,59,-24,HF,980
2015201637,2016021612,60,-18,HF,975
2015201638,2016022000,37.5,-55.5,HF,1000
2015201638,2016022006,38,-35,HF,1001
2015201639,2016022406,59,-44.5,HF,982
2015201639,2016022412,60,-44,HF,985
2015201640,2016022700,59,-55.5,HF,964
2015201640,2016022706,60.5,-59,HF,967
2015201640,2016022712,62,-59.5,HF,962
2015201641,2016030418,37,-72,HF,987
2015201641,2016030500,38,-69,HF,984
2015201641,2016030506,39.5,-65.5,HF,981
2015201641,2016030512,40.5,-63.5,HF,979
2015201641,2016030518,41.5,-61,HF,979
2015201641,2016030600,44,-57.5,HF,978
2015201642,2016031212,43,-42,HF,965
2015201642,2016031218,45,-37.5,HF,960
2015201642,2016031300,48.2,-35,HF,960
2015201642,2016031306,52.9,-34,HF,962
2015201642,2016031312,57.9,-32.4,HF,965
2015201643,2016031212,65,-28,HF,968
2015201644,2016031412,42,-46,HF,972
2015201644,2016031418,41,-44.5,HF,968
2015201644,2016031500,41,-42,HF,968
2015201644,2016031512,42,-38,HF,968
2015201645,2016031700,59.5,-43,HF,NOPRES
2015201646,2016032300,55.5,-54.5,HF,948
2015201646,2016032306,55.5,-55,HF,949
2015201646,2016032312,56.8,-53,HF,953
2015201647,2016033100,56.9,-40,HF,968
2015201647,2016033106,57.7,-39.1,HF,965
2015201647,2016033112,58.1,-38,HF,964
2015201648,2016040312,41.9,-69,HF,983
2015201648,2016040318,43.9,-62.2,HF,981
2015201648,2016040400,46.6,-57.8,HF,973
2015201648,2016040406,50.3,-53.1,HF,964
2015201648,2016040412,54.3,-50.9,HF,956
2015201648,2016040418,56.4,-51.5,HF,952
2015201649,2016040806,61.2,-38.1,HF,968
2015201649,2016040812,60.5,-36.5,HF,972
2015201650,2016050918,59.5,-54,HF,984
2015201650,2016051000,61,-54.5,HF,988
2016201701,2016070712,44.5,-40.5,HF,975
2016201702,2016092612,56,-35,HF,969
2016201703,2016100118,50.9,-32.9,HF,972
2016201703,2016100200,52.6,-30.3,HF,968
2016201703,2016100206,53.9,-29,HF,962
2016201703,2016100212,55.4,-30.2,S,960
2016201703,2016100218,56.7,-28.2,S,957
2016201703,2016100300,58.5,-31,HF,955
2016201703,2016100306,60.1,-33,HF,956
2016201703,2016100312,61,-35.9,HF,960
2016201704,2016100418,55.3,-32.3,HF,956
2016201704,2016100500,58.9,-32.1,HF,960
2016201704,2016100506,60,-34.3,HF,964
2016201705,2016100912,35.5,-74,HF,984
2016201705,2016100918,35.7,-73,HF,989
2016201705,2016101000,36.5,-70.5,HF,992
2016201706,2016102112,62.5,-40.7,HF,971
2016201706,2016102118,60,-37.5,HF,975
2016201706,2016102200,61.1,-37,HF,979
2016201707,2016111512,64.2,-35.1,HF,974
2016201708,2016120612,53.9,-45,HF,957
2016201709,2016120718,39.4,-33,HF,974
2016201709,2016120800,41.4,-29.9,HF,972
2016201709,2016120806,44.4,-28.1,HF,968
2016201709,2016120812,46.5,-26.5,HF,962
2016201710,2016121012,54.9,-46.2,HF,953
2016201710,2016121018,56.9,-47.5,HF,954
2016201711,2016121212,52.1,-33.2,HF,972
2016201711,2016121218,54.5,-32.3,HF,969
2016201711,2016121300,57,-32.3,HF,956
2016201711,2016121306,59.1,-31.6,HF,959
2016201712,2016121406,50.2,-37.5,HF,962
2016201712,2016121412,50.3,-34.1,HF,958
2016201712,2016121418,52.1,-28.8,HF,960
2016201712,2016121500,55,-26,HF,962
2016201712,2016121506,57.2,-24,HF,963
2016201713,2016121606,57,-40,HF,972
2016201714,2016121612,48.5,-59.1,HF,960
2016201715,2016121700,55.9,-48.5,HF,969
2016201715,2016121706,57.2,-48.5,HF,953
2016201715,2016121712,58.1,-49.1,HF,956
2016201715,2016121718,58.1,-47.5,HF,958
2016201716,2016121918,58.1,-38.1,HF,962
2016201716,2016122000,61.2,-30.1,HF,954
2016201717,2016122218,53,-34.8,HF,972
2016201717,2016122300,56.9,-27.1,HF,964
2016201717,2016122306,60,-21.7,HF,956
2016201717,2016122312,62,-17,HF,949
2016201717,2016122318,63.9,-12.5,HF,949
2016201717,2016122400,63,-10,HF,NOPRES
2016201717,2016122406,62,-10,S,NOPRES
2016201717,2016122412,63,-8,HF,NOPRES
2016201718,2016122512,63.1,-13.2,HF,952
2016201718,2016122518,63,-8,HF,NOPRES
2016201718,2016122600,63,-4,HF,NOPRES
2016201718,2016122606,62,-4,HF,NOPRES
2016201718,2016122612,63.8,3,HF,958
2016201719,2016122718,60,-40,HF,NOPRES
2016201719,2016122800,64.1,-37.9,HF,956
2016201719,2016122806,60.5,-39,HF,NOPRES
2014201521,2015010318,54.1,-42.5,HF,976
2014201521,2015010400,55.5,-44,HF,976
2014201521,2015010406,56,-41,HF,972
2014201522,2015010412,61.1,-35.9,HF,977
2014201522,2015010418,61.6,-36.8,HF,964
2014201523,2015010612,58.2,-40,HF,948
2014201523,2015010618,59.9,-37,HF,940
2014201523,2015010700,61,-31.3,HF,936
2014201523,2015010706,63,-30,HF,937
2014201523,2015010712,65,-28,HF,938
2014201523,2015010718,65,-28,HF,942
2014201524,2015010818,58.5,-17.2,HF,974
2014201524,2015010900,59.9,-9.2,HF,963
2014201524,2015010906,60,-1.5,HF,971
2014201525,2015010918,63.2,-36.8,HF,958
2014201526,2015011006,61.6,-2,HF,953
2014201526,2015011012,62,3.1,HF,953
2014201526,2015011018,62.9,6.5,HF,960
2014201527,2015011012,56.9,-53,HF,978
2014201527,2015011018,58,-49.5,HF,976
2014201527,2015011100,60.5,-39.1,HF,974
2014201528,2015011212,63.8,-4.5,HF,943
2014201528,2015011218,64.1,1.5,HF,943
2014201528,2015011300,64.5,5,HF,948
2014201529,2015011418,55.9,-16.2,HF,948
2014201529,2015011500,57,-12,HF,944
2014201529,2015011506,58,-8.5,HF,942
2014201530,2015011800,63,-58.5,HF,972
2014201531,2015011818,58.7,-39.2,HF,961
2014201531,2015011900,59.9,-34.5,HF,960
2014201531,2015011906,61.1,-31.3,HF,964
2014201532,2015012000,64,-31.5,HF,970
2014201532,2015012006,64.8,-27.1,HF,970
2014201533,2015012500,42.9,-67,HF,973
2014201533,2015012506,46,-63.1,HF,964
2014201533,2015012512,49.1,-60.9,HF,956
2014201533,2015012518,53,-56,HF,951
2014201533,2015012600,56.3,-54,HF,948
2014201533,2015012606,58,-52.9,HF,948
2014201533,2015012612,59.1,-51.8,HF,946
2014201533,2015012618,60.5,-50.5,HF,950
2014201533,2015012700,61.9,-48.1,HF,968
2014201533,2015012712,62.9,-38.3,HF,972
2014201533,2015012718,63.1,-36.5,HF,974
2014201533,2015012800,64,-35,HF,978
2014201534,2015012712,40.5,-68.8,HF,975
2014201535,2015020406,58.2,-53.1,HF,964
2014201536,2015021200,52.5,-38.1,HF,974
2014201536,2015021206,53.1,-33,HF,973
2014201537,2015021312,42,-61.9,HF,972
2014201537,2015021318,44.5,-57.8,HF,966
2014201537,2015021400,47,-54.5,HF,962
2014201538,2015021518,40.9,-65.5,HF,972
2014201539,2015022212,59.9,-28.2,HF,952
2014201539,2015022218,59.1,-23.7,HF,945
2014201539,2015022300,59,-19,HF,950
2014201539,2015022306,58.1,-13.1,HF,950
2014201539,2015022312,58.5,-10.2,HF,952
2014201540,2015022212,61.1,-13,HF,962
2014201540,2015022218,62,-10.1,HF,956
2014201541,2015022518,62.1,-18.8,HF,949
2014201541,2015022600,63.3,-27.5,HF,944
2014201541,2015022606,63.7,-22,HF,948
2014201541,2015022612,63.6,-19,HF,948
2014201542,2015022706,58.1,-43.2,HF,967
2014201543,2015030318,52.1,-49,HF,952
2014201543,2015030400,54.5,-44.5,HF,951
2014201543,2015030406,56.8,-42,HF,954
2014201543,2015030412,59.5,-39.1,HF,956
2014201544,2015030612,62,-34,HF,939
2014201544,2015030618,63,-33,HF,939
2014201544,2015030700,63,-33.1,HF,942
2014201545,2015030912,57.2,-13.5,HF,966
2014201545,2015030918,59.5,-7.9,HF,968
2014201545,2015031000,61,-2.1,HF,976
2014201546,2015031018,63.3,-32,HF,948
2014201546,2015031100,64.5,-33,HF,948
2014201546,2015031106,65,-35.1,HF,952
2014201547,2015031200,53.5,-23.5,HF,976
2014201547,2015031206,56.1,-21.2,HF,968
2014201547,2015031212,58.9,-19,HF,962
2014201547,2015031218,62,-16.8,HF,964
2014201548,2015031218,63.9,-46,HF,948
2014201548,2015031300,54.2,-42.9,HF,948
2014201548,2015031306,55.9,-40.1,S,949
2014201548,2015031312,58,-39,HF,954
2014201549,2015031400,55.8,-28.9,HF,969
2014201549,2015031406,62.2,-28.1,HF,964
2014201550,2015031518,59,-29.1,HF,970
2014201550,2015031600,61.9,-28.1,HF,972
2014201551,2015031812,57,-34.9,HF,980
2014201552,2015031918,65.1,-51.6,HF,976
2014201552,2015032000,56.5,-53.5,HF,979
2014201553,2015032206,43.9,-61,HF,978
2014201553,2015032212,46.1,-60,HF,969
2014201553,2015032218,48.5,-60.1,S,966
2014201553,2015032300,60.8,-60,S,969
2014201553,2015032306,61.4,-60,S,974
2014201553,2015032312,53.9,-59.1,S,978
2014201553,2015032318,56,-57.1,HF,978
2014201554,2015040200,56.5,-46.1,HF,987
2014201554,2015040206,57,-56.1,HF,990
2014201555,2015040600,57,-49.8,HF,964
2014201555,2015040606,58.5,-47.5,HF,967
2014201555,2015040612,59.1,-47.2,HF,972
2014201556,2015041606,41,-55,HF,990
2014201556,2015041612,42,-52,HF,968
2014201556,2015041618,43.9,-48.5,HF,963
2014201556,2015041700,45.1,-45.3,HF,962
2014201556,2015041706,46.5,-43.1,HF,964
2014201556,2015041712,47.5,-42,HF,968
2014201557,2015042006,41.6,-57.9,HF,986
2014201557,2015042012,43,-45,HF,977
2014201557,2015042018,44,-43.5,HF,972
2014201557,2015042100,45,-42.5,HF,976
2015201601,2015062818,46,-33.8,HF,982
2015201602,2015072912,40,-58.2,HF,997
2015201602,2015072918,41.5,-56.5,HF,988
2015201603,2015101112,56.2,-51.2,HF,960
2015201604,2015102018,50.5,-40.5,HF,984
2015201604,2015102100,53.8,-36,HF,978
2015201604,2015102106,56.4,-31,HF,970
2015201605,2015102506,51.1,-29.1,HF,972
2015201605,2015102512,51.7,-26.8,HF,970
2015201605,2015102518,51.9,-23.2,HF,968
2015201605,2015102600,52.1,-20.8,HF,970
2015201606,2015102812,53.1,-26.9,HF,965
2015201606,2015102818,54,-22.2,HF,960
2015201607,2015111212,57.6,-15.5,HF,979
2015201607,2015111218,59.9,-12.1,HF,972
2015201607,2015111300,61.8,-10.2,HF,964
2015201608,2015120106,63,-35,HF,968
2015201608,2015120112,63.1,-40.1,HF,956
2015201608,2015120118,62.1,-41,HF,963
2015201609,2015120418,62.5,-19,HF,943
2015201609,2015120500,63.5,-16,HF,939
2015201610,2015120718,59.1,-22.5,HF,949
2015201610,2015120800,61.5,-22.1,HF,945
2015201610,2015120806,63.1,-22.9,HF,947
2015201610,2015120812,64.5,-26.5,HF,954
2015201610,2015120818,64.8,-29.1,HF,960
2015201610,2015120900,64.7,-31.9,HF,966
2015201610,2015120906,63.5,-37,HF,972
2015201611,2015120912,41,-58,HF,990
2015201612,2015121712,42.5,-40.5,HF,965
2015201612,2015121718,42.9,-38,HF,962
2015201612,2015121800,42.2,-34.1,HF,965
2015201613,2015122018,55,-48.1,HF,948
2015201613,2015122100,45.2,-44.3,HF,950
2015201614,2015122512,62.8,-61.5,HF,960
2015201614,2015122600,63.2,-60,HF,962
2015201615,2015122712,59.5,-41.5,HF,960
2015201615,2015122718,58.6,-42.5,HF,955
2015201616,2015122912,53.8,-19.5,HF,958
2015201616,2015122918,58,-17.2,HF,948
2015201616,2015123000,61.5,-18.5,HF,934
2015201616,2015123006,64.7,-18.3,HF,928
2015201617,2015122912,47,-19.2,HF,971
2015201617,2015122918,48.2,-22.5,HF,974
2015201618,2015123100,62,-38,HF,956
2015201618,2015123106,62.2,-38.5,HF,955
2013201422,2014010206,49,-45.1,HF,965
2013201422,2014010212,51,-20,HF,959
2013201422,2014010218,52.5,-16.9,HF,952
2013201422,2014010300,53.4,-14,HF,951
2013201423,2014010406,47,-49.2,HF,952
2013201423,2014010412,49.5,-46.2,HF,940
2013201423,2014010418,50.3,-41.8,HF,933
2013201423,2014010500,50.7,-37.5,HF,933
2013201423,2014010506,50.6,-33,HF,937
2013201423,2014010512,51.3,-29,HF,940
2013201423,2014010518,52,-24,HF,943
2013201423,2014010600,53,-20,HF,946
2013201424,2014010718,59,-60.2,HF,950
2013201424,2014010800,61.8,-62.5,HF,938
2013201424,2014010806,63.1,-68,HF,941
2013201425,2014011106,49.5,-30,HF,976
2013201425,2014011112,51,-29.4,HF,974
2013201425,2014011118,52,-28.5,HF,969
2013201425,2014011200,52.5,-25.4,HF,964
2013201425,2014011206,54.9,-25,HF,960
2013201426,2014011406,56.5,-30.9,HF,969
2013201427,2014012318,53.5,-47,HF,961
2013201427,2014012400,57.7,-40.1,HF,956
2013201427,2014012406,60.1,-35,HF,952
2013201428,2014012500,62,4,HF,NOPRES
2013201428,2014012506,62,4,HF,NOPRES
2013201429,2014012600,56,-22,HF,964
2013201429,2014012606,58,-15.9,HF,950
2013201429,2014012612,58.2,-12.5,HF,951
2013201429,2014012618,58.5,-10.5,HF,949
2013201430,2014013106,57.5,-25.3,HF,942
2013201430,2014013112,57.4,-24.8,HF,940
2013201430,2014013118,56,-20,HF,938
2013201430,2014020100,55.5,-16,HF,941
2013201430,2014020106,55.4,-14.1,HF,944
2013201431,2014020406,48.1,-21.8,HF,955
2013201431,2014020412,48.4,-16.8,HF,946
2013201431,2014020418,50.3,-14,HF,944
2013201431,2014020500,51.5,-11.8,HF,946
2013201432,2014020518,42,-24.7,HF,974
2013201432,2014020600,43,-20,HF,974
2013201433,2014020700,49.2,-35.5,HF,953
2013201433,2014020706,50.3,-29,HF,948
2013201433,2014020712,51.1,-24,HF,945
2013201433,2014020718,52.3,-19.5,HF,942
2013201433,2014020800,53.5,-15.2,HF,941
2013201433,2014020806,53.7,-12,HF,944
2013201433,2014020812,54.1,-9.7,HF,946
2013201434,2014021200,50.1,-22,HF,969
2013201434,2014021206,52.1,-15.4,HF,960
2013201434,2014021212,53.9,-9.7,HF,956
2013201434,2014021218,56.1,-5.1,HF,956
2013201435,2014021306,40.5,-40.5,HF,981
2013201435,2014021312,42.1,-33,HF,978
2013201435,2014021318,44.1,-28,HF,974
2013201435,2014021400,45.2,-21,HF,964
2013201435,2014021406,48,-16.2,HF,957
2013201435,2014021412,50.2,-10.9,HF,956
2013201436,2014021418,45,-68.5,HF,969
2013201436,2014021500,48,-62.3,HF,968
2013201436,2014021506,49,-59.4,HF,973
2013201437,2014021618,47.5,-60.2,HF,964
2013201438,2014021918,60.4,-28,HF,960
2013201439,2014022412,52.2,-21.5,HF,964
2013201439,2014022418,53.1,-18.6,HF,964
2013201440,2014022600,52.9,-43.2,HF,950
2013201440,2014022606,56,-42.5,HF,948
2013201440,2014022612,56.1,-40.1,HF,954
2013201441,2014030112,53,-43.2,HF,968
2013201441,2014030118,54.9,-38.9,HF,966
2013201441,2014030200,54.9,-33.1,HF,966
2013201441,2014030206,55,-27.9,HF,964
2013201441,2014030212,54.1,-20.7,HF,965
2013201441,2014030218,53.7,-16.8,HF,966
2013201442,2014030712,49,-34.8,HF,968
2013201442,2014030718,51,-31,HF,956
2013201442,2014030800,52.4,-29,HF,951
2013201442,2014030806,55.2,-25.8,HF,947
2013201442,2014030812,58.6,-23,HF,946
2013201442,2014030818,61,-20.9,HF,947
2013201443,2014031012,61,-34.7,HF,955
2013201443,2014031018,64.5,-31.2,HF,953
2013201444,2014032518,56.5,-44.7,HF,960
2013201444,2014032600,59,-41,HF,962
2013201444,2014032606,60.9,-39.2,HF,964
2013201444,2014032612,63,-39.7,HF,973
2013201444,2014032618,64.1,-39.3,HF,976
2013201444,2014032700,64.1,-38.2,HF,982
2013201444,2014032706,63.9,-38,HF,994
2013201445,2014032612,39.2,-66.1,HF,961
2013201445,2014032618,41,-65.3,HF,955
2013201445,2014032700,42.9,-61,HF,960
2013201445,2014032706,45.4,-60.1,HF,964
2013201446,2014042018,51,-44,HF,968
2013201446,2014042100,51.2,-41,HF,967
2014201501,2014082918,46.5,-45,HF,969
2014201501,2014083000,48.5,-42,S,972
2014201501,2014083006,50,-39,S,975
2014201501,2014083012,51.5,-36.5,HF,971
2014201501,2014083018,54,-32,S,972
2014201501,2014083100,59.8,-29.2,S,971
2014201501,2014083106,61.5,-28.5,S,963
2014201501,2014083112,61.9,-27,HF,964
2014201502,2014091406,63,-40,HF,982
2014201502,2014091412,62.2,-35,HF,981
2014201502,2014091418,62.9,-38.3,HF,984
2014201503,2014092912,62.1,-34.5,HF,957
2014201503,2014092918,62.8,-36.9,HF,954
2014201503,2014093000,62.3,-37.2,HF,956
2014201504,2014101306,48.9,-41.2,HF,968
2014201504,2014101312,50.1,-37.9,HF,956
2014201504,2014101318,50.5,-35.5,HF,948
2014201504,2014101400,51,-34.5,HF,948
2014201505,2014101918,50.8,-45,HF,977
2014201506,2014110212,38,-69,HF,984
2014201507,2014111600,55.9,-49.5,HF,965
2014201507,2014111606,57.2,-48.1,HF,964
2014201508,2014111818,50,-23.8,HF,967
2014201509,2014111912,57.8,-60,HF,948
2014201510,2014112212,54.8,-52,HF,963
2014201510,2014112218,55.4,-50,HF,960
2014201511,2014113018,64.5,-24.1,HF,965
2014201512,2014120118,62,-59,HF,968
2014201513,2014120500,60.9,-54,HF,952
2014201513,2014120506,62,-54,HF,952
2014201514,2014120512,63.1,-41.5,HF,977
2014201515,2014120818,62.1,-38.7,HF,951
2014201515,2014120900,62.1,-36.3,HF,942
2014201515,2014120906,62.9,-33.4,HF,941
2014201515,2014120912,62.5,-29.5,HF,943
2014201515,2014120918,62.8,-23.5,HF,947
2014201515,2014121000,62.9,-17.5,HF,950
2014201515,2014121006,63.2,-11.8,HF,952
2014201516,2014121312,65,-34,HF,972
2014201516,2014121318,64,-29.8,HF,970
2014201517,2014121612,64.1,-34.5,HF,965
2014201518,2014121712,60,-54,HF,NOPRES
2014201518,2014121718,60,-54,HF,NOPRES
2014201518,2014121800,60,-54,HF,NOPRES
2014201518,2014121806,60,-54,HF,NOPRES
2014201519,2014122018,63.9,-37.5,HF,966
2014201519,2014122100,62.1,-38.1,HF,964
2014201519,2014122106,62.1,-33.1,HF,965
2014201520,2014122700,59,-65,HF,968
2014201520,2014122706,58.1,-62,HF,970
2012201316,2013010112,53.9,-52.9,HF,966
2012201317,2013010312,58,-41,HF,964
2012201317,2013010318,57,-43,HF,960
2012201318,2013010612,50,-40.8,HF,972
2012201319,2013010812,55,-38,HF,956
2012201319,2013010818,57.8,-39,HF,952
2012201319,2013010900,58.9,-39.8,HF,952
2012201320,2013011906,42.9,-9.2,HF,972
2012201321,2013011912,52,-35,HF,967
2012201321,2013011918,54.6,-31.1,HF,948
2012201321,2013012000,55,-30,HF,944
2012201321,2013012006,57,-29.9,HF,943
2012201321,2013012012,57.9,-29.2,HF,944
2012201321,2013012018,60.6,-32.9,HF,952
2012201321,2013012100,60.2,-38,HF,956
2012201322,2013012300,60.4,-42.5,HF,984
2012201322,2013012306,61.6,-41.1,HF,988
2012201322,2013012312,61,-40.5,HF,989
2012201322,2013012318,64.5,-39,HF,NOPRES
2012201323,2013012312,53.7,-44,HF,955
2012201323,2013012318,56,-41,HF,949
2012201323,2013012400,57.1,-41.2,HF,948
2012201323,2013012406,58.8,-44.1,HF,950
2012201323,2013012412,59,-47.5,HF,955
2012201324,2013012418,62,-39.2,HF,980
2012201325,2013012606,54.1,-33.9,HF,939
2012201325,2013012612,55.8,-31,HF,930
2012201325,2013012618,57,-28,HF,933
2012201325,2013012700,57.8,-23.2,HF,938
2012201325,2013012706,59.8,-20.9,HF,940
2012201325,2013012712,60.3,-21.2,HF,942
2012201326,2013012718,50.1,-37,HF,961
2012201326,2013012800,51.2,-31.7,HF,957
2012201326,2013012806,54,-25,HF,956
2012201327,2013012800,59.9,-36.3,HF,964
2012201327,2013012806,57.4,-39.1,HF,964
2012201327,2013012812,57.8,-38.6,HF,964
2012201327,2013012818,57.6,-38.6,HF,964
2012201328,2013012918,58.9,-12,HF,954
2012201328,2013013000,60.7,-6.9,HF,954
2012201328,2013013006,60.8,-3.9,HF,955
2012201329,2013020112,59,-59,HF,944
2012201329,2013020118,60.4,-59.1,HF,940
2012201330,2013020306,57,-37,HF,968
2012201330,2013020312,60.6,-30,HF,960
2012201330,2013020318,62.7,-23.1,HF,952
2012201330,2013020400,63.1,-17,HF,952
2012201330,2013020406,63.2,-10.9,HF,952
2012201331,2013020818,50,-43,HF,994
2012201332,2013020900,39.1,-70.2,HF,979
2012201332,2013020906,40.4,-68.2,HF,973
2012201332,2013020912,41.8,-67.5,HF,970
2012201332,2013020918,41.8,-67.2,HF,968
2012201333,2013021718,42.8,-65.9,HF,963
2012201333,2013021800,45,-62.7,HF,954
2012201334,2013022218,38.9,-51.2,HF,984
2012201334,2013022300,39.5,-49.2,HF,979
2012201334,2013022306,40.5,-48.2,HF,970
2012201335,2013022506,40.3,-63,HF,976
2012201335,2013022512,40,-59.1,HF,980
2012201335,2013022518,39.2,-57,HF,978
2012201336,2013030712,63,-29.9,HF,994
2012201336,2013030718,64.9,-32,HF,996
2012201336,2013030800,63.1,-33.1,HF,988
2012201336,2013030806,63.1,-37,HF,992
2012201336,2013030812,62.8,-37.9,HF,993
2012201337,2013032206,44.1,-60,HF,959
2012201338,2013032406,59.9,-44.2,HF,NOPRES
2012201339,2013032706,45,-42,HF,961
2012201340,2013040518,58.8,-39.2,HF,987
2012201340,2013040600,59.2,-45.5,HF,992
2012201341,2013040712,52.9,-48.9,HF,965
2012201341,2013040718,53.9,-47.9,HF,968
2012201342,2013041918,62.5,-39,HF,970
2012201342,2013042000,62.9,-39.2,HF,972
2013201401,2013102506,44.1,-46.1,HF,961
2013201401,2013102512,44.8,-41.9,HF,957
2013201401,2013102518,45.8,-39.9,HF,954
2013201401,2013102600,45.9,-35.8,HF,958
2013201401,2013102606,46.1,-30.5,HF,957
2013201401,2013102612,47,-27.5,HF,957
2013201402,2013102906,47,-44.1,HF,965
2013201402,2013102912,48,-42,HF,964
2013201402,2013102918,48.1,-40,HF,965
2013201402,2013103000,47.9,-36.1,HF,966
2013201402,2013103006,48.8,-34.8,HF,965
2013201402,2013103012,49.7,-30.7,HF,964
2013201402,2013103018,60.3,-29.9,HF,966
2013201403,2013110200,52.2,-19,HF,981
2013201403,2013110206,52.3,-13.9,HF,974
2013201404,2013110218,57.6,-54.8,HF,964
2013201405,2013111012,60.9,-35,HF,952
2013201405,2013111018,52.2,-32,HF,945
2013201406,2013112000,62.1,-5,HF,980
2013201406,2013112006,60,-0.2,HF,986
2013201407,2013112906,60.6,-56.9,HF,960
2013201408,2013120506,60.4,-1,HF,971
2013201408,2013120512,59.5,7.5,HF,967
2013201409,2013120812,62,-36,HF,966
2013201410,2013121200,56.1,-42,HF,954
2013201410,2013121206,57.1,-42.2,HF,948
2013201410,2013121212,57.2,-43.8,HF,944
2013201410,2013121218,58,-44.6,HF,942
2013201410,2013121300,59,-44.5,HF,944
2013201410,2013121306,59,-46.2,HF,948
2013201411,2013121418,62.4,-10,HF,962
2013201412,2013121418,50.6,-29.9,HF,984
2013201412,2013121500,54,-24.1,HF,964
2013201412,2013121506,57.8,-19.1,HF,952
2013201412,2013121512,60.6,-15.2,HF,946
2013201412,2013121518,63.7,-10,HF,948
2013201413,2013121812,52.5,-16.3,HF,961
2013201413,2013121818,54.9,-11,HF,952
2013201413,2013121900,59.5,-12.2,HF,948
2013201413,2013121906,62.1,-9.6,HF,944
2013201414,2013121818,59.9,-44.5,HF,NOPRES
2013201414,2013121900,59.9,-44.3,HF,NOPRES
2013201415,2013121918,51,-48,HF,958
2013201415,2013122000,52.9,-42.3,HF,955
2013201415,2013122006,54.2,-36.2,HF,954
2013201416,2013122300,61,-41,HF,960
2013201417,2013122318,64.8,-19.9,HF,950
2013201418,2013122400,58.1,-12.2,HF,936
2013201418,2013122406,58,-10.8,HF,929
2013201418,2013122412,59,-9,HF,930
2013201418,2013122418,60.4,-9,HF,929
2013201418,2013122500,60.8,-8.8,HF,932
2013201419,2013122618,52.5,-18.9,HF,945
2013201419,2013122700,54.5,-12.4,HF,943
2013201420,2013122906,57,-32,HF,963
2013201420,2013122912,58,-30,HF,959
2013201420,2013122918,58.2,-30.3,HF,954
2013201421,2013123000,58.1,-36,HF,958
2013201421,2013123006,47,-38.1,HF,958
2011201223,2012010318,59.1,3.5,HF,957
2011201224,2012010418,46.1,-55.8,HF,978
2011201225,2012010818,61.2,-40.8,HF,NOPRES
2011201226,2012011106,41.3,-54,HF,980
2011201226,2012011112,44.1,-50.1,S,977
2011201226,2012011118,47,-48,S,974
2011201226,2012011200,50.8,-47.1,HF,968
2011201226,2012011206,52.8,-45.9,HF,964
2011201226,2012011212,57.3,-46.9,HF,962
2011201226,2012011218,57.6,-45.8,HF,962
2011201226,2012011300,60.2,-45,HF,970
2011201227,2012011800,62.7,-19.7,HF,960
2011201227,2012011806,64.7,-14,HF,956
2011201227,2012011812,62.5,-10,HF,NOPRES
2011201227,2012011818,62.5,-7,HF,NOPRES
2011201228,2012012400,61.8,-39.1,HF,980
2011201229,2012013018,48.1,-40.7,HF,972
2011201229,2012013100,59.8,-40,HF,974
2011201229,2012013106,60,-39.2,HF,971
2011201230,2012020318,40,-56.9,HF,979
2011201230,2012020400,40.7,-54,HF,974
2011201230,2012020406,43,-50,S,972
2011201230,2012020412,44.1,-48.9,HF,972
2011201230,2012020418,47.9,-48.5,S,968
2011201230,2012020500,50,-48.4,S,962
2011201230,2012020506,51,-48.5,S,958
2011201230,2012020512,53.1,-48.4,S,958
2011201230,2012020518,54.9,-48.5,HF,956
2011201230,2012020600,46.7,-48.5,HF,956
2011201231,2012021000,42.4,-59,HF,983
2011201231,2012021006,44.2,-55.4,HF,981
2011201232,2012022118,42,-45.6,HF,968
2011201232,2012022200,44.8,-43.9,HF,968
2011201232,2012022206,47,-40.6,HF,969
2011201232,2012022212,50,-38,HF,973
2011201233,2012030100,49,-38.7,HF,968
2011201233,2012030106,52.1,-37,HF,960
2011201233,2012030112,53.9,-35.9,HF,961
2011201233,2012030118,57,-35,HF,960
2011201233,2012030200,58.4,-33.9,HF,964
2011201233,2012030206,59.7,-32.2,HF,966
2011201234,2012030500,58,-49,HF,966
2011201235,2012030600,63,-39.1,HF,954
2011201235,2012030606,62.7,-39,HF,952
2011201235,2012030612,62.9,-38.6,HF,953
2011201235,2012030618,63.1,-37.2,HF,956
2011201235,2012030700,64.6,-35.9,HF,955
2011201235,2012030706,60,-43,HF,NOPRES
2011201235,2012030712,60,-43,HF,NOPRES
2011201235,2012030718,60,-43,HF,NOPRES
2011201235,2012030800,60,-43,HF,NOPRES
2011201235,2012030806,62.8,-38,HF,967
2011201235,2012030812,63,-37,HF,966
2011201236,2012030700,43.9,-55.8,HF,995
2011201236,2012030706,44.5,-54,HF,988
