ID,date,Latitude,Longitude,Category,Pressure
2004200522,2005012712,36.5,178.5,HF,976
2004200522,2005012718,38.5,-176,HF,974
2004200522,2005012800,40.5,-171,HF,970
2004200522,2005012806,42.5,-167.5,HF,962
2004200522,2005012812,44.5,-167,HF,957
2004200523,2005020206,44.5,157.5,HF,960
2004200523,2005020212,47,158.5,HF,962
2004200523,2005020218,46.5,158,HF,958
2004200523,2005020300,46.5,158.5,HF,953
2004200523,2005020306,47,157.5,HF,955
2004200524,2005020500,43,-179.8,HF,962
2004200524,2005020506,44.5,-179.4,HF,959
2004200525,2005021412,37.5,168.5,HF,980
2004200525,2005021418,39,173.5,HF,970
2004200525,2005021500,40.5,178,HF,968
2004200525,2005021506,42,-178,HF,966
2004200525,2005021512,43.5,-174.5,HF,964
2004200525,2005021518,46,-172.5,HF,964
2004200526,2005021800,51,-166,HF,964
2004200527,2005021806,40.5,170.5,HF,982
2004200527,2005021812,41.5,173.5,HF,976
2004200527,2005021818,42.5,178,HF,963
2004200527,2005021900,44.5,-177.5,HF,958
2004200528,2005022518,40.3,162.5,HF,977
2004200528,2005022600,42,169.7,HF,969
2004200528,2005022606,43.5,174,HF,967
2004200528,2005022612,46,178.5,HF,965
2004200528,2005022618,47.5,-177.5,HF,968
2004200528,2005022700,48,-173,HF,969
2004200529,2005030312,47,-163,HF,960
2004200530,2005030600,41,178.5,HF,972
2004200530,2005030606,40,-175,HF,970
2004200530,2005030612,40,-168,HF,960
2004200530,2005030618,41,-165,HF,960
2004200530,2005030700,41,-161,HF,956
2004200530,2005030706,42.5,-158,HF,956
2004200531,2005031000,49.8,-149,HF,960
2004200531,2005031006,52,-149.5,HF,956
2004200531,2005031012,55.5,-151,HF,960
2004200531,2005031018,57.5,-150.2,HF,957
2004200532,2005031606,42.5,-171.5,HF,981
2004200532,2005031612,44,-169,HF,980
2004200533,2005031900,50,154,HF,967
2004200533,2005031906,50.5,156,HF,968
2004200534,2005032512,45,150.3,HF,968
2004200534,2005032518,45.5,151.5,HF,964
2004200534,2005032600,48,154,HF,965
2004200535,2005042112,49,-168,HF,969
2004200535,2005042118,52.5,-167,HF,967
2004200535,2005042200,55.5,-167,HF,968
2004200536,2005052118,46.5,-135,HF,984
2005200601,2005090712,41.5,138.5,HF,982
2005200601,2005090818,50,154,HF,973
2005200601,2005090900,49.8,158,HF,973
2005200602,2005092300,62.5,-171.5,HF,962
2005200603,2005092718,54,-158,HF,967
2005200604,2005100912,53.5,-142.5,HF,974
2005200604,2005100918,55.5,-140,HF,968
2005200605,2005100912,53,162.5,HF,969
2005200605,2005100918,53.5,167.5,HF,971
2005200605,2005101000,52.5,172,HF,971
2005200605,2005101006,53,177,HF,975
2005200606,2005101400,43.5,-178,HF,972
2005200606,2005101406,46,-173.5,HF,967
2005200606,2005101412,46.5,-172,HF,968
2005200606,2005101418,48,-168,HF,968
2005200606,2005101500,49,-165,HF,968
2005200607,2005101718,61.5,-167,HF,962
2005200608,2005102012,51,-155,HF,964
2005200608,2005102018,51,-153,HF,960
2005200608,2005102100,51.5,-151,HF,955
2005200608,2005102106,52,-150,HF,956
2005200609,2005111218,42,157.5,HF,972
2005200609,2005111300,42.5,160,HF,964
2005200609,2005111306,43.5,162,HF,968
2005200609,2005111312,44,162,HF,966
2005200609,2005111318,44,162.5,HF,973
2005200610,2005111806,50.1,-159,HF,958
2005200611,2005112706,33.5,-154,HF,986
2005200611,2005112712,34,-153.5,HF,990
2005200611,2005112718,35,-152,HF,990
2005200612,2005120906,48,-157,HF,970
2005200612,2005120912,52,-153.5,HF,970
2005200613,2005121312,39,163,HF,974
2005200613,2005121318,39.7,167.5,HF,978
2005200613,2005121400,41,177,HF,976
2005200613,2005121412,43,-171,HF,976
2005200613,2005121418,43,-167,HF,974
2005200614,2005121318,46,-164.5,HF,960
2005200614,2005121400,47,-161,HF,956
2005200615,2005121912,35.5,-145.5,HF,969
2005200615,2005121918,37,-142,HF,968
2005200615,2005122000,39.8,-139,HF,966
2005200615,2005122000,42,-136.5,HF,971
2005200616,2005122212,40.5,151.5,HF,956
2005200616,2005122218,42,154,HF,953
2005200616,2005122300,42,158,HF,952
2005200616,2005122306,43,163,HF,952
2005200616,2005122312,47,167,HF,949
2005200616,2005122318,47.5,169.7,HF,947
2005200616,2005122400,50.3,176.5,HF,945
2005200616,2005122406,50.5,177,HF,946
2005200617,2005122612,45,152,HF,969
2005200617,2005122618,44.5,153,HF,963
2005200617,2005122700,45,154.5,HF,964
2003200413,2004010806,39,179,DHF,976
2003200413,2004010812,39,-178,HF,974
2003200413,2004010818,38.5,-176,HF,974
2003200413,2004010900,38,-172.5,HF,971
2003200413,2004010906,37.5,-167.5,S,972
2003200414,2004011006,37.5,167,S,982
2003200414,2004011012,37,171,HF,981
2003200414,2004011018,37,171,S,976
2003200415,2004011318,43,147,S,977
2003200415,2004011400,43,147.5,HF,962
2003200415,2004011406,43.5,149.5,HF,962
2003200415,2004011412,44,151,S,966
2003200416,2004011500,41.5,-156.5,DS,973
2003200416,2004011506,42,-157,HF,968
2003200416,2004011512,43,-157.5,S,972
2003200417,2004012906,47,176.5,DHF,964
2003200417,2004012912,48.5,177,HF,962
2003200417,2004012918,51.5,179.5,S,962
2003200418,2004020800,51,-163,DHF,960
2003200418,2004020806,53,-162.5,HF,956
2003200418,2004020812,55,-162.5,S,956
2003200419,2004021012,41,-173,S,982
2003200419,2004021018,41.5,-169,HF,977
2003200419,2004021100,42.5,-166,HF,974
2003200419,2004021106,44,-162,S,972
2003200420,2004021600,42,-139,S,980
2003200420,2004021606,45,-138,HF,964
2003200420,2004021612,46.5,-138.5,HF,961
2003200420,2004021618,48.5,-137,S,961
2003200421,2004022300,42.5,147,DHF,965
2003200421,2004022306,44,149.5,HF,963
2003200421,2004022312,46,153,HF,957
2003200421,2004022318,46.5,156,HF,952
2003200421,2004022400,49,160,HF,952
2003200421,2004022406,48,162,HF,956
2003200421,2004022412,51,160,HF,956
2003200421,2004022418,51,166,HF,956
2003200421,2004022500,52,166.5,HF,958
2003200421,2004022506,52.5,168,S,963
2003200422,2004022706,50,156.5,S,965
2003200422,2004022712,50,157,HF,955
2003200422,2004022718,49,158,HF,958
2003200422,2004022800,48.5,161,HF,960
2003200422,2004022806,47.5,164,HF,963
2003200422,2004022812,46.5,168,HF,959
2003200422,2004022818,46,170.5,S,963
2003200423,2004030612,50.5,-157,S,969
2003200423,2004030618,53,-153,HF,961
2003200423,2004030700,53.5,-148,HF,961
2003200423,2004030706,56,-143.5,S,962
2003200424,2004031618,34,164,DHF,996
2003200424,2004031700,36,167.5,HF,990
2003200424,2004031706,36.5,168.5,HF,984
2003200424,2004031712,37,169,HF,983
2003200424,2004031718,37.5,168.5,HF,982
2003200424,2004031800,37.5,168.5,S,982
2003200425,2004032106,48,-146,DHF,976
2003200425,2004032112,49,-149.5,HF,966
2003200425,2004032118,47.5,-152.5,HF,968
2003200425,2004032200,46.5,-152,HF,968
2003200425,2004032206,46,-151.5,HF,972
2003200425,2004032212,46,-149,S,975
2003200426,2004032706,45,151.5,S,978
2003200426,2004032712,45.5,152,HF,963
2003200426,2004032718,44,154,S,970
2003200427,2004040900,52,166,DHF,959
2003200427,2004040906,52,167,HF,955
2003200427,2004040912,52,169,HF,953
2003200427,2004040918,52.5,173.5,HF,952
2003200427,2004041000,53,174,S,954
2004200501,2004100700,45,-150.5,DHF,996
2004200501,2004100706,46,-147,HF,983
2004200501,2004100712,48,-143,HF,962
2004200501,2004100718,49,-141,HF,957
2004200501,2004100800,51,-138.5,HF,958
2004200501,2004100806,52,-138,S,964
2004200502,2005100706,51,163.5,DHF,972
2004200502,2005100712,53,168,HF,962
2004200502,2005100718,54,171,HF,960
2004200502,2005100800,56,175,HF,959
2004200502,2005100806,56.5,177,HF,958
2004200502,2005100812,57,179.5,S,958
2004200503,2004103112,53,-157,DHF,983
2004200503,2004103118,54,-152,HF,976
2004200503,2004110100,53,-150.5,S,975
2004200504,2004111600,50.5,147,DHF,960
2004200504,2004111606,51.5,151,HF,958
2004200504,2004111612,52.5,153,HF,956
2004200504,2004111618,53,156.5,S,962
2004200504,2004111700,54,160.5,HF,960
2004200504,2004111706,54.5,162.5,S,962
2004200505,2004111712,46.5,-138,DHF,1005
2004200505,2004111718,47.5,-136,HF,990
2004200505,2004111800,49,-132,HF,994
2004200505,2004111806,51,-130,S,992
2004200506,2004112206,52,179.9,S,969
2004200506,2004112212,53,-179,HF,962
2004200506,2004112218,53.5,-177,HF,953
2004200506,2004112300,54,-176,HF,953
2004200506,2004112306,54,-176,S,956
2004200507,2004112718,51,154,S,948
2004200507,2004112800,52,156,HF,952
2004200507,2004112806,52,158.5,HF,957
2004200507,2004112812,52.5,160,S,963
2004200508,2004120112,44,-177,DHF,984
2004200508,2004120118,46.5,-172,HF,980
2004200508,2004120200,50.5,-165.5,HF,970
2004200508,2004120206,53,-162.5,HF,970
2004200508,2004120212,55.5,-157,HF,974
2004200508,2004120218,57,-151,S,974
2004200509,2004120406,52.5,163,DHF,960
2004200509,2004120412,53,164,HF,960
2004200509,2004120418,53,167,HF,962
2004200509,2004120500,53,170,HF,966
2004200509,2004120506,53.5,172.5,S,970
2004200510,2004120418,36,137,DHF,982
2004200510,2004120500,38.5,142,HF,970
2004200510,2004120506,42,147,HF,967
2004200510,2004120512,43,151,HF,970
2004200510,2004120518,44.5,156.5,HF,970
2004200510,2004120600,46,160,HF,972
2004200510,2004120606,47,166,S,975
2004200511,2004120718,56.5,142.5,S,993
2004200511,2004120800,57,142,HF,988
2004200511,2004120806,57.5,141,S,990
2004200512,2004121118,40.5,165,DHF,1000
2004200512,2004121200,40,171.5,HF,969
2004200512,2004121206,40.5,176,HF,968
2004200512,2004121212,41.5,179.5,HF,966
2004200512,2004121218,43,-177,HF,964
2004200512,2004121300,44,-177,HF,963
2004200512,2004121306,44,-174,HF,964
2004200512,2004121312,43.5,-173,HF,964
2004200512,2004121318,43,-172,HF,965
2004200512,2004121400,43,-170.5,S,965
2004200513,2004121606,54,-141.5,S,970
2004200513,2004121612,57,-142,HF,971
2004200513,2004121618,60,-138,G,988
2004200514,2004121706,43,153,S,978
2004200514,2004121712,43.5,158,HF,975
2004200514,2004121718,43,158,HF,972
2004200514,2004121800,42,168,S,975
2004200515,2004122918,37,152,DHF,980
2004200515,2004123000,41,157,HF,970
2004200515,2004123006,43.5,163,HF,958
2004200515,2004123012,44.5,167.5,HF,958
2004200515,2004123018,47,170,HF,952
2004200515,2004123100,48,172,HF,951
2004200515,2004123106,50,173,S,956
2004200515,2004123112,51,174.5,HF,958
2004200515,2004123118,52,177,HF,962
2004200515,2005010100,52.5,178,S,967
2002200312,2003010400,36,-169.5,DHF,966
2002200312,2003010406,37,-166,HF,956
2002200312,2003010412,37.5,-162,HF,952
2002200312,2003010418,39.5,-158,HF,950
2002200312,2003010500,41.5,-155,HF,952
2002200312,2003010506,42.5,-152,HF,956
2002200312,2003010512,45.5,-149,S,963
2002200313,2003012318,38,146.5,DHF,978
2002200313,2003012400,40.2,147.5,HF,968
2002200313,2003012406,41.5,150.4,HF,964
2002200313,2003012412,42,152.5,HF,964
2002200313,2003012418,43,152.5,S,964
2002200314,2002020418,36,178,S,980
2002200314,2002020500,36,-178,HF,978
2002200314,2002020506,37,-173,S,974
2002200315,2003021712,39,169,DHF,972
2002200315,2003021718,40.5,173,HF,960
2002200315,2003021800,42,177,HF,952
2002200315,2003021806,43.5,179.5,HF,953
2002200315,2003021812,47,-179.5,HF,950
2002200315,2003021818,48,-178.5,S,952
2002200316,2003022018,33.5,148.5,DHF,984
2002200316,2003022100,32.5,150.2,HF,970
2002200316,2003022106,32,155.5,HF,966
2002200316,2003022112,37.5,159.5,HF,970
2002200316,2003022118,38,162.5,HF,967
2002200316,2003022200,40,167,HF,961
2002200316,2003022206,41.5,169.5,HF,962
2002200316,2003022212,42.5,172,S,962
2002200317,2003022600,44.5,167,DHF,984
2002200317,2003022606,46,171,HF,980
2002200317,2003022612,47,176,HF,979
2002200317,2003022618,48.5,179,S,973
2002200318,2003022712,40,158,S,984
2002200318,2003022718,41,160.3,HF,973
2002200318,2003022800,41,163,HF,972
2002200318,2003022806,42,166.5,S,968
2002200319,2003031806,40.5,169,S,966
2002200319,2003031812,41,161,HF,978
2002200319,2003031818,41.5,177,HF,975
2002200319,2003031900,42,179.5,S,974
2003200401,2003093012,41.5,152,DHF,977
2003200401,2003093018,43,154,HF,969
2003200401,2003100100,45,156.5,HF,958
2003200401,2003100100,46.5,158,HF,960
2003200401,2003100100,47,161,S,968
2003200402,2003100800,47,-138,DHF,982
2003200402,2003100806,48,-136,HF,973
2003200402,2003100812,49.5,-133.5,HF,966
2003200402,2003100818,51,-131,HF,968
2003200402,2003100900,52.5,-129.7,HF,969
2003200402,2003100906,53,-129,G,980
2003200403,2003101100,47.5,-141,DHF,979
2003200403,2003101106,48.5,-138.5,HF,975
2003200403,2003101112,49,-136.5,HF,970
2003200403,2003101118,50.5,-134,HF,972
2003200403,2003101200,50.1,-133,S,978
2003200404,2003102518,29,142,TYPH,XXX
2003200404,2003102600,33,144.5,HF,XXX
2003200404,2003102606,34,147,HF,986
2003200404,2003102612,37,151.5,S,990
2003200405,2003120406,47,-138,S,984
2003200405,2003120412,49.5,-140.5,HF,974
2003200405,2003120418,52.5,-141.5,HF,970
2003200405,2003120500,53,-142,S,966
2003200406,2003120718,52,163.5,DHF,962
2003200406,2003120800,52.5,167,HF,958
2003200406,2003120806,53,173,HF,958
2003200406,2003120812,53.5,176,HF,955
2003200406,2003120818,54,177,HF,955
2003200406,2003120900,55,178.5,HF,953
2003200406,2003120906,55.5,-178.5,HF,953
2003200406,2003120912,56,-177.5,S,956
2003200407,2003121000,46,177,S,980
2003200407,2003121006,47,-174,HF,972
2003200407,2003121012,48.5,-168.5,HF,962
2003200407,2003121018,52,-163.5,S,965
2003200408,2003121400,52,-174,DHF,946
2003200408,2003121406,52,-171,HF,943
2003200408,2003121412,53,-167,HF,947
2003200408,2003121418,53.5,-164.5,HF,947
2003200408,2003121500,53,-161,S,948
2003200409,2003121700,47,167,DHF,967
2003200409,2003121706,50,171,HF,957
2003200409,2003121712,53,173,HF,950
2003200409,2003121718,53.5,173.5,HF,946
2003200409,2003121800,54,172.5,HF,951
2003200409,2003121806,53.5,173,S,954
2003200410,2003121712,35.5,-146,S,976
2003200410,2003121718,38.5,-143.5,HF,972
2003200410,2003121800,39.9,-143,HF,975
2003200410,2003121806,44,-143,S,978
2003200411,2003122406,47.5,-131.5,S,964
2003200411,2003122412,51.5,-132.5,HF,960
2003200411,2003122418,53,-133,HF,960
2003200411,2003122500,54,-132.5,S,968
2003200412,2003122812,46,-178.5,S,974
2003200412,2003122818,47.5,-173,HF,966
2003200412,2003122900,52,-167,HF,960
2003200412,2003122906,54.5,-164,S,961
2002200301,2002092418,48.5,174,DHF,968
2002200301,2002092500,51,176.5,HF,958
2002200301,2002092506,52.5,-180,HF,956
2002200301,2002092512,53.5,-177,S,961
2002200302,2002101206,48,-171.5,DHF,981
2002200302,2002101212,49,-169,HF,968
2002200302,2002101218,51,-167.5,HF,962
2002200302,2002101300,52,-165.5,HF,968
2002200302,2002101306,54,-164.5,S,968
2002200303,2002101412,42,158,DHF,978
2002200303,2002101418,44,161.5,HF,967
2002200303,2002101500,46,163.5,HF,967
2002200303,2002101506,46.5,167.5,HF,969
2002200303,2002101512,45.5,172,HF,967
2002200303,2002101518,46,176,S,971
2002200304,2002102700,41,-168.5,DHF,973
2002200304,2002102706,41.5,-166.5,HF,966
2002200304,2002102712,42.5,-163,HF,962
2002200304,2002102718,43.5,-161,HF,962
2002200304,2002102800,44,-159,S,963
2002200305,2002110200,43,153,DHF,971
2002200305,2002110206,47.5,151.5,HF,970
2002200305,2002110212,49,157.5,HF,963
2002200305,2002110218,50,153,S,958
2002200306,2002110612,46,-148,DHF,964
2002200306,2002110618,46.5,-145,HF,961
2002200306,2002110700,46.5,-145,HF,954
2002200306,2002110706,46,-142,HF,952
2002200306,2002110712,47,-139.8,S,953
2002200307,2002110918,47.5,154,DHF,963
2002200307,2002111000,52,153,HF,956
2002200307,2002111006,53,153,S,952
2002200308,2002112118,48.5,157,DHF,976
2002200308,2002112200,49.5,158.8,HF,972
2002200308,2002112206,49,161.5,HF,966
2002200308,2002112212,48,163.5,HF,972
2002200308,2002112218,47.5,167,S,968
2002200309,2002112518,32,153.5,S,984
2002200309,2002112600,34,157,HF,980
2002200309,2002112606,34,161.5,S,984
2002200310,2002112712,34,-164,DHF,987
2002200310,2002112718,38,-160.1,HF,973
2002200310,2002112800,41,-158,HF,953
2002200310,2002112806,42,-157,HF,953
2002200310,2002112812,43,-156,HF,958
2002200310,2002112818,44.5,-155,HF,956
2002200310,2002112900,46.5,-154,HF,956
2002200310,2002112906,48.5,-153,S,960
2002200311,2002120206,36,152.5,DHF,987
2002200311,2002120212,37.5,157,HF,988
2002200311,2002120218,38.5,161.5,HF,980
2002200311,2002120300,40.2,166,HF,972
2002200311,2002120306,42,171,HF,968
2002200311,2002120312,43,175.5,HF,970
2002200311,2002120318,44.5,-179.9,HF,970
2002200311,2002120400,45,-179,HF,966
2002200311,2002120406,46,-177,S,965
2002200312,2002121106,45.5,157.5,DHF,978
2002200312,2002121112,47.5,161,HF,974
2002200312,2002121118,48,161,HF,970
2002200312,2002121200,47.5,163.5,HF,971
2002200312,2002121206,46.5,168,HF,972
2002200312,2002121212,47.5,163.5,S,975
2002200313,2002121218,43.5,-160.2,DHF,973
2002200313,2002121300,44.5,-155.5,HF,972
2002200313,2002121306,44.5,-149.5,HF,963
2002200313,2002121312,46,-145,HF,960
2002200313,2002121318,47,-142,S,958
2002200314,2002121712,43,157.5,DHF,979
2002200314,2002121718,45,162.5,HF,971
2002200314,2002121800,47,165.5,HF,962
2002200314,2002121806,49,169,HF,956
2002200314,2002121812,51.5,172,HF,950
2002200314,2002121818,43,175,HF,946
2002200314,2002121900,45,176.5,HF,949
2002200314,2002121906,46.5,175.5,HF,952
2002200314,2002121912,47.5,176,S,951
2002200315,2002122606,41,159,DHF,976
2002200315,2002122612,44,163,HF,968
2002200315,2002122618,48,166,HF,956
2002200315,2002122700,50.5,167.5,HF,945
2002200315,2002122706,52,167.5,HF,941
2002200315,2002122712,52.5,167,HF,944
2002200315,2002122718,53,165.5,HF,939
2002200315,2002122800,53.5,165,HF,942
2002200315,2002122806,53.5,166,S,947
